AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
7263,2890,Divya Kumari,15,2,A1
7264,2890,Vishwanath Desai,25,1,A2
7265,2890,Santosh Angadi,31,1,A3
7266,2891,Nagesh Ganiger,16,1,A1
7267,2891,Vishwanath Desai,25,1,A2
7268,2892,Nagesh Ganiger,16,1,A1
7269,2893,Saraswathi Patil,59,2,A1
7270,2893,Chandrika Shankar,41,2,A2
7271,2893,Meena Murthy,15,2,A3
7272,2893,Renuka Swamy,16,2,A4
7273,2894,Saraswathi Patil,59,2,A1
7274,2894,Vishwanath Desai,25,1,A2
7275,2895,Chandrika Shankar,41,2,A1
7276,2895,Saraswathi Patil,59,2,A2
7277,2895,Basavaraj Swamy,34,1,A3
7278,2896,Santosh Angadi,31,1,A1
7279,2896,Vishwanath Desai,25,1,A2
7280,2896,Mohan Lamani,44,1,A3
7281,2897,Chetan Poojary,33,1,A1
7282,2897,Vishwanath Desai,25,1,A2
7283,2897,Renuka Swamy,16,2,A3
7284,2897,Nagesh Ganiger,16,1,A4
7285,2898,Divya Kumari,15,2,A1
7286,2898,Jyothi Desai,35,2,A2
7287,2899,Meena Murthy,15,2,A1
7288,2899,Renuka Swamy,16,2,A2
7289,2899,Mohan Lamani,44,1,A3
7290,2899,Chandrika Shankar,41,2,A4
7291,2900,Santosh Angadi,31,1,A1
7292,2900,Chandrika Shankar,41,2,A2
7293,2901,Chetan Poojary,33,1,A1
7294,2901,Santosh Angadi,31,1,A2
7295,2901,Nagesh Ganiger,16,1,A3
7296,2901,Saraswathi Patil,59,2,A4
7297,2902,Vishwanath Desai,25,1,A1
7298,2902,Nagesh Ganiger,16,1,A2
7299,2902,Vasantha Bai,18,2,A3
7300,2902,Divya Kumari,15,2,A4
7301,2903,Renuka Swamy,16,2,A1
7302,2903,Basavaraj Swamy,34,1,A2
7303,2903,Vishwanath Desai,25,1,A3
7304,2903,Nagesh Ganiger,16,1,A4
7305,2904,Santosh Angadi,31,1,A1
7306,2905,Divya Kumari,15,2,A1
7307,2905,Chandrika Shankar,41,2,A2
7308,2906,Chetan Poojary,33,1,A1
7309,2907,Renuka Swamy,16,2,A1
7310,2907,Chandrika Shankar,41,2,A2
7311,2907,Divya Kumari,15,2,A3
7312,2907,Santosh Angadi,31,1,A4
7313,2908,Saraswathi Patil,59,2,A1
7314,2908,Mohan Lamani,44,1,A2
7315,2909,Basavaraj Swamy,34,1,A1
7316,2909,Chandrika Shankar,41,2,A2
7317,2909,Santosh Angadi,31,1,A3
7318,2910,Meena Murthy,15,2,A1
7319,2910,Renuka Swamy,16,2,A2
7320,2910,Nagesh Ganiger,16,1,A3
7321,2911,Santosh Angadi,31,1,A1
7322,2912,Saraswathi Patil,59,2,A1
7323,2913,Meena Murthy,15,2,A1
7324,2913,Renuka Swamy,16,2,A2
7325,2913,Vasantha Bai,18,2,A3
7326,2914,Jyothi Desai,35,2,A1
7327,2914,Saraswathi Patil,59,2,A2
7328,2915,Renuka Swamy,16,2,A1
7329,2915,Mohan Lamani,44,1,A2
7330,2916,Santosh Angadi,31,1,A1
7331,2916,Chetan Poojary,33,1,A2
7332,2916,Divya Kumari,15,2,A3
7333,2917,Meena Murthy,15,2,A1
7334,2917,Vishwanath Desai,25,1,A2
7335,2917,Jyothi Desai,35,2,A3
7336,2917,Chetan Poojary,33,1,A4
7337,2918,Nagesh Ganiger,16,1,A1
7338,2918,Divya Kumari,15,2,A2
7339,2918,Mohan Lamani,44,1,A3
7340,2919,Renuka Swamy,16,2,A1
7341,2920,Divya Kumari,15,2,A1
7342,2920,Nagesh Ganiger,16,1,A2
7343,2921,Basavaraj Swamy,34,1,A1
7344,2921,Saraswathi Patil,59,2,A2
7345,2922,Mohan Lamani,44,1,A1
7346,2922,Nagesh Ganiger,16,1,A2
7347,2923,Chandrika Shankar,41,2,A1
7348,2924,Jyothi Desai,35,2,A1
7349,2924,Vasantha Bai,18,2,A2
7350,2924,Saraswathi Patil,59,2,A3
7351,2925,Meena Murthy,15,2,A1
7352,2925,Mohan Lamani,44,1,A2
7353,2926,Saraswathi Patil,59,2,A1
7354,2926,Basavaraj Swamy,34,1,A2
7355,2926,Renuka Swamy,16,2,A3
7356,2926,Meena Murthy,15,2,A4
7357,2927,Chandrika Shankar,41,2,A1
7358,2927,Saraswathi Patil,59,2,A2
7359,2927,Divya Kumari,15,2,A3
7360,2928,Divya Kumari,15,2,A1
7361,2928,Renuka Swamy,16,2,A2
7362,2928,Nagesh Ganiger,16,1,A3
7363,2929,Chetan Poojary,33,1,A1
7364,2929,Meena Murthy,15,2,A2
7365,2929,Vasantha Bai,18,2,A3
7366,2929,Santosh Angadi,31,1,A4
7367,2930,Saraswathi Patil,59,2,A1
7368,2930,Vasantha Bai,18,2,A2
7369,2930,Divya Kumari,15,2,A3
7370,2930,Mohan Lamani,44,1,A4
7371,2931,Santosh Angadi,31,1,A1
7372,2931,Nagesh Ganiger,16,1,A2
7373,2932,Santosh Angadi,31,1,A1
7374,2932,Chandrika Shankar,41,2,A2
7375,2932,Chetan Poojary,33,1,A3
7376,2933,Basavaraj Swamy,34,1,A1
7377,2934,Mohan Lamani,44,1,A1
7378,2934,Chetan Poojary,33,1,A2
7379,2934,Santosh Angadi,31,1,A3
7380,2934,Meena Murthy,15,2,A4
7381,2935,Meena Murthy,15,2,A1
7382,2935,Mohan Lamani,44,1,A2
7383,2935,Nagesh Ganiger,16,1,A3
7384,2935,Basavaraj Swamy,34,1,A4
7385,2936,Chetan Poojary,33,1,A1
7386,2937,Jyothi Desai,35,2,A1
7387,2937,Saraswathi Patil,59,2,A2
7388,2937,Chandrika Shankar,41,2,A3
7389,2938,Chandrika Shankar,41,2,A1
7390,2938,Meena Murthy,15,2,A2
7391,2938,Nagesh Ganiger,16,1,A3
7392,2939,Vishwanath Desai,25,1,A1
7393,2939,Saraswathi Patil,59,2,A2
7394,2939,Divya Kumari,15,2,A3
7395,2939,Renuka Swamy,16,2,A4
7396,2940,Santosh Angadi,31,1,A1
7397,2940,Vishwanath Desai,25,1,A2
7398,2941,Meena Murthy,15,2,A1
7399,2941,Divya Kumari,15,2,A2
7400,2942,Meena Murthy,15,2,A1
7401,2942,Chandrika Shankar,41,2,A2
7402,2942,Santosh Angadi,31,1,A3
7403,2942,Renuka Swamy,16,2,A4
7404,2943,Chandrika Shankar,41,2,A1
7405,2943,Vishwanath Desai,25,1,A2
7406,2943,Divya Kumari,15,2,A3
7407,2944,Saraswathi Patil,59,2,A1
7408,2944,Renuka Swamy,16,2,A2
7409,2945,Chetan Poojary,33,1,A1
7410,2945,Saraswathi Patil,59,2,A2
7411,2946,Chandrika Shankar,41,2,A1
7412,2946,Saraswathi Patil,59,2,A2
7413,2946,Vasantha Bai,18,2,A3
7414,2946,Jyothi Desai,35,2,A4
7415,2947,Chetan Poojary,33,1,A1
7416,2948,Nagesh Ganiger,16,1,A1
7417,2948,Basavaraj Swamy,34,1,A2
7418,2948,Jyothi Desai,35,2,A3
7419,2949,Nagesh Ganiger,16,1,A1
7420,2950,Chetan Poojary,33,1,A1
7421,2950,Saraswathi Patil,59,2,A2
7422,2950,Basavaraj Swamy,34,1,A3
7423,2950,Nagesh Ganiger,16,1,A4
7424,2951,Renuka Swamy,16,2,A1
7425,2951,Jyothi Desai,35,2,A2
7426,2951,Vishwanath Desai,25,1,A3
7427,2952,Saraswathi Patil,59,2,A1
7428,2952,Mohan Lamani,44,1,A2
7429,2952,Jyothi Desai,35,2,A3
7430,2952,Renuka Swamy,16,2,A4
7431,2953,Vasantha Bai,18,2,A1
7432,2953,Basavaraj Swamy,34,1,A2
7433,2954,Vasantha Bai,18,2,A1
7434,2955,Saraswathi Patil,59,2,A1
7435,2955,Basavaraj Swamy,34,1,A2
7436,2956,Mohan Lamani,44,1,A1
7437,2956,Chetan Poojary,33,1,A2
7438,2957,Chandrika Shankar,41,2,A1
7439,2957,Meena Murthy,15,2,A2
7440,2957,Saraswathi Patil,59,2,A3
7441,2958,Mohan Lamani,44,1,A1
7442,2958,Meena Murthy,15,2,A2
7443,2958,Nagesh Ganiger,16,1,A3
7444,2958,Vishwanath Desai,25,1,A4
7445,2959,Jyothi Desai,35,2,A1
7446,2959,Vasantha Bai,18,2,A2
7447,2960,Chetan Poojary,33,1,A1
7448,2960,Nagesh Ganiger,16,1,A2
7449,2960,Vasantha Bai,18,2,A3
7450,2961,Mohan Lamani,44,1,A1
7451,2962,Mohan Lamani,44,1,A1
7452,2962,Vishwanath Desai,25,1,A2
7453,2962,Jyothi Desai,35,2,A3
7454,2962,Chandrika Shankar,41,2,A4
7455,2963,Divya Kumari,15,2,A1
7456,2963,Basavaraj Swamy,34,1,A2
7457,2963,Chetan Poojary,33,1,A3
7458,2964,Chandrika Shankar,41,2,A1
7459,2964,Divya Kumari,15,2,A2
7460,2964,Chetan Poojary,33,1,A3
7461,2965,Chandrika Shankar,41,2,A1
7462,2965,Saraswathi Patil,59,2,A2
7463,2965,Vishwanath Desai,25,1,A3
7464,2966,Vishwanath Desai,25,1,A1
7465,2967,Santosh Angadi,31,1,A1
7466,2967,Mohan Lamani,44,1,A2
7467,2968,Mohan Lamani,44,1,A1
7468,2969,Basavaraj Swamy,34,1,A1
7469,2969,Mohan Lamani,44,1,A2
7470,2969,Divya Kumari,15,2,A3
7471,2970,Nagesh Ganiger,16,1,A1
7472,2970,Meena Murthy,15,2,A2
7473,2971,Saraswathi Patil,59,2,A1
7474,2971,Mohan Lamani,44,1,A2
7475,2972,Chandrika Shankar,41,2,A1
7476,2973,Nagesh Ganiger,16,1,A1
7477,2973,Chetan Poojary,33,1,A2
7478,2973,Meena Murthy,15,2,A3
7479,2974,Basavaraj Swamy,34,1,A1
7480,2975,Meena Murthy,15,2,A1
7481,2975,Vasantha Bai,18,2,A2
7482,2976,Meena Murthy,15,2,A1
7483,2976,Mohan Lamani,44,1,A2
7484,2976,Basavaraj Swamy,34,1,A3
7485,2977,Chetan Poojary,33,1,A1
7486,2977,Santosh Angadi,31,1,A2
7487,2977,Mohan Lamani,44,1,A3
7488,2977,Nagesh Ganiger,16,1,A4
7489,2978,Meena Murthy,15,2,A1
7490,2979,Saraswathi Patil,59,2,A1
7491,2979,Meena Murthy,15,2,A2
7492,2980,Vasantha Bai,18,2,A1
7493,2980,Renuka Swamy,16,2,A2
7494,2980,Meena Murthy,15,2,A3
7495,2980,Saraswathi Patil,59,2,A4
7496,2981,Santosh Angadi,31,1,A1
7497,2981,Chandrika Shankar,41,2,A2
7498,2981,Chetan Poojary,33,1,A3
7499,2982,Basavaraj Swamy,34,1,A1
7500,2983,Mohan Lamani,44,1,A1
7501,2983,Vishwanath Desai,25,1,A2
7502,2983,Basavaraj Swamy,34,1,A3
7503,2984,Saraswathi Patil,59,2,A1
7504,2985,Divya Kumari,15,2,A1
7505,2985,Saraswathi Patil,59,2,A2
7506,2986,Vishwanath Desai,25,1,A1
7507,2986,Chandrika Shankar,41,2,A2
7508,2986,Vasantha Bai,18,2,A3
7509,2986,Jyothi Desai,35,2,A4
7510,2987,Meena Murthy,15,2,A1
7511,2987,Jyothi Desai,35,2,A2
7512,2988,Vishwanath Desai,25,1,A1
7513,2988,Basavaraj Swamy,34,1,A2
7514,2989,Mohan Lamani,44,1,A1
7515,2989,Basavaraj Swamy,34,1,A2
7516,2989,Chetan Poojary,33,1,A3
7517,2989,Vasantha Bai,18,2,A4
7518,2990,Vasantha Bai,18,2,A1
7519,2990,Meena Murthy,15,2,A2
7520,2990,Chandrika Shankar,41,2,A3
7521,2990,Divya Kumari,15,2,A4
7522,2991,Santosh Angadi,31,1,A1
7523,2991,Jyothi Desai,35,2,A2
7524,2992,Chetan Poojary,33,1,A1
7525,2993,Vishwanath Desai,25,1,A1
7526,2993,Basavaraj Swamy,34,1,A2
7527,2993,Saraswathi Patil,59,2,A3
7528,2993,Nagesh Ganiger,16,1,A4
7529,2994,Renuka Swamy,16,2,A1
7530,2994,Mohan Lamani,44,1,A2
7531,2995,Nagesh Ganiger,16,1,A1
7532,2996,Chandrika Shankar,41,2,A1
7533,2997,Divya Kumari,15,2,A1
7534,2997,Saraswathi Patil,59,2,A2
7535,2998,Vasantha Bai,18,2,A1
7536,2998,Nagesh Ganiger,16,1,A2
7537,2998,Renuka Swamy,16,2,A3
7538,2998,Santosh Angadi,31,1,A4
7539,2999,Mohan Lamani,44,1,A1
7540,2999,Vasantha Bai,18,2,A2
7541,2999,Vishwanath Desai,25,1,A3
7542,3000,Meena Murthy,15,2,A1
7543,3000,Santosh Angadi,31,1,A2
7544,3000,Jyothi Desai,35,2,A3
7545,3000,Saraswathi Patil,59,2,A4
7546,3001,Rajeshwari Gupta,48,2,A1
7547,3002,Deepa Kambli,15,2,A1
7548,3003,Gopal Joshi,37,1,A1
7549,3003,Arun Bai,34,1,A2
7550,3003,Mohan Shetty,44,1,A3
7551,3003,Geetha Desai,15,3,A4
7552,3004,Rashmi Bhat,26,2,A1
7553,3004,Deepak Yadav,34,1,A2
7554,3005,Vasantha Poojary,35,2,A1
7555,3006,Asha Kattimani,28,2,A1
7556,3006,Mohan Lamani,44,1,A2
7557,3006,Krishna Hiremath,37,1,A3
7558,3006,Shankar Ganiger,18,1,A4
7559,3007,Chandrika Bai,21,2,A1
7560,3008,Roopa Bai,33,2,A1
7561,3009,Anand Naik,28,1,A1
7562,3009,Pooja Shetty,30,2,A2
7563,3009,Radha Murthy,50,2,A3
7564,3009,Parvathi Angadi,23,2,A4
7565,3010,Shivanand Kulkarni,26,1,A1
7566,3010,Chandrika Joshi,35,2,A2
7567,3010,Sharada Prasad,27,2,A3
7568,3011,Deepa Kambli,35,2,A1
7569,3011,Venkatesh Kattimani,17,1,A2
7570,3011,Renuka Hosamani,34,2,A3
7571,3012,Suresh Hegde,21,1,A1
7572,3012,Anand Hegde,15,1,A2
7573,3013,Gopal Lamani,28,1,A1
7574,3013,Shilpa Poojary,32,2,A2
7575,3014,Lakshmi Siddi,26,2,A1
7576,3015,Renuka Siddi,18,2,A1
7577,3015,Jagadish Gowda,30,1,A2
7578,3016,Naveen Gupta,22,1,A1
7579,3016,Surya Kumar,25,1,A2
7580,3017,Arun Gowda,21,1,A1
7581,3017,Nagaraj Swamy,19,1,A2
7582,3017,Shivanand Gowda,32,1,A3
7583,3017,Vasantha Kulkarni,15,2,A4
7584,3018,Gopal Lamani,28,1,A1
7585,3019,Anand Naikar,31,1,A1
7586,3019,Harish Naik,26,1,A2
7587,3020,Suma Patil,30,2,A1
7588,3020,Deepak Shankar,56,1,A2
7589,3021,Ambika Hegde,30,2,A1
7590,3021,Mahesh Patil,39,1,A2
7591,3022,Radha Savanur,22,2,A1
7592,3022,Divya Swamy,44,2,A2
7593,3022,Basavaraj Savanur,34,1,A3
7594,3023,Ganesh Acharya,21,1,A1
7595,3023,Shobha Lamani,36,2,A2
7596,3024,Anil Prasad,30,1,A1
7597,3025,Srinivas Shetty,24,1,A1
7598,3025,Chandrashekar Patil,28,1,A2
7599,3026,Anand Bagewadi,23,1,A1
7600,3026,Manoj Reddy,20,1,A2
7601,3027,Shivakumar Hegde,20,1,A1
7602,3027,Suma Kambli,19,2,A2
7603,3028,Anand Murthy,19,1,A1
7604,3028,Rekha Kattimani,25,2,A2
7605,3029,Lakshman Desai,30,3,A1
7606,3029,Sachin Lamani,15,1,A2
7607,3030,Lakshmi Bagewadi,34,2,A1
7608,3031,Anand Savanur,31,1,A1
7609,3032,Pavan Hiremath,37,1,A1
7610,3032,Krishna Poojary,36,1,A2
7611,3033,Chandrashekar Bhat,37,1,A1
7612,3034,Ashok Naik,52,1,A1
7613,3034,Indira Shankar,40,2,A2
7614,3034,Renuka Bangera,23,2,A3
7615,3034,Umesh Yadav,28,1,A4
7616,3035,Rajesh Gupta,35,1,A1
7617,3035,Harish Bai,44,1,A2
7618,3035,Madhu Naikar,29,1,A3
7619,3035,Mohan Lamani,43,1,A4
7620,3036,Kavitha Raju,24,2,A1
7621,3037,Anil Yadav,34,1,A1
7622,3037,Ganesh Devi,23,1,A2
7623,3038,Shilpa Raju,25,2,A1
7624,3039,Vasantha Shankar,32,2,A1
7625,3039,Prakash Siddi,22,1,A2
7626,3039,Sneha Rao,63,2,A3
7627,3040,Prasad Kattimani,47,1,A1
7628,3040,Pavan Siddi,39,1,A2
7629,3041,Parvathi Bagewadi,26,2,A1
7630,3041,Sagar Shetty,15,1,A2
7631,3042,Shivanand Swamy,15,1,A1
7632,3042,Shankar Savanur,50,1,A2
7633,3042,Padma Desai,41,2,A3
7634,3043,Umesh Joshi,15,1,A1
7635,3043,Vasantha Poojary,35,2,A2
7636,3043,Nagesh Shankar,16,1,A3
7637,3044,Radha Patil,23,2,A1
7638,3045,Ravi Bagewadi,49,1,A1
7639,3045,Lakshman Hiremath,36,1,A2
7640,3046,Mangala Bangera,20,2,A1
7641,3046,Srinivas Hosamani,32,1,A2
7642,3047,Yashodha Murthy,15,2,A1
7643,3048,Harish Bagewadi,15,1,A1
7644,3049,Mangala Joshi,42,2,A1
7645,3050,Renuka Salian,40,2,A1
7646,3051,Sunitha Lamani,30,2,A1
7647,3052,Rajesh Murthy,48,1,A1
7648,3053,Harish Devi,15,1,A1
7649,3053,Yashodha Devi,25,2,A2
7650,3054,Ramesh Kattimani,35,1,A1
7651,3054,Ganesh Gupta,15,1,A2
7652,3055,Rekha Gupta,39,2,A1
7653,3056,Prasad Savanur,22,1,A1
7654,3056,Shankar Shankar,28,1,A2
7655,3057,Bharathi Gupta,55,2,A1
7656,3058,Rajeshwari Nayak,33,2,A1
7657,3059,Sagar Patil,27,1,A1
7658,3059,Yogesh Naikar,29,1,A2
7659,3059,Vishwanath Shankar,51,1,A3
7660,3059,Pavan Hiremath,24,1,A4
7661,3060,Ramesh Bagewadi,39,1,A1
7662,3060,Priya Meti,39,2,A2
7663,3061,Latha Murthy,32,2,A1
7664,3062,Surya Prasad,28,1,A1
7665,3062,Asha Prasad,15,2,A2
7666,3062,Sneha Reddy,17,2,A3
7667,3063,Vasantha Bangera,44,2,A1
7668,3063,Arun Prasad,31,1,A2
7669,3064,Shobha Murthy,31,2,A1
7670,3065,Madhu Meti,26,1,A1
7671,3065,Vasantha Kumari,33,2,A2
7672,3066,Girish Bai,28,1,A1
7673,3066,Prasad Poojary,30,1,A2
7674,3067,Ashok Patil,31,1,A1
7675,3067,Priya Hiremath,50,2,A2
7676,3068,Yashodha Bai,43,2,A1
7677,3069,Deepak Bhat,57,1,A1
7678,3070,Venkatesh Salian,52,1,A1
7679,3070,Sunitha Salian,31,2,A2
7680,3070,Geetha Raju,35,2,A3
7681,3071,Mohan Bangera,26,1,A1
7682,3072,Rajesh Hegde,15,1,A1
7683,3072,Pavan Bhat,25,1,A2
7684,3072,Darshan Naik,34,1,A3
7685,3073,Manoj Shankar,66,1,A1
7686,3074,Bharath Joshi,20,1,A1
7687,3074,Saraswathi Raju,27,2,A2
7688,3074,Shobha Bhat,24,2,A3
7689,3075,Harish Bhat,36,1,A1
7690,3075,Siddaraju Swamy,30,1,A2
7691,3075,Sagar Bagewadi,43,1,A3
7692,3076,Sneha Rao,63,2,A1
7693,3077,Prasad Murthy,44,1,A1
7694,3077,Mohan Gupta,15,1,A2
7695,3078,Jagadish Shetty,38,1,A1
7696,3078,Umesh Kulkarni,44,1,A2
7697,3079,Anitha Angadi,43,2,A1
7698,3080,Shilpa Bangera,19,2,A1
7699,3080,Pooja Bhat,47,2,A2
7700,3081,Padma Gupta,15,2,A1
7701,3082,Pooja Kulkarni,19,2,A1
7702,3082,Rekha Salian,52,2,A2
7703,3083,Hanumanthappa Gowda,25,1,A1
7704,3084,Nandish Shetty,41,1,A1
7705,3084,Jagadish Lamani,32,1,A2
7706,3085,Nandini Shetty,36,2,A1
7707,3085,Lakshmi Meti,33,2,A2
7708,3086,Anand Rao,41,1,A1
7709,3087,Deepak Siddi,53,1,A1
7710,3087,Chetan Bangera,25,1,A2
7711,3088,Yashodha Shetty,41,2,A1
7712,3088,Basavaraj Yadav,34,1,A2
7713,3088,Roopa Hegde,21,2,A3
7714,3088,Chetan Swamy,36,1,A4
7715,3089,Kiran Kulkarni,26,1,A1
7716,3090,Pooja Swamy,40,2,A1
7717,3090,Rajesh Bagewadi,18,1,A2
7718,3090,Chandrashekar Kumari,27,1,A3
7719,3091,Deepak Salian,30,1,A1
7720,3092,Chandrashekar Bhat,37,1,A1
7721,3093,Nandini Shankar,37,2,A1
7722,3093,Kumaraswamy Hiremath,20,1,A2
7723,3094,Mahesh Patil,39,1,A1
7724,3094,Asha Prasad,23,2,A2
7725,3095,Ravi Joshi,31,1,A1
7726,3095,Mahesh Bhat,15,1,A2
7727,3095,Sharada Bangera,27,2,A3
7728,3096,Indira Rao,32,2,A1
7729,3097,Swathi Bagewadi,33,2,A1
7730,3097,Suresh Shetty,18,1,A2
7731,3098,Venkatesh Rao,53,1,A1
7732,3098,Yogesh Kattimani,22,1,A2
7733,3098,Jyothi Murthy,47,2,A3
7734,3099,Parvathi Kulkarni,26,2,A1
7735,3100,Chandrashekar Naik,15,1,A1
7736,3100,Harish Bangera,29,1,A2
7737,3101,Gopal Lamani,28,1,A1
7738,3102,Manjunath Patil,24,1,A1
7739,3103,Rashmi Hosamani,37,2,A1
7740,3104,Pushpa Kumar,16,2,A1
7741,3105,Ravi Desai,23,1,A1
7742,3105,Nagesh Shankar,16,1,A2
7743,3106,Latha Siddi,26,2,A1
7744,3106,Naveen Lamani,25,1,A2
7745,3106,Suresh Kumar,17,1,A3
7746,3106,Manjunath Ganiger,33,1,A4
7747,3107,Siddaraju Salian,45,1,A1
7748,3107,Divya Murthy,37,2,A2
7749,3108,Jyothi Bangera,15,2,A1
7750,3108,Sagar Nayak,34,1,A2
7751,3108,Pavan Poojary,35,1,A3
7752,3108,Umesh Hegde,38,1,A4
7753,3109,Radha Prasad,21,2,A1
7754,3109,Renuka Kattimani,17,2,A2
7755,3110,Naveen Siddi,49,1,A1
7756,3110,Nagaraj Salian,18,1,A2
7757,3110,Santosh Swamy,47,1,A3
7758,3111,Lakshmi Hosamani,15,2,A1
7759,3112,Rashmi Swamy,18,2,A1
7760,3112,Suma Swamy,27,2,A2
7761,3113,Vinay Nayak,45,1,A1
7762,3113,Vishwanath Swamy,30,1,A2
7763,3113,Madhu Meti,38,1,A3
7764,3113,Vinay Nayak,25,1,A4
7765,3114,Siddaraju Salian,45,1,A1
7766,3115,Bharath Angadi,25,1,A1
7767,3115,Deepak Kambli,19,1,A2
7768,3115,Swathi Hiremath,49,2,A3
7769,3116,Bharathi Desai,16,2,A1
7770,3117,Chetan Kattimani,29,1,A1
7771,3118,Geetha Kumari,42,2,A1
7772,3119,Siddaraju Bagewadi,32,1,A1
7773,3119,Anitha Hiremath,41,2,A2
7774,3120,Mohan Bangera,26,1,A1
7775,3121,Anand Bagewadi,31,1,A1
7776,3122,Mahesh Nayak,41,1,A1
7777,3123,Kavitha Bai,28,2,A1
7778,3124,Deepa Kattimani,33,2,A1
7779,3124,Rajeshwari Swamy,26,2,A2
7780,3125,Latha Kambli,50,2,A1
7781,3125,Darshan Angadi,29,1,A2
7782,3126,Kumaraswamy Bhat,25,1,A1
7783,3127,Kamala Nayak,39,2,A1
7784,3127,Gopal Gowda,35,1,A2
7785,3127,Surya Meti,51,1,A3
7786,3127,Sunitha Lamani,34,2,A4
7787,3128,Indira Devi,15,2,A1
7788,3129,Vidya Angadi,23,2,A1
7789,3129,Santosh Salian,43,1,A2
7790,3130,Mohan Lamani,44,1,A1
7791,3131,Sachin Meti,26,1,A1
7792,3132,Anitha Siddi,42,2,A1
7793,3132,Vidya Kumar,42,2,A2
7794,3132,Roopa Kumari,43,2,A3
7795,3132,Prakash Naik,15,1,A4
7796,3133,Ramesh Bagewadi,30,1,A1
7797,3133,Gopal Lamani,28,1,A2
7798,3134,Prasad Nayak,37,1,A1
7799,3134,Bharathi Bagewadi,55,2,A2
7800,3135,Pooja Swamy,40,2,A1
7801,3135,Asha Devi,29,2,A2
7802,3136,Deepak Bhat,23,1,A1
7803,3137,Shivakumar Prasad,17,1,A1
7804,3137,Nagaraj Bhat,31,1,A2
7805,3138,Chandrika Joshi,29,2,A1
7806,3138,Jagadish Savanur,41,1,A2
7807,3139,Rajesh Kumari,23,1,A1
7808,3140,Shankar Desai,48,1,A1
7809,3140,Hanumanthappa Kulkarni,36,1,A2
7810,3140,Deepak Ganiger,34,1,A3
7811,3140,Kamala Hegde,26,2,A4
7812,3141,Pooja Hiremath,15,2,A1
7813,3142,Ganesh Shetty,44,1,A1
7814,3143,Prakash Naik,15,1,A1
7815,3144,Venkatesh Gupta,15,1,A1
7816,3144,Harish Murthy,40,1,A2
7817,3144,Shobha Angadi,27,2,A3
7818,3145,Divya Kumari,37,2,A1
7819,3145,Shobha Joshi,17,2,A2
7820,3145,Yogesh Bhat,35,1,A3
7821,3146,Shobha Patil,37,2,A1
7822,3146,Renuka Prasad,42,2,A2
7823,3146,Suresh Siddi,44,1,A3
7824,3147,Kiran Siddi,26,1,A1
7825,3147,Kumaraswamy Reddy,47,3,A2
7826,3147,Savitha Hiremath,18,2,A3
7827,3147,Deepak Murthy,18,1,A4
7828,3148,Shobha Murthy,31,2,A1
7829,3148,Meena Salian,29,2,A2
7830,3148,Nandish Swamy,35,1,A3
7831,3149,Ramesh Kulkarni,45,1,A1
7832,3150,Mohan Kumar,29,1,A1
7833,3151,Jyothi Prasad,15,2,A1
7834,3151,Saraswathi Hosamani,30,2,A2
7835,3151,Kumaraswamy Bai,16,1,A3
7836,3152,Prakash Naik,15,1,A1
7837,3153,Vasantha Prasad,23,2,A1
7838,3153,Nandish Hegde,38,1,A2
7839,3153,Deepa Reddy,45,2,A3
7840,3154,Nagaraj Raju,17,1,A1
7841,3154,Ashok Bhat,19,1,A2
7842,3154,Shobha Angadi,27,2,A3
7843,3155,Shilpa Naik,15,2,A1
7844,3155,Sachin Bai,43,1,A2
7845,3155,Manjunath Patil,16,1,A3
7846,3156,Mohan Naik,49,1,A1
7847,3156,Parvathi Hosamani,24,2,A2
7848,3156,Nandish Hiremath,27,1,A3
7849,3157,Venkatesh Gupta,15,1,A1
7850,3157,Asha Naik,45,2,A2
7851,3157,Harish Nayak,39,1,A3
7852,3158,Deepak Kumar,33,1,A1
7853,3159,Bharathi Hegde,35,2,A1
7854,3159,Yashodha Bai,66,2,A2
7855,3159,Rashmi Bai,30,2,A3
7856,3160,Jagadish Gowda,30,1,A1
7857,3160,Saraswathi Kulkarni,29,2,A2
7858,3161,Hanumanthappa Nayak,36,1,A1
7859,3162,Harish Bagewadi,15,1,A1
7860,3163,Santosh Salian,31,1,A1
7861,3163,Surya Raju,24,1,A2
7862,3163,Surya Swamy,28,1,A3
7863,3163,Lakshmi Lamani,24,2,A4
7864,3164,Shivanand Angadi,29,1,A1
7865,3165,Ravi Devi,17,1,A1
7866,3165,Ashok Reddy,15,1,A2
7867,3166,Naveen Hiremath,24,1,A1
7868,3166,Renuka Kambli,56,2,A2
7869,3166,Manjunath Shetty,30,1,A3
7870,3166,Kamala Reddy,29,2,A4
7871,3167,Gopal Shankar,15,1,A1
7872,3168,Kavitha Naik,20,2,A1
7873,3168,Siddaraju Desai,21,1,A2
7874,3169,Sagar Joshi,29,1,A1
7875,3170,Anil Murthy,36,1,A1
7876,3170,Priya Hiremath,50,2,A2
7877,3170,Sunitha Acharya,16,2,A3
7878,3171,Madhu Siddi,47,1,A1
7879,3171,Padma Reddy,19,2,A2
7880,3171,Sachin Desai,46,1,A3
7881,3172,Ambika Kulkarni,19,2,A1
7882,3172,Prasad Hegde,22,1,A2
7883,3172,Mangala Lamani,21,2,A3
7884,3173,Sunitha Yadav,22,2,A1
