VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
5235,3285,Nagesh Hegde,37,1,0
5236,3285,Indira Gupta,15,2,0
5237,3286,Indira Kattimani,60,2,0
5238,3286,Krishna Kattimani,15,1,0
5239,3286,Lakshmi Hegde,54,2,0
5240,3287,Pushpa Lamani,51,2,0
5241,3288,Arun Siddi,44,1,0
5242,3288,Girish Bai,15,1,0
5243,3289,Parvathi Hosamani,24,2,0
5244,3289,Santosh Meti,45,1,0
5245,3290,Pooja Kambli,21,2,0
5246,3291,Prakash Kulkarni,45,1,0
5247,3291,Jagadish Bhat,35,1,0
5248,3292,Rekha Shetty,41,2,0
5249,3293,Bharathi Raju,57,2,0
5250,3294,Rekha Rao,42,2,0
5251,3295,Gopal Salian,27,1,0
5252,3295,Shivanand Kulkarni,20,1,0
5253,3296,Nagaraj Hegde,49,1,0
5254,3296,Mahesh Savanur,36,1,0
5255,3297,Umesh Shetty,46,1,0
5256,3298,Rekha Devi,20,2,0
5257,3299,Bharath Hegde,35,1,0
5258,3299,Ramesh Salian,48,1,0
5259,3300,Anand Hiremath,38,1,0
5260,3300,Manjunath Rao,19,1,0
5261,3300,Chetan Salian,15,1,0
5262,3301,Meena Salian,29,2,0
5263,3302,Siddaraju Shankar,54,1,0
5264,3303,Manoj Gowda,41,1,0
5265,3304,Pushpa Gowda,31,2,0
5266,3305,Chandrika Meti,15,2,0
5267,3306,Yogesh Yadav,39,1,0
5268,3307,Pushpa Lamani,51,2,0
5269,3308,Ravi Shetty,31,1,1
5270,3308,Divya Bai,15,2,1
5271,3309,Yashodha Murthy,15,2,0
5272,3310,Deepa Gupta,43,2,0
5273,3310,Prasad Kattimani,47,1,0
5274,3310,Prasad Kambli,15,1,0
5275,3311,Girish Prasad,20,1,0
5276,3312,Yogesh Desai,19,1,0
5277,3313,Priya Hosamani,29,2,0
5278,3313,Manoj Hiremath,21,1,0
5279,3314,Deepak Murthy,18,1,0
5280,3315,Shilpa Hiremath,36,2,0
5281,3316,Bharath Kumari,15,1,0
5282,3316,Pavan Poojary,15,1,0
5283,3317,Prasad Bagewadi,43,1,0
5284,3318,Kiran Kattimani,26,1,0
5285,3319,Shankar Bagewadi,38,1,0
5286,3319,Ashok Patil,31,1,0
5287,3320,Nagesh Bai,26,1,0
5288,3321,Mangala Bangera,20,2,0
5289,3322,Vishwanath Kattimani,18,1,0
5290,3323,Prakash Hegde,37,1,0
5291,3323,Chandrashekar Shetty,37,1,0
5292,3324,Girish Joshi,18,1,0
5293,3325,Nandini Meti,32,2,0
5294,3326,Jyothi Ganiger,34,2,0
5295,3326,Naveen Patil,15,1,0
5296,3327,Shobha Hosamani,15,2,0
5297,3327,Divya Nayak,36,2,0
5298,3328,Nandini Joshi,27,2,0
5299,3329,Suresh Meti,22,1,0
5300,3330,Venkatesh Kambli,40,1,0
5301,3331,Indira Devi,23,2,0
5302,3332,Roopa Joshi,20,2,0
5303,3332,Lakshmi Joshi,24,2,0
5304,3333,Venkatesh Lamani,19,1,0
5305,3333,Rekha Naik,32,2,0
5306,3333,Ramesh Kumar,34,1,0
5307,3334,Gopal Poojary,36,1,0
5308,3335,Shivakumar Kumari,36,1,0
5309,3335,Parvathi Kattimani,35,2,0
5310,3336,Venkatesh Raju,23,1,0
5311,3337,Parvathi Bhat,27,2,0
5312,3337,Ganesh Siddi,42,1,0
5313,3338,Geetha Savanur,16,2,0
5314,3338,Suresh Murthy,35,1,1
5315,3339,Indira Kumar,43,2,0
5316,3339,Sunitha Meti,42,2,0
5317,3340,Shivakumar Raju,42,1,0
5318,3340,Radha Nayak,15,2,0
5319,3341,Sachin Bhat,27,1,0
5320,3342,Sagar Naik,20,1,0
5321,3342,Bharath Desai,34,1,0
5322,3343,Ashok Kumari,28,1,0
5323,3344,Kavitha Kumar,15,2,0
5324,3344,Rajesh Devi,21,1,0
5325,3344,Ravi Hiremath,34,1,0
5326,3345,Nandish Nayak,19,1,0
5327,3346,Prasad Yadav,15,1,0
5328,3347,Shobha Raju,15,2,0
5329,3347,Bharath Joshi,37,1,0
5330,3348,Basavaraj Kattimani,19,1,0
5331,3348,Ganesh Murthy,43,1,0
5332,3349,Yashodha Shankar,41,2,0
5333,3350,Ramesh Yadav,24,1,0
5334,3350,Mangala Yadav,30,2,0
5335,3351,Chetan Kattimani,17,1,0
5336,3351,Siddaraju Reddy,18,1,0
5337,3352,Suma Bagewadi,46,2,0
5338,3352,Chetan Desai,22,1,0
5339,3353,Sharada Kambli,32,2,0
5340,3354,Lakshman Meti,35,1,0
5341,3354,Kiran Naik,37,1,0
5342,3354,Ramesh Raju,42,1,0
5343,3355,Shobha Bagewadi,15,2,0
5344,3356,Mohan Acharya,27,1,0
5345,3356,Ganesh Bagewadi,33,1,0
5346,3356,Chandrika Angadi,29,2,0
5347,3357,Shilpa Shetty,25,2,0
5348,3358,Vinay Patil,44,1,0
5349,3359,Venkatesh Lamani,19,1,0
5350,3360,Bharathi Rao,26,2,0
5351,3361,Nandish Kulkarni,30,1,0
5352,3362,Kamala Joshi,23,2,0
5353,3362,Vasantha Bai,18,2,0
5354,3363,Jagadish Rao,47,1,0
5355,3364,Basavaraj Ganiger,31,1,0
5356,3365,Rajesh Hegde,39,1,0
5357,3365,Shilpa Gupta,34,2,0
5358,3365,Chetan Bagewadi,26,1,0
5359,3366,Naveen Bagewadi,41,1,0
5360,3367,Girish Lamani,39,1,0
5361,3367,Divya Yadav,30,2,0
5362,3367,Mahesh Gupta,57,1,0
5363,3368,Rajesh Devi,37,1,0
5364,3368,Umesh Reddy,47,1,0
5365,3368,Manjunath Ganiger,33,1,0
5366,3369,Basavaraj Kumar,57,1,0
5367,3370,Lakshmi Bangera,47,2,0
5368,3371,Chetan Murthy,49,1,0
5369,3371,Vidya Angadi,23,2,0
5370,3371,Anand Acharya,23,1,0
5371,3372,Sharada Shetty,20,2,0
5372,3372,Nagesh Hegde,15,1,0
5373,3373,Vasantha Prasad,43,2,0
5374,3373,Gopal Acharya,23,1,0
5375,3373,Padma Bagewadi,22,2,0
5376,3374,Nagesh Kambli,30,1,0
5377,3375,Parvathi Bangera,31,2,0
5378,3375,Pavan Rao,21,1,0
5379,3376,Ravi Naik,37,1,0
5380,3376,Vishwanath Ganiger,15,1,0
5381,3377,Gopal Shankar,15,1,0
5382,3377,Surya Meti,41,1,0
5383,3377,Anil Naikar,21,1,0
5384,3378,Ambika Kumar,27,2,0
5385,3379,Mangala Savanur,33,3,0
5386,3380,Sunitha Nayak,27,2,0
5387,3380,Rekha Kumar,45,2,0
5388,3381,Ganesh Angadi,15,1,0
5389,3381,Mahesh Hiremath,21,1,0
5390,3381,Latha Kattimani,44,2,0
5391,3382,Sneha Naik,15,2,0
5392,3383,Ambika Kattimani,41,2,0
5393,3383,Shivanand Bangera,64,1,0
5394,3384,Chandrashekar Kambli,37,1,0
5395,3384,Mahesh Joshi,26,1,0
5396,3385,Pavan Salian,29,1,0
5397,3385,Swathi Salian,47,2,0
5398,3385,Chandrika Hosamani,47,2,0
5399,3386,Venkatesh Bagewadi,48,1,0
5400,3387,Anitha Salian,32,2,0
5401,3387,Kumaraswamy Kattimani,26,1,0
5402,3388,Divya Kumari,37,2,0
5403,3388,Jyothi Poojary,43,2,0
5404,3388,Shobha Bai,19,2,0
5405,3389,Hanumanthappa Kambli,27,1,0
5406,3390,Rashmi Siddi,26,2,0
5407,3391,Kamala Joshi,23,2,0
5408,3392,Vinay Acharya,29,1,1
5409,3393,Vinay Reddy,21,1,0
5410,3393,Anitha Kattimani,15,2,0
5411,3394,Sharada Kumari,26,2,0
5412,3395,Geetha Bangera,35,2,0
5413,3396,Suma Joshi,48,2,0
5414,3397,Srinivas Rao,36,1,0
5415,3398,Sharada Kumar,46,2,0
5416,3399,Bharath Kumar,27,1,0
5417,3399,Mohan Kattimani,50,1,0
5418,3400,Madhu Bagewadi,49,1,0
5419,3400,Prakash Prasad,29,1,0
5420,3401,Shilpa Gupta,47,2,0
5421,3401,Sneha Savanur,20,2,0
5422,3402,Ashok Hiremath,43,1,0
5423,3402,Jagadish Yadav,37,1,0
5424,3403,Deepak Kumari,15,1,0
5425,3403,Yogesh Bagewadi,38,1,0
5426,3404,Chetan Hegde,22,1,0
5427,3404,Renuka Lamani,28,2,0
5428,3405,Naveen Hiremath,24,1,0
5429,3405,Manjunath Angadi,21,1,0
5430,3406,Chetan Bangera,15,1,0
5431,3407,Shankar Bangera,28,1,0
5432,3408,Priya Siddi,45,2,0
5433,3409,Pavan Savanur,43,1,0
5434,3409,Prakash Yadav,15,1,0
5435,3410,Divya Hegde,34,2,0
5436,3410,Sagar Murthy,34,1,0
5437,3411,Divya Bangera,33,2,0
5438,3412,Surya Nayak,37,1,0
5439,3413,Chandrashekar Bagewadi,31,1,0
5440,3413,Suma Hegde,15,2,0
5441,3414,Ramesh Joshi,40,1,0
5442,3415,Lakshman Bai,20,1,0
5443,3416,Lakshman Ganiger,39,1,0
5444,3416,Ganesh Kattimani,44,1,0
5445,3416,Lakshmi Kambli,25,2,0
5446,3417,Kiran Ganiger,19,1,0
5447,3417,Bharath Desai,32,1,0
5448,3418,Vishwanath Swamy,30,1,0
5449,3419,Kumaraswamy Gupta,49,1,0
5450,3419,Asha Kattimani,19,2,0
5451,3420,Vishwanath Angadi,35,1,0
5452,3421,Anand Gowda,18,1,0
5453,3421,Shobha Bai,38,2,0
5454,3422,Kumaraswamy Shetty,21,1,0
5455,3422,Krishna Rao,27,1,0
5456,3423,Hanumanthappa Meti,36,1,0
5457,3424,Radha Angadi,25,2,0
5458,3424,Sagar Bangera,45,1,0
5459,3424,Pooja Meti,16,2,0
5460,3425,Nagaraj Lamani,15,1,0
5461,3425,Nagaraj Poojary,37,1,0
5462,3426,Mohan Angadi,40,1,0
5463,3427,Jyothi Kumar,62,2,0
5464,3428,Kiran Bai,19,1,0
5465,3428,Venkatesh Desai,43,1,0
5466,3428,Meena Devi,31,2,0
5467,3429,Madhu Gupta,18,1,0
5468,3430,Rajesh Kambli,31,1,0
5469,3430,Suresh Devi,16,1,0
5470,3430,Pushpa Salian,26,2,0
5471,3431,Anil Reddy,47,1,0
5472,3431,Ashok Devi,32,1,0
5473,3432,Hanumanthappa Rao,26,1,0
5474,3433,Kamala Hegde,26,2,0
5475,3434,Lakshman Murthy,28,1,0
5476,3435,Pavan Acharya,38,1,0
5477,3436,Arun Salian,29,1,0
5478,3436,Vinay Naik,15,1,0
5479,3437,Siddaraju Kumari,15,1,0
5480,3438,Vishwanath Acharya,15,1,0
5481,3439,Indira Shetty,15,2,0
5482,3439,Vidya Angadi,23,2,0
5483,3439,Meena Bangera,48,2,0
5484,3440,Divya Acharya,20,2,0
5485,3441,Venkatesh Devi,34,1,0
5486,3441,Arun Desai,38,1,0
5487,3442,Vidya Devi,17,2,0
5488,3442,Surya Hiremath,41,1,0
5489,3443,Deepak Shankar,15,1,1
5490,3444,Prasad Bagewadi,19,1,0
5491,3444,Ashok Bai,35,1,0
5492,3445,Kumaraswamy Kulkarni,33,1,0
5493,3446,Basavaraj Nayak,19,1,0
5494,3446,Ashok Naikar,26,1,0
5495,3446,Sneha Gowda,30,2,0
5496,3447,Siddaraju Shetty,28,1,0
5497,3447,Mohan Savanur,46,1,0
5498,3448,Prakash Desai,24,1,0
5499,3448,Swathi Joshi,42,2,0
5500,3449,Mangala Naik,31,2,0
5501,3450,Nagesh Shetty,39,1,0
5502,3451,Deepa Hosamani,45,2,0
5503,3451,Latha Hosamani,25,2,0
5504,3452,Vidya Savanur,19,2,0
5505,3452,Vishwanath Gowda,30,1,0
5506,3453,Deepak Poojary,39,1,0
5507,3453,Parvathi Prasad,42,2,0
5508,3454,Ravi Naik,37,1,0
5509,3454,Shivakumar Hosamani,37,1,0
5510,3455,Geetha Angadi,48,2,0
5511,3456,Mohan Kumar,26,1,0
5512,3456,Ravi Hosamani,19,1,0
5513,3456,Mahesh Acharya,37,1,0
5514,3457,Nandini Swamy,37,2,0
5515,3458,Arun Shetty,46,1,0
5516,3459,Shankar Shetty,19,1,0
5517,3460,Lakshman Rao,26,1,0
5518,3460,Ambika Patil,15,2,0
5519,3461,Anand Joshi,38,1,0
5520,3461,Nandini Meti,33,2,0
5521,3461,Radha Reddy,37,2,0
5522,3462,Nagesh Poojary,17,1,0
5523,3463,Srinivas Kumar,26,1,0
5524,3464,Umesh Murthy,35,1,0
5525,3465,Venkatesh Hegde,35,1,0
5526,3466,Parvathi Bangera,36,2,0
5527,3466,Bharathi Meti,32,2,0
5528,3467,Hanumanthappa Kumar,42,1,0
5529,3467,Pavan Hiremath,24,1,0
5530,3467,Ravi Lamani,33,1,0
5531,3468,Manoj Shankar,66,1,0
5532,3469,Shivakumar Hiremath,23,1,0
5533,3469,Shivakumar Bangera,62,1,0
5534,3470,Darshan Acharya,44,1,0
5535,3470,Sachin Yadav,17,1,0
5536,3471,Deepak Angadi,31,1,0
5537,3471,Madhu Hosamani,28,1,0
5538,3471,Kamala Gowda,20,2,0
5539,3472,Anil Reddy,47,1,0
5540,3472,Prasad Kumar,26,1,0
5541,3473,Venkatesh Raju,17,1,0
5542,3473,Vinay Shetty,30,1,0
5543,3474,Kiran Poojary,34,1,0
5544,3475,Surya Raju,24,1,0
5545,3476,Shivakumar Yadav,24,1,0
5546,3476,Sagar Angadi,29,1,0
5547,3477,Pushpa Hosamani,15,2,1
5548,3478,Kiran Kulkarni,29,1,0
5549,3478,Parvathi Kumar,19,2,0
5550,3479,Shilpa Hiremath,36,2,0
5551,3480,Ashok Rao,20,1,0
5552,3480,Lakshman Salian,25,1,0
5553,3481,Renuka Bangera,23,2,0
5554,3482,Basavaraj Swamy,28,1,0
5555,3482,Arun Kulkarni,34,1,0
5556,3483,Shivakumar Hiremath,23,1,0
5557,3484,Venkatesh Poojary,40,1,0
5558,3485,Umesh Bhat,35,1,0
5559,3486,Anil Reddy,43,1,0
5560,3487,Shivanand Meti,17,1,0
5561,3488,Gopal Acharya,23,1,0
5562,3489,Indira Hegde,40,2,0
5563,3490,Jyothi Savanur,54,2,0
5564,3491,Bharath Angadi,50,1,0
5565,3492,Lakshmi Gowda,44,2,0
5566,3493,Mohan Hegde,15,1,0
5567,3494,Prakash Hiremath,26,1,0
5568,3494,Vidya Gowda,40,2,0
5569,3495,Surya Hiremath,42,1,0
5570,3496,Anand Joshi,38,1,0
5571,3497,Rashmi Gupta,32,2,0
5572,3497,Basavaraj Raju,15,1,0
5573,3498,Lakshman Bangera,15,3,0
5574,3498,Vishwanath Angadi,32,1,0
5575,3498,Chandrika Bai,24,2,0
5576,3499,Shankar Rao,43,1,0
5577,3499,Anil Lamani,25,1,0
5578,3500,Kavitha Nayak,41,2,0
5579,3500,Mahesh Patil,43,1,0
5580,3501,Ambika Kattimani,41,2,0
5581,3501,Rekha Poojary,28,2,0
5582,3501,Anand Kattimani,31,1,0
5583,3502,Yashodha Yadav,26,2,0
5584,3503,Lakshmi Yadav,43,2,0
5585,3504,Bharath Raju,15,1,0
5586,3504,Nagaraj Angadi,44,1,0
5587,3505,Nandini Naik,27,2,0
5588,3506,Surya Kattimani,30,1,0
5589,3507,Girish Naik,27,1,0
5590,3508,Basavaraj Naikar,15,1,0
5591,3509,Geetha Murthy,51,2,0
5592,3510,Shankar Poojary,44,1,0
5593,3511,Geetha Nayak,43,2,0
5594,3512,Umesh Shetty,46,1,0
5595,3512,Swathi Raju,22,2,0
5596,3512,Siddaraju Siddi,30,1,0
5597,3513,Shankar Kulkarni,46,1,0
5598,3514,Kiran Bangera,40,1,0
5599,3514,Ambika Kumar,27,2,0
5600,3515,Rekha Salian,52,2,0
5601,3515,Anitha Nayak,35,2,0
5602,3516,Swathi Bhat,15,2,0
5603,3516,Rajeshwari Acharya,38,2,0
5604,3517,Kamala Murthy,36,2,0
5605,3518,Nandish Swamy,35,1,0
5606,3518,Suma Bangera,49,2,0
5607,3518,Kamala Nayak,15,2,0
5608,3519,Pooja Shetty,37,2,0
5609,3520,Ramesh Kattimani,34,1,0
5610,3520,Chandrika Salian,19,2,0
5611,3521,Rajesh Lamani,40,1,0
5612,3522,Vidya Bagewadi,42,2,0
5613,3523,Meena Gowda,42,2,0
5614,3524,Kavitha Naik,33,2,0
5615,3524,Harish Kumar,36,1,0
5616,3525,Suma Kattimani,19,2,0
5617,3525,Asha Bagewadi,15,2,0
5618,3525,Venkatesh Poojary,40,1,0
5619,3526,Radha Reddy,21,2,0
5620,3527,Renuka Kambli,56,2,0
5621,3527,Madhu Kumar,15,1,0
5622,3528,Girish Lamani,16,1,0
5623,3529,Suma Bangera,30,2,0
5624,3529,Savitha Hegde,29,2,0
5625,3529,Ashok Raju,33,1,0
5626,3530,Shankar Savanur,27,1,0
5627,3531,Chetan Bagewadi,26,1,0
5628,3532,Gopal Patil,46,1,0
5629,3533,Surya Poojary,37,1,0
5630,3534,Pooja Bhat,47,2,0
5631,3534,Prakash Desai,18,1,0
5632,3535,Ashok Prasad,27,1,0
5633,3535,Yashodha Bai,66,2,0
5634,3535,Shobha Gupta,28,2,0
5635,3536,Anil Naikar,21,1,0
5636,3536,Geetha Salian,15,2,0
5637,3537,Jagadish Shetty,38,1,0
5638,3538,Harish Gowda,40,1,0
5639,3539,Madhu Kumar,45,1,0
5640,3539,Ganesh Shetty,44,1,0
5641,3540,Bharath Angadi,50,1,0
5642,3540,Prasad Lamani,44,1,1
5643,3540,Chetan Bagewadi,15,1,0
5644,3541,Kamala Gupta,15,2,0
5645,3542,Ambika Naik,41,2,0
5646,3543,Santosh Reddy,15,1,0
5647,3543,Shilpa Bai,44,2,0
5648,3544,Hanumanthappa Hiremath,15,1,0
5649,3545,Suma Devi,45,2,0
5650,3546,Shankar Hosamani,25,1,0
5651,3546,Suresh Nayak,35,1,0
5652,3547,Basavaraj Poojary,30,1,0
5653,3547,Nagesh Nayak,33,1,0
5654,3547,Darshan Hegde,23,1,0
5655,3548,Indira Kulkarni,50,2,0
5656,3549,Vishwanath Desai,25,1,0
5657,3549,Surya Kumari,15,1,0
5658,3550,Manjunath Kumar,40,1,0
5659,3551,Santosh Nayak,31,1,0
5660,3551,Manjunath Savanur,38,1,0
5661,3552,Yogesh Shankar,18,1,0
5662,3553,Mahesh Gupta,57,1,0
5663,3553,Harish Nayak,39,1,0
5664,3554,Savitha Hosamani,30,2,0
5665,3554,Nandish Murthy,49,1,0
5666,3555,Siddaraju Shetty,28,1,0
5667,3556,Chetan Angadi,33,1,0
5668,3556,Gopal Salian,32,1,0
5669,3557,Prakash Bangera,36,1,0
5670,3558,Rajesh Kambli,45,1,0
5671,3559,Sagar Shankar,37,1,0
5672,3560,Renuka Lamani,28,2,0
5673,3561,Shivanand Ganiger,43,1,0
5674,3562,Renuka Gupta,26,2,0
5675,3563,Asha Kumari,52,2,0
5676,3563,Pavan Gowda,44,1,0
5677,3564,Asha Devi,29,2,0
5678,3565,Geetha Angadi,15,2,0
5679,3565,Jagadish Patil,21,1,0
5680,3566,Basavaraj Nayak,19,1,0
5681,3566,Mahesh Meti,28,1,0
5682,3566,Mahesh Joshi,49,1,0
5683,3567,Chetan Poojary,42,3,0
5684,3567,Suma Gowda,35,2,0
5685,3567,Chandrashekar Hegde,23,1,0
5686,3568,Arun Siddi,48,1,0
5687,3569,Vinay Salian,29,1,0
5688,3569,Jagadish Nayak,29,1,0
5689,3570,Manjunath Naik,39,1,0
5690,3571,Darshan Poojary,22,1,0
5691,3572,Indira Kulkarni,50,2,0
5692,3573,Mangala Bangera,36,2,0
5693,3574,Pushpa Bagewadi,59,2,0
5694,3575,Anil Bangera,26,1,0
5695,3576,Latha Siddi,26,2,0
5696,3576,Surya Kattimani,17,1,0
5697,3577,Renuka Devi,51,2,0
5698,3578,Girish Kumar,29,1,0
5699,3579,Priya Siddi,36,2,0
5700,3579,Darshan Poojary,27,1,0
5701,3579,Asha Patil,31,2,0
5702,3580,Divya Acharya,20,2,0
5703,3580,Srinivas Gowda,38,1,0
5704,3581,Manjunath Angadi,29,1,0
5705,3582,Nandish Patil,23,1,0
5706,3582,Bharathi Lamani,19,2,0
5707,3582,Krishna Kambli,28,1,0
5708,3583,Chetan Bangera,25,1,0
5709,3584,Naveen Raju,51,1,0
5710,3585,Latha Rao,27,2,0
5711,3585,Kiran Shetty,32,1,0
5712,3585,Venkatesh Savanur,20,1,0
5713,3586,Venkatesh Gupta,31,1,0
5714,3587,Ashok Siddi,32,1,0
5715,3587,Savitha Patil,23,2,0
5716,3587,Krishna Kambli,24,1,0
5717,3588,Shivakumar Salian,27,1,0
5718,3589,Padma Devi,18,2,0
5719,3589,Chetan Bagewadi,49,1,0
5720,3590,Harish Kulkarni,34,1,0
5721,3590,Ramesh Devi,43,1,0
5722,3591,Parvathi Ganiger,27,2,0
5723,3591,Deepak Poojary,15,1,0
5724,3592,Vinay Poojary,23,1,0
5725,3593,Arun Yadav,33,1,0
5726,3593,Roopa Hosamani,38,2,0
5727,3594,Bharath Acharya,43,1,0
5728,3595,Sharada Kulkarni,43,2,0
5729,3596,Bharath Shankar,52,1,0
5730,3596,Gopal Desai,15,1,0
5731,3597,Meena Devi,31,2,0
5732,3598,Harish Salian,32,1,0
5733,3599,Renuka Siddi,18,2,0
5734,3599,Nagesh Kattimani,37,1,0
5735,3599,Suresh Shankar,15,1,0
5736,3600,Darshan Savanur,42,1,0
5737,3600,Rajesh Hegde,39,1,0
5738,3601,Sunitha Nayak,27,2,0
5739,3601,Pavan Poojary,51,1,0
5740,3602,Yogesh Rao,30,1,0
5741,3602,Jyothi Kumar,40,2,0
5742,3602,Bharathi Murthy,21,2,0
5743,3603,Rashmi Bagewadi,30,2,0
5744,3604,Mohan Lamani,43,1,0
5745,3605,Prasad Lamani,27,1,0
5746,3605,Chetan Bagewadi,15,1,1
5747,3605,Latha Rao,27,2,0
5748,3606,Ambika Prasad,32,2,0
5749,3606,Deepak Yadav,34,1,0
5750,3606,Latha Bhat,40,2,0
5751,3607,Girish Bai,15,1,0
5752,3608,Prakash Bhat,31,1,0
5753,3608,Madhu Swamy,19,1,0
5754,3609,Ashok Kambli,34,1,0
5755,3609,Rekha Kumar,45,2,0
5756,3610,Venkatesh Gupta,31,1,0
5757,3610,Mahesh Hiremath,32,1,0
5758,3610,Sharada Reddy,15,2,0
5759,3611,Sagar Reddy,15,1,0
5760,3612,Nandish Kulkarni,30,1,0
5761,3612,Hanumanthappa Hosamani,30,1,0
5762,3613,Naveen Kulkarni,30,1,0
5763,3614,Arun Gowda,26,1,0
5764,3615,Siddaraju Nayak,19,1,1
5765,3616,Deepak Joshi,22,1,0
5766,3617,Ravi Bagewadi,49,1,0
5767,3618,Ashok Naikar,26,1,0
5768,3619,Bharath Siddi,20,1,0
5769,3620,Basavaraj Salian,34,1,0
5770,3621,Mahesh Patil,51,1,0
5771,3621,Mahesh Swamy,26,1,0
5772,3621,Vasantha Prasad,43,2,0
5773,3622,Nagaraj Hegde,49,1,0
5774,3622,Jagadish Devi,38,1,0
5775,3623,Parvathi Bangera,31,2,0
5776,3624,Vidya Kumari,42,2,0
5777,3625,Kiran Yadav,25,1,0
5778,3626,Krishna Rao,46,1,0
5779,3627,Geetha Desai,26,2,0
5780,3627,Anand Naik,29,1,0
5781,3628,Hanumanthappa Naikar,15,1,1
5782,3628,Savitha Kumar,31,2,0
5783,3629,Kamala Ganiger,38,2,0
5784,3629,Ganesh Ganiger,39,1,0
5785,3629,Jagadish Hegde,22,1,0
5786,3630,Chetan Murthy,33,1,0
5787,3631,Shivakumar Bagewadi,24,1,0
5788,3631,Lakshman Kattimani,55,1,0
5789,3632,Shilpa Bagewadi,45,2,0
5790,3633,Priya Kulkarni,44,2,0
5791,3634,Lakshmi Gupta,40,2,0
5792,3634,Venkatesh Poojary,40,1,0
5793,3634,Savitha Hegde,43,2,1
5794,3635,Prakash Angadi,23,1,0
5795,3636,Nagesh Poojary,49,1,0
5796,3636,Hanumanthappa Kumar,42,1,0
5797,3637,Krishna Siddi,25,1,0
5798,3637,Umesh Kulkarni,34,1,0
5799,3638,Siddaraju Reddy,34,1,0
5800,3639,Shivanand Ganiger,43,1,0
5801,3640,Priya Poojary,37,2,0
5802,3641,Anil Salian,46,1,0
5803,3642,Girish Bai,28,1,0
5804,3643,Padma Shankar,20,2,0
5805,3644,Vasantha Murthy,25,2,0
5806,3644,Ambika Salian,18,2,0
5807,3644,Sagar Bangera,45,1,0
5808,3645,Sachin Bai,43,1,0
5809,3645,Jagadish Kumari,32,1,0
5810,3645,Anil Rao,27,1,0
5811,3646,Rekha Swamy,40,2,0
5812,3646,Nandish Patil,41,1,0
5813,3647,Rashmi Devi,54,2,0
5814,3648,Suresh Swamy,18,1,0
5815,3648,Pooja Ganiger,23,2,0
5816,3649,Siddaraju Bangera,36,1,0
5817,3650,Umesh Angadi,20,1,0
5818,3651,Indira Bai,45,2,0
5819,3651,Vishwanath Angadi,51,1,0
5820,3652,Sneha Hosamani,57,2,0
5821,3653,Radha Kumar,34,2,0
5822,3653,Naveen Shankar,54,1,0
5823,3653,Chandrika Yadav,15,2,0
5824,3654,Naveen Kulkarni,30,1,0
5825,3655,Girish Shetty,20,1,0
5826,3656,Anand Acharya,25,1,0
5827,3657,Rajesh Devi,37,1,0
5828,3658,Girish Shankar,32,1,0
5829,3659,Chetan Shetty,15,1,0
5830,3660,Nagaraj Acharya,24,1,0
5831,3661,Madhu Desai,26,1,0
5832,3661,Shobha Nayak,29,2,0
5833,3662,Surya Savanur,37,1,0
5834,3662,Mohan Nayak,22,1,0
5835,3663,Yogesh Bhat,24,1,0
5836,3664,Sachin Gupta,47,1,0
5837,3664,Sunitha Salian,28,2,0
5838,3664,Sneha Savanur,26,2,0
5839,3665,Pushpa Prasad,34,2,0
5840,3666,Nagesh Kulkarni,38,1,0
5841,3667,Srinivas Poojary,33,1,0
5842,3668,Geetha Gupta,33,2,0
5843,3669,Srinivas Desai,19,1,0
5844,3670,Mangala Devi,26,2,0
5845,3670,Yashodha Angadi,34,2,0
5846,3671,Madhu Meti,38,1,0
5847,3671,Manjunath Swamy,52,1,0
5848,3672,Surya Kulkarni,39,1,0
5849,3672,Basavaraj Murthy,28,1,0
5850,3672,Yogesh Shankar,36,1,0
5851,3673,Lakshman Bai,36,1,0
5852,3673,Ramesh Lamani,47,1,0
5853,3674,Divya Devi,33,2,0
5854,3675,Sneha Kumar,60,2,0
5855,3675,Chetan Desai,46,1,0
5856,3675,Pooja Poojary,35,2,0
5857,3676,Santosh Joshi,15,1,0
5858,3676,Girish Nayak,44,1,0
5859,3677,Shobha Angadi,27,2,0
5860,3677,Ganesh Rao,41,1,0
5861,3678,Nandini Meti,32,2,0
5862,3678,Manjunath Acharya,18,1,0
5863,3679,Padma Lamani,15,2,0
5864,3680,Kavitha Kumar,44,2,0
5865,3680,Bharathi Bangera,15,2,0
5866,3681,Deepak Kulkarni,46,1,0
5867,3681,Ashok Naik,52,1,0
5868,3682,Bharathi Savanur,26,2,0
5869,3683,Nagesh Acharya,44,1,0
5870,3683,Pooja Hegde,26,2,0
5871,3684,Vinay Kulkarni,34,1,0
5872,3685,Naveen Raju,47,1,0
5873,3685,Prakash Yadav,15,1,0
5874,3686,Kumaraswamy Bagewadi,48,1,0
5875,3687,Rajesh Yadav,39,1,0
5876,3687,Girish Shankar,34,1,0
5877,3688,Shankar Reddy,30,1,0
5878,3688,Asha Hosamani,20,2,0
5879,3689,Lakshman Meti,35,1,0
5880,3689,Kavitha Swamy,31,2,0
5881,3690,Anitha Naikar,33,2,0
5882,3690,Chandrashekar Desai,27,1,0
5883,3691,Rekha Joshi,45,2,0
5884,3692,Madhu Bangera,43,1,0
5885,3692,Rajeshwari Nayak,25,2,0
5886,3693,Asha Salian,22,3,0
