cdr_id,caller_name,receiver_name,call_date,call_duration_seconds,tower_district_id,linked_accused_id,linked_case_id
3143,Anitha Joshi,Arun Gowda,2024-10-24,573,14,14444,6391
3144,Sunitha Bangera,Lakshmi Bai,2023-04-18,202,20,1152,462
3145,Rekha Joshi,Rajesh Devi,2024-05-01,183,7,,
3146,Ashok Angadi,Siddaraju Shankar,2023-06-06,168,1,,
3147,Anand Yadav,Deepa Kambli,2024-01-11,116,6,5094,2028
3148,Vishwanath Desai,Srinivas Siddi,2023-01-28,494,23,7252,2885
3149,Kiran Prasad,Mangala Patil,2024-11-28,218,14,288,125
3150,Naveen Hegde,Venkatesh Reddy,2023-08-05,336,17,,
3151,Manjunath Bai,Rajesh Lamani,2023-07-07,553,7,1762,700
3152,Shobha Desai,Nagesh Murthy,2023-01-30,433,5,,
3153,Krishna Lamani,Madhu Kulkarni,2023-04-20,35,21,442,191
3154,Chandrika Shankar,Meena Hiremath,2023-07-11,418,23,7388,2937
3155,Yogesh Bhat,Srinivas Kulkarni,2024-01-26,139,6,5034,2002
3156,Lakshman Meti,Venkatesh Poojary,2024-06-16,294,26,2800,1122
3157,Ramesh Angadi,Prasad Kambli,2024-10-02,532,12,3264,1304
3158,Manoj Shankar,Anand Bagewadi,2023-12-06,558,26,1222,490
3159,Pushpa Kumar,Sagar Patil,2023-09-02,299,20,10214,4301
3160,Siddaraju Salian,Prakash Gowda,2024-01-14,150,30,2284,913
3161,Lakshmi Yadav,Rajesh Joshi,2023-04-03,297,10,1818,724
3162,Meena Gowda,Shilpa Kattimani,2024-05-07,555,24,4492,1793
3163,Shankar Hosamani,Lakshmi Poojary,2024-11-05,352,29,,
3164,Bharath Shankar,Venkatesh Poojary,2024-03-15,292,28,1508,599
3165,Vidya Nayak,Madhu Salian,2023-09-06,186,18,21557,9922
3166,Kamala Shetty,Jyothi Hegde,2023-06-03,596,2,,
3167,Rajesh Joshi,Jyothi Nayak,2024-08-12,248,17,,
3168,Divya Kumar,Kiran Raju,2024-06-12,401,9,,
3169,Vishwanath Joshi,Nagesh Gowda,2023-01-22,517,19,,
3170,Vishwanath Gupta,Srinivas Yadav,2024-05-10,259,26,,
3171,Sneha Acharya,Asha Prasad,2023-07-24,51,8,3185,1271
3172,Deepa Bai,Yashodha Naikar,2023-07-25,196,7,,
3173,Pushpa Poojary,Pushpa Salian,2024-10-10,470,8,3705,1475
3174,Suma Ganiger,Yogesh Raju,2023-02-03,304,28,1262,508
3175,Rekha Bhat,Lakshman Bagewadi,2023-09-09,494,1,,
3176,Venkatesh Kattimani,Shobha Swamy,2023-08-31,518,14,,
3177,Shilpa Joshi,Ramesh Prasad,2023-02-17,464,8,,
3178,Prasad Salian,Vidya Kattimani,2023-06-10,54,6,5741,2289
3179,Prasad Savanur,Harish Poojary,2024-06-20,336,14,,
3180,Parvathi Ganiger,Anand Desai,2024-07-13,522,28,16275,7288
3181,Rajeshwari Desai,Kamala Reddy,2024-04-18,463,7,,
3182,Vishwanath Murthy,Madhu Meti,2023-10-16,581,27,5144,2048
3183,Sachin Shankar,Mohan Salian,2023-06-29,67,4,,
3184,Kamala Bai,Indira Raju,2023-02-15,83,22,13642,5973
3185,Radha Kumar,Prasad Rao,2024-03-06,376,17,1800,716
3186,Savitha Kumar,Gopal Siddi,2024-02-09,461,11,,
3187,Hanumanthappa Salian,Ganesh Murthy,2023-08-21,416,9,2490,1000
3188,Srinivas Yadav,Ambika Nayak,2023-08-06,537,20,6085,2422
3189,Mahesh Bhat,Kiran Nayak,2024-12-27,302,17,1553,618
3190,Parvathi Prasad,Rajesh Kumari,2023-11-19,230,29,,
3191,Girish Nayak,Manjunath Murthy,2023-08-30,341,28,,
3192,Vishwanath Acharya,Jyothi Poojary,2023-02-03,278,16,7158,2847
3193,Shobha Shetty,Sachin Bangera,2023-08-04,353,26,1436,576
3194,Renuka Bangera,Santosh Gowda,2023-05-23,219,24,4722,1879
3195,Hanumanthappa Hiremath,Parvathi Reddy,2023-05-15,379,23,,
3196,Venkatesh Ganiger,Kavitha Meti,2024-06-12,233,13,,
3197,Pavan Rao,Ramesh Bagewadi,2023-05-05,218,13,900,372
3198,Anand Naikar,Girish Bagewadi,2023-06-14,557,21,6433,2558
3199,Yashodha Ganiger,Mahesh Gupta,2023-10-31,361,29,1463,584
3200,Venkatesh Poojary,Jyothi Joshi,2024-10-30,435,8,3430,1368
3201,Pavan Rao,Shivakumar Kumari,2024-10-09,370,15,904,374
3202,Ramesh Raju,Srinivas Kumar,2023-09-28,544,5,,
3203,Siddaraju Naikar,Rajeshwari Bagewadi,2024-02-17,300,13,5862,2338
3204,Bharath Lamani,Vinay Kambli,2023-05-13,65,15,12197,5256
3205,Santosh Hegde,Sagar Bangera,2023-11-04,330,5,,
3206,Madhu Meti,Kumaraswamy Bagewadi,2024-11-26,488,10,,
3207,Nandish Kumari,Sharada Poojary,2023-08-19,590,26,,
3208,Basavaraj Ganiger,Ganesh Kattimani,2024-04-25,222,13,848,350
3209,Kumaraswamy Hiremath,Surya Naikar,2023-12-24,238,9,2624,1054
3210,Manoj Shetty,Shilpa Bai,2023-10-28,45,24,,
3211,Sunitha Patil,Shankar Hosamani,2023-07-10,506,16,7142,2839
3212,Chetan Gupta,Pooja Devi,2023-11-25,56,13,,
3213,Ambika Kulkarni,Suresh Ganiger,2023-12-25,585,6,1193,479
3214,Sachin Yadav,Siddaraju Bai,2023-01-06,586,14,6785,2695
3215,Kiran Nayak,Prasad Salian,2024-01-18,596,28,5195,2067
3216,Suresh Poojary,Vishwanath Acharya,2023-04-06,445,12,,
3217,Anand Yadav,Prasad Rao,2024-09-14,98,6,5046,2007
3218,Prakash Kulkarni,Arun Shetty,2023-05-31,42,15,1004,408
3219,Renuka Bagewadi,Mahesh Devi,2024-10-30,574,7,21619,9948
3220,Pavan Angadi,Surya Kambli,2023-07-18,423,18,20909,9603
3221,Pavan Yadav,Gopal Lamani,2024-11-05,256,18,,
3222,Ganesh Murthy,Radha Raju,2023-01-28,247,24,4799,1908
3223,Ramesh Nayak,Umesh Acharya,2024-07-21,375,29,,
3224,Priya Kattimani,Chandrika Bhat,2024-04-15,446,1,43,20
3225,Vasantha Bai,Meena Gowda,2024-04-14,260,23,7325,2913
3226,Vidya Kumari,Deepa Reddy,2023-11-27,410,24,4257,1705
3227,Krishna Gowda,Pavan Shetty,2023-06-07,35,15,2254,902
3228,Chandrashekar Savanur,Girish Naikar,2024-12-28,377,30,6439,2559
3229,Renuka Bangera,Anand Kulkarni,2023-10-03,486,16,,
3230,Kumaraswamy Angadi,Jagadish Swamy,2024-11-24,303,12,,
3231,Meena Hiremath,Manjunath Bagewadi,2024-08-07,395,17,7081,2815
3232,Pavan Hegde,Kiran Ganiger,2023-01-31,451,13,4011,1605
3233,Anil Bhat,Kavitha Nayak,2023-01-09,154,24,4725,1880
3234,Geetha Patil,Ravi Kulkarni,2024-10-23,291,4,,
3235,Krishna Salian,Deepa Bhat,2023-02-17,118,21,,
3236,Ashok Poojary,Shobha Kulkarni,2024-06-08,383,11,3333,1331
3237,Shivakumar Siddi,Chetan Hegde,2023-01-06,264,10,,
3238,Sachin Bangera,Kiran Murthy,2024-11-06,183,9,,
3239,Rekha Devi,Suma Gowda,2023-04-11,145,8,,
3240,Darshan Bhat,Pavan Naikar,2024-01-10,256,25,4733,1883
3241,Kumaraswamy Naik,Anil Siddi,2024-01-30,176,15,16386,7342
3242,Ganesh Murthy,Anitha Siddi,2024-04-23,427,25,4715,1877
3243,Mahesh Gupta,Krishna Meti,2024-01-03,65,2,5284,2103
3244,Ramesh Angadi,Madhu Bagewadi,2024-12-22,297,18,,
3245,Deepa Kambli,Chetan Gupta,2023-08-27,109,28,1278,515
3246,Priya Kattimani,Vidya Kumari,2023-02-06,311,2,256,110
3247,Lakshman Bagewadi,Roopa Naik,2024-05-01,445,23,,
3248,Chandrashekar Raju,Manjunath Bangera,2023-02-25,539,17,5943,2369
3249,Bharath Kattimani,Shilpa Kattimani,2024-10-02,552,2,226,98
3250,Santosh Desai,Rajeshwari Gowda,2023-03-10,228,12,,
3251,Rajesh Kattimani,Sneha Joshi,2023-10-27,303,3,6583,2613
3252,Nagaraj Bai,Rajesh Acharya,2024-07-20,217,30,,
3253,Arun Bangera,Darshan Savanur,2023-03-14,466,12,5082,2022
3254,Sneha Desai,Sneha Desai,2023-09-08,136,19,,
3255,Jagadish Yadav,Priya Swamy,2024-08-27,413,13,3776,1503
3256,Rajesh Kambli,Umesh Hegde,2023-03-01,283,20,,
3257,Pushpa Gowda,Shivakumar Kumari,2024-05-31,259,7,1557,619
3258,Vidya Kumari,Anitha Siddi,2024-11-26,30,1,4340,1737
3259,Suma Yadav,Yashodha Shankar,2024-04-21,571,8,,
3260,Basavaraj Desai,Priya Hiremath,2023-05-07,121,5,819,340
3261,Anand Nayak,Vidya Raju,2024-12-11,509,4,2077,830
3262,Ramesh Bagewadi,Kumaraswamy Hegde,2023-01-26,489,29,5724,2282
3263,Pushpa Salian,Pushpa Poojary,2024-08-04,462,12,3218,1283
3264,Jyothi Joshi,Prasad Kumar,2023-04-19,523,6,5262,2095
3265,Pushpa Salian,Suma Gowda,2023-09-09,285,12,3292,1317
3266,Suma Meti,Sagar Joshi,2024-11-21,598,28,5022,1996
3267,Vishwanath Desai,Indira Rao,2023-02-20,304,23,7426,2951
3268,Srinivas Yadav,Ramesh Kumar,2024-01-11,178,20,6185,2460
3269,Pavan Joshi,Naveen Kumar,2023-09-26,572,1,,
3270,Ramesh Lamani,Ashok Hiremath,2023-01-10,107,19,6119,2434
3271,Rekha Kattimani,Manjunath Bai,2024-04-13,229,10,14958,6655
3272,Nandish Devi,Srinivas Bai,2024-08-20,425,8,,
3273,Basavaraj Prasad,Venkatesh Bagewadi,2024-01-25,353,12,,
3274,Ramesh Prasad,Sagar Lamani,2023-01-03,599,20,,
3275,Shobha Raju,Shobha Prasad,2023-05-05,488,22,,
3276,Ambika Kulkarni,Vasantha Bai,2023-12-07,292,29,1459,583
3277,Shobha Murthy,Anand Nayak,2024-05-23,196,25,5366,2134
3278,Gopal Shankar,Ganesh Rao,2024-06-15,61,19,,
3279,Renuka Gupta,Gopal Patil,2023-12-24,247,9,11976,5142
3280,Shankar Poojary,Darshan Siddi,2024-10-12,153,6,,
3281,Bharathi Hiremath,Anand Naik,2023-06-23,186,3,,
3282,Gopal Savanur,Prakash Kumari,2024-08-18,493,2,,
3283,Manoj Shetty,Srinivas Rao,2024-11-02,354,20,,
3284,Ashok Hiremath,Nandish Salian,2024-07-06,334,4,2188,877
3285,Chandrika Joshi,Ashok Poojary,2023-07-20,265,12,3180,1267
3286,Umesh Meti,Vasantha Rao,2024-06-04,413,1,,
3287,Shobha Shetty,Harish Joshi,2024-01-19,174,29,,
3288,Srinivas Kulkarni,Yogesh Bhat,2023-07-13,262,5,1125,450
3289,Priya Siddi,Umesh Savanur,2024-07-14,503,6,17089,7711
3290,Deepak Hegde,Manjunath Ganiger,2024-10-24,576,13,4031,1613
3291,Srinivas Gowda,Chetan Gupta,2023-03-29,189,3,6454,2566
3292,Kumaraswamy Hegde,Prasad Salian,2023-03-22,456,13,4122,1649
3293,Renuka Kumari,Yashodha Naik,2024-01-12,388,3,636,267
3294,Yogesh Raju,Ramesh Hosamani,2024-07-22,169,4,2002,798
3295,Shankar Hosamani,Anil Bhat,2024-03-11,138,2,5562,2215
3296,Kavitha Angadi,Srinivas Gowda,2024-04-04,94,10,,
3297,Madhu Meti,Chandrika Gupta,2024-02-08,537,10,2884,1155
3298,Rajesh Kulkarni,Ganesh Kattimani,2023-08-09,577,12,3357,1341
3299,Sneha Bhat,Manjunath Patil,2024-07-19,294,16,,
3300,Rekha Naik,Rajesh Kattimani,2023-09-13,151,19,6402,2545
3301,Venkatesh Poojary,Santosh Gowda,2024-06-09,45,18,3401,1357
3302,Saraswathi Murthy,Srinivas Gowda,2023-10-27,254,17,,
3303,Lakshmi Angadi,Umesh Lamani,2023-07-20,507,12,,
3304,Hanumanthappa Shankar,Priya Swamy,2023-06-18,495,14,,
3305,Santosh Nayak,Meena Hiremath,2024-10-28,410,21,6581,2612
3306,Anil Reddy,Chetan Kambli,2023-02-06,233,30,,
3307,Bharathi Kumar,Chetan Gupta,2023-11-13,107,15,2323,930
3308,Meena Murthy,Harish Patil,2024-10-23,126,23,7287,2899
3309,Rashmi Desai,Vidya Salian,2023-01-30,135,29,,
3310,Yogesh Acharya,Mohan Joshi,2024-06-21,242,5,,
3311,Mohan Bagewadi,Madhu Kumari,2024-06-24,395,1,,
3312,Venkatesh Angadi,Bharath Hosamani,2023-03-13,242,11,,
3313,Shivanand Acharya,Pooja Hosamani,2024-02-29,74,3,,
3314,Priya Kumari,Krishna Gowda,2023-02-23,323,17,6999,2785
3315,Chandrika Bhat,Hanumanthappa Salian,2023-10-23,150,3,6656,2641
3316,Manjunath Bagewadi,Vinay Swamy,2023-08-06,572,2,155,62
3317,Ashok Poojary,Sunitha Shetty,2023-05-08,34,7,1536,608
3318,Gopal Gowda,Nagesh Ganiger,2024-01-20,327,16,6995,2784
3319,Radha Raju,Chetan Lamani,2023-11-04,300,3,503,215
3320,Srinivas Yadav,Anand Nayak,2024-10-23,180,19,6175,2457
3321,Sharada Desai,Sneha Prasad,2023-01-23,238,17,1513,601
3322,Harish Naik,Nandini Acharya,2024-10-15,242,28,,
3323,Renuka Bagewadi,Basavaraj Swamy,2023-07-21,321,1,243,105
3324,Santosh Ganiger,Parvathi Savanur,2023-05-23,152,21,,
3325,Rekha Naik,Prasad Salian,2024-10-17,457,19,6352,2527
3326,Arun Acharya,Madhu Shankar,2024-07-25,359,14,3079,1229
3327,Yashodha Acharya,Anil Naikar,2023-07-01,59,5,,
3328,Geetha Bai,Ramesh Naik,2023-05-20,292,6,5834,2327
3329,Bharath Lamani,Vidya Prasad,2024-01-01,75,7,,
3330,Suresh Nayak,Vishwanath Naikar,2023-02-24,427,21,582,246
3331,Vishwanath Hegde,Shivanand Bagewadi,2023-06-10,390,30,13707,6005
3332,Geetha Naik,Yashodha Acharya,2023-05-26,90,29,,
3333,Vidya Raju,Manjunath Bagewadi,2024-03-20,71,3,6594,2616
3334,Ramesh Kambli,Asha Prasad,2023-08-30,548,24,,
3335,Nagaraj Lamani,Nandish Salian,2024-03-10,502,29,5878,2343
3336,Surya Meti,Prakash Reddy,2023-09-03,575,19,,
3337,Shobha Kulkarni,Geetha Bai,2023-08-08,364,30,2354,944
3338,Renuka Swamy,Anand Savanur,2024-06-09,484,1,7245,2882
3339,Indira Kumar,Kiran Naikar,2023-10-23,322,9,,
3340,Manjunath Bagewadi,Basavaraj Bhat,2024-07-18,219,9,4795,1907
3341,Ambika Kattimani,Harish Patil,2024-06-18,537,27,5009,1991
3342,Surya Nayak,Arun Bhat,2024-05-21,79,3,,
3343,Hanumanthappa Savanur,Nandish Salian,2023-05-17,599,25,5312,2113
3344,Renuka Kulkarni,Nagesh Kambli,2023-07-28,590,18,3614,1440
3345,Nandini Shankar,Nandish Prasad,2024-06-07,418,19,,
3346,Vidya Raju,Harish Naik,2023-10-02,102,20,,
3347,Lakshman Bangera,Arun Acharya,2023-10-14,180,13,,
3348,Naveen Raju,Priya Devi,2023-12-16,508,19,6104,2429
3349,Anitha Kulkarni,Basavaraj Swamy,2024-07-16,315,27,2698,1085
3350,Deepa Naik,Sachin Rao,2023-09-29,239,12,,
3351,Kumaraswamy Hegde,Manoj Bai,2023-02-09,363,14,4103,1642
3352,Divya Reddy,Ambika Kulkarni,2023-02-21,84,24,5486,2187
3353,Ramesh Naik,Hanumanthappa Bai,2024-07-08,124,24,4150,1659
3354,Ganesh Ganiger,Hanumanthappa Kulkarni,2023-12-10,487,9,,
3355,Srinivas Kumar,Manjunath Bhat,2023-11-06,390,13,,
3356,Hanumanthappa Savanur,Shankar Hosamani,2023-04-16,578,25,5305,2111
3357,Divya Reddy,Mahesh Ganiger,2024-06-01,114,2,5606,2231
3358,Ganesh Kattimani,Santosh Salian,2023-03-23,348,2,5449,2168
3359,Siddaraju Reddy,Srinivas Yadav,2023-06-12,223,27,2908,1165
3360,Bharath Hegde,Saraswathi Patil,2023-05-13,429,3,6441,2560
3361,Parvathi Ganiger,Kavitha Siddi,2024-10-30,83,7,,
3362,Madhu Bangera,Manoj Acharya,2023-05-15,131,28,12518,5411
3363,Hanumanthappa Nayak,Rajesh Acharya,2023-04-01,295,1,,
3364,Kiran Ganiger,Anitha Kulkarni,2023-07-24,116,1,4399,1759
3365,Bharathi Meti,Sneha Acharya,2023-12-11,116,18,,
3366,Madhu Kulkarni,Vidya Raju,2023-05-31,340,18,3496,1396
3367,Kamala Bai,Krishna Shetty,2024-06-30,319,6,,
3368,Prasad Kumar,Madhu Kulkarni,2024-11-15,168,3,511,218
3369,Pushpa Salian,Mahesh Gowda,2023-02-09,449,12,3242,1293
3370,Mohan Devi,Kavitha Swamy,2023-05-04,576,4,,
3371,Kiran Ganiger,Radha Raju,2024-06-03,590,24,4300,1721
3372,Kumaraswamy Meti,Kavitha Bai,2023-02-28,317,20,,
3373,Indira Rao,Madhu Kulkarni,2023-10-28,332,3,6582,2613
3374,Swathi Bangera,Rekha Shetty,2024-04-16,486,10,,
3375,Kamala Joshi,Roopa Angadi,2023-02-25,356,1,309,134
3376,Sunitha Shetty,Indira Rao,2024-10-18,497,24,4210,1686
3377,Kumaraswamy Acharya,Renuka Swamy,2024-08-21,99,28,1504,598
3378,Jagadish Swamy,Jagadish Shetty,2023-04-15,255,8,,
3379,Sunitha Patil,Shivakumar Hegde,2024-09-28,143,16,6840,2719
3380,Bharath Hegde,Chetan Lamani,2024-02-14,405,21,6608,2622
3381,Siddaraju Shetty,Anil Savanur,2023-01-03,174,10,,
3382,Renuka Kulkarni,Jyothi Desai,2024-04-24,215,18,3724,1482
3383,Pavan Naikar,Bharath Shankar,2024-09-19,552,8,3633,1448
3384,Srinivas Siddi,Arun Shetty,2023-06-11,414,3,6665,2645
3385,Jyothi Meti,Prakash Kulkarni,2024-08-17,157,28,5120,2038
3386,Lakshman Shetty,Nandish Hiremath,2024-07-24,192,4,2001,798
3387,Sagar Meti,Vasantha Nayak,2023-01-28,312,27,,
3388,Shilpa Bai,Sachin Ganiger,2023-03-26,524,1,,
3389,Deepa Reddy,Meena Hiremath,2024-04-24,113,18,3388,1351
3390,Anand Naikar,Gopal Naik,2024-01-11,109,3,6654,2640
3391,Prasad Siddi,Deepak Bhat,2023-04-01,397,12,,
3392,Ashok Patil,Roopa Hegde,2024-06-14,65,19,6246,2486
3393,Gopal Yadav,Yogesh Joshi,2023-04-11,512,11,,
3394,Priya Kattimani,Arun Shetty,2023-05-15,366,2,213,93
3395,Chetan Kumari,Rashmi Hegde,2024-05-05,399,27,2941,1178
3396,Sunitha Yadav,Gopal Savanur,2023-12-17,52,3,,
3397,Jyothi Joshi,Priya Devi,2024-02-16,414,6,5069,2017
3398,Santosh Salian,Ramesh Hosamani,2023-05-26,141,19,6113,2431
3399,Shivakumar Hegde,Mohan Bagewadi,2023-01-03,48,3,6713,2664
3400,Chandrashekar Joshi,Indira Poojary,2024-11-10,111,29,,
3401,Chandrashekar Kattimani,Manjunath Desai,2023-08-14,44,18,3513,1403
3402,Girish Bai,Jyothi Meti,2023-02-14,487,26,2743,1098
3403,Ramesh Angadi,Yogesh Raju,2024-10-01,563,12,3264,1304
3404,Girish Bagewadi,Sagar Joshi,2023-02-06,253,10,2772,1112
3405,Ravi Salian,Bharathi Acharya,2024-04-03,588,12,,
3406,Yashodha Murthy,Nandish Raju,2024-10-06,461,15,,
3407,Geetha Bai,Kiran Nayak,2023-11-29,280,29,5721,2280
3408,Mahesh Hosamani,Sachin Prasad,2023-04-01,87,3,,
3409,Shilpa Kattimani,Chandrashekar Kattimani,2023-02-23,191,2,261,113
3410,Deepa Kattimani,Sagar Bangera,2023-06-07,468,15,,
3411,Anitha Murthy,Kiran Nayak,2024-02-28,399,1,,
3412,Meena Kambli,Kamala Bhat,2024-02-13,349,25,9063,3737
3413,Rajesh Lamani,Anitha Patil,2023-11-26,294,29,5680,2264
3414,Padma Bagewadi,Basavaraj Swamy,2024-08-03,110,12,3219,1283
3415,Chandrashekar Lamani,Sagar Angadi,2023-07-05,62,26,,
3416,Mohan Bagewadi,Basavaraj Ganiger,2023-10-20,224,8,3741,1490
3417,Swathi Nayak,Rajesh Raju,2023-07-28,112,6,,
3418,Prasad Bagewadi,Ashok Poojary,2024-08-14,279,6,5213,2074
3419,Suresh Ganiger,Roopa Angadi,2023-11-25,319,29,5810,2319
3420,Yogesh Devi,Manoj Acharya,2024-05-19,58,1,175,74
3421,Saraswathi Patil,Arun Shetty,2024-03-19,398,1,7367,2930
3422,Deepa Kattimani,Santosh Reddy,2024-03-04,332,24,4373,1750
3423,Vinay Bhat,Mohan Siddi,2024-02-01,274,15,,
3424,Shobha Nayak,Basavaraj Rao,2023-01-09,137,26,,
3425,Anand Savanur,Pushpa Salian,2023-06-22,42,13,995,405
3426,Shivanand Desai,Vishwanath Naikar,2023-09-01,544,24,4395,1757
3427,Manjunath Shankar,Mahesh Desai,2023-01-29,470,15,2270,908
3428,Venkatesh Poojary,Yogesh Yadav,2024-04-30,544,8,3733,1487
3429,Vishwanath Siddi,Pavan Yadav,2023-11-19,46,2,,
3430,Sunitha Shetty,Priya Swamy,2023-03-26,550,1,4219,1689
3431,Deepak Hegde,Girish Nayak,2023-08-19,180,13,4026,1611
3432,Mohan Kattimani,Chandrashekar Lamani,2024-12-12,48,17,,
3433,Deepa Patil,Shankar Hosamani,2024-06-14,538,7,1859,740
3434,Nandish Salian,Renuka Kumari,2023-07-03,167,29,5865,2339
3435,Rajeshwari Kumar,Deepak Meti,2024-05-28,366,2,,
3436,Mangala Raju,Yogesh Bhat,2023-07-19,433,26,2934,1175
3437,Nandish Hiremath,Vishwanath Acharya,2024-09-02,89,2,2087,833
3438,Vishwanath Naikar,Surya Hosamani,2024-02-12,344,17,1699,674
3439,Chandrashekar Salian,Kavitha Acharya,2023-02-19,240,3,574,243
3440,Lakshman Kulkarni,Gopal Gowda,2024-03-29,444,13,,
3441,Harish Patil,Divya Reddy,2023-10-06,57,8,3658,1456
3442,Nandish Shankar,Prasad Salian,2023-10-04,97,10,18969,8656
3443,Naveen Gupta,Madhu Savanur,2024-11-05,307,13,,
3444,Shivanand Desai,Savitha Ganiger,2024-09-03,317,7,,
3445,Mohan Kumar,Darshan Bhat,2024-05-07,423,21,464,199
3446,Pavan Naikar,Santosh Gowda,2024-04-02,234,18,3538,1410
3447,Kavitha Naikar,Manjunath Bhat,2023-10-02,228,2,,
3448,Shivakumar Hegde,Latha Kumari,2023-06-12,462,21,6435,2558
3449,Roopa Kumari,Rashmi Joshi,2024-10-29,55,29,19688,9009
3450,Basavaraj Hosamani,Chetan Gupta,2023-04-29,464,19,,
3451,Ramesh Bagewadi,Arun Yadav,2023-04-05,369,29,5995,2391
3452,Pushpa Murthy,Kiran Bagewadi,2023-01-23,597,5,,
3453,Meena Gowda,Venkatesh Joshi,2024-12-15,297,19,,
3454,Anitha Hiremath,Vinay Raju,2024-01-15,395,17,926,381
3455,Girish Shankar,Nandish Hiremath,2023-04-07,494,25,,
3456,Saraswathi Patil,Venkatesh Ganiger,2023-06-10,169,1,7410,2945
3457,Chetan Kumari,Nandish Hiremath,2023-09-16,123,10,2628,1055
3458,Manjunath Hegde,Indira Bagewadi,2023-08-22,228,13,,
3459,Chetan Lamani,Padma Gowda,2023-03-09,142,19,6064,2415
3460,Hanumanthappa Shankar,Basavaraj Acharya,2023-06-12,248,29,21094,9693
3461,Shilpa Salian,Deepa Ganiger,2023-06-08,237,8,,
3462,Basavaraj Gowda,Priya Kumari,2023-02-16,174,2,336,147
3463,Asha Yadav,Kavitha Joshi,2024-11-27,510,25,,
3464,Darshan Savanur,Kiran Kulkarni,2024-07-30,267,5,,
3465,Lakshman Shetty,Pushpa Naikar,2023-09-20,542,4,2054,820
3466,Srinivas Shetty,Santosh Desai,2023-09-17,518,10,,
3467,Jagadish Rao,Sachin Kumar,2024-04-09,301,2,7707,3085
3468,Madhu Hiremath,Saraswathi Poojary,2024-08-11,199,24,,
3469,Kavitha Bai,Naveen Patil,2023-08-06,446,29,,
3470,Suresh Nayak,Hanumanthappa Savanur,2024-12-16,44,3,569,241
3471,Shobha Raju,Yogesh Savanur,2023-01-15,183,24,,
3472,Prasad Salian,Nagesh Ganiger,2024-04-29,290,20,6135,2442
3473,Deepa Bai,Hanumanthappa Reddy,2023-12-30,414,30,,
3474,Ashok Raju,Saraswathi Naikar,2023-02-10,387,19,,
3475,Harish Kumari,Basavaraj Swamy,2024-08-29,132,2,5288,2104
3476,Nandish Kattimani,Deepa Reddy,2024-02-21,213,25,4600,1836
3477,Kiran Joshi,Kavitha Raju,2024-06-01,81,25,127,52
3478,Chandrashekar Bagewadi,Pushpa Gowda,2024-08-21,402,28,1501,598
3479,Siddaraju Reddy,Vishwanath Acharya,2024-07-08,367,26,2845,1142
3480,Shivanand Desai,Chetan Gupta,2023-06-27,273,24,4136,1654
3481,Parvathi Reddy,Nandini Bangera,2024-10-26,232,12,,
3482,Bharath Hegde,Mahesh Bhat,2023-06-15,192,3,6553,2602
3483,Renuka Savanur,Manoj Bai,2024-05-31,92,10,2747,1100
3484,Madhu Savanur,Anand Naikar,2023-10-24,54,6,,
3485,Basavaraj Hosamani,Srinivas Swamy,2024-11-26,92,16,,
3486,Kavitha Acharya,Chetan Gupta,2024-09-16,122,1,7,2
3487,Rajesh Kulkarni,Ambika Yadav,2024-06-25,494,12,3090,1236
3488,Roopa Hegde,Prasad Salian,2024-05-22,317,12,3196,1274
3489,Kumaraswamy Acharya,Santosh Gowda,2024-05-20,47,28,1217,489
3490,Sachin Yadav,Chandrika Hiremath,2024-12-27,63,7,,
3491,Shivanand Gowda,Jyothi Meti,2023-05-30,31,14,3824,1524
3492,Darshan Naikar,Divya Murthy,2023-08-27,570,11,,
3493,Arun Prasad,Sneha Bai,2023-09-22,175,27,,
3494,Venkatesh Salian,Ashok Prasad,2023-11-24,69,12,,
3495,Ashok Shetty,Lakshmi Hosamani,2024-03-04,473,23,,
3496,Deepak Hegde,Renuka Bangera,2023-02-26,504,14,4078,1634
3497,Rajeshwari Yadav,Ashok Hiremath,2024-02-25,524,4,,
3498,Bharath Poojary,Shobha Desai,2023-01-19,167,5,2764,1109
3499,Kamala Nayak,Meena Gowda,2023-10-14,132,21,487,209
3500,Naveen Hosamani,Nagesh Kulkarni,2023-08-09,437,22,,
3501,Deepa Kattimani,Kumaraswamy Acharya,2023-03-27,250,1,4220,1689
3502,Chetan Gupta,Swathi Bhat,2024-12-10,476,10,2827,1133
3503,Yashodha Savanur,Ramesh Devi,2023-09-30,172,23,,
3504,Kavitha Swamy,Rashmi Prasad,2024-08-21,208,13,4882,1940
3505,Anil Bhat,Surya Hosamani,2024-10-17,433,25,4626,1845
3506,Jagadish Hosamani,Vishwanath Hosamani,2023-10-29,135,22,,
3507,Santosh Kambli,Radha Joshi,2023-03-11,504,29,,
3508,Umesh Devi,Harish Bangera,2023-08-30,30,6,,
3509,Renuka Gupta,Chandrika Bhat,2024-04-08,279,3,353,154
3510,Kiran Nayak,Gopal Gowda,2024-11-19,70,6,5023,1997
3511,Nagesh Poojary,Nandish Rao,2023-08-26,166,14,5922,2361
3512,Roopa Angadi,Pooja Shetty,2023-10-13,65,2,2155,866
3513,Chandrashekar Bagewadi,Rekha Naik,2023-02-25,580,28,1324,532
3514,Kavitha Nayak,Chetan Poojary,2024-12-05,382,30,2265,907
3515,Shivakumar Bagewadi,Harish Raju,2023-03-04,431,4,,
3516,Venkatesh Raju,Manoj Reddy,2024-09-20,460,11,,
