txn_id,sender_name,receiver_name,amount,txn_date,txn_type,linked_case_id,linked_accused_id,is_suspicious
2473,Geetha Angadi,Basavaraj Meti,11408.69,2024-06-27,NEFT,1985,4993,1
2474,Santosh Reddy,Chetan Kambli,4334.88,2024-07-29,Cash,3335,8245,1
2475,Sachin Bai,Prasad Gupta,9863.42,2024-11-17,UPI,2395,6007,0
2476,Chetan Kulkarni,Prasad Gowda,4474.24,2024-09-11,Cash,,,0
2477,Sachin Poojary,Kiran Kulkarni,848.29,2023-01-26,IMPS,,,0
2478,Suresh Poojary,Surya Patil,67547.2,2024-11-09,IMPS,2012,5057,0
2479,Sharada Kumari,Anil Meti,40789.2,2024-03-04,NEFT,,,1
2480,Ramesh Hosamani,Geetha Kumari,18862.49,2023-03-18,IMPS,,,0
2481,Yogesh Raju,Yashodha Naik,100232.29,2024-06-14,NEFT,894,2237,0
2482,Madhu Savanur,Arun Kumari,4405.83,2024-03-14,Cash,,,0
2483,Deepa Patil,Renuka Kumar,17761.06,2023-02-11,IMPS,727,1825,1
2484,Siddaraju Reddy,Shankar Yadav,37445.97,2024-04-23,NEFT,,,0
2485,Vinay Bai,Naveen Lamani,4980.21,2023-08-01,Cash,415,1025,0
2486,Shivakumar Rao,Anand Hiremath,500,2024-04-16,IMPS,,,0
2487,Harish Hosamani,Surya Reddy,9460.2,2024-05-22,NEFT,,,0
2488,Madhu Kulkarni,Divya Reddy,15493.12,2023-08-14,IMPS,1034,2570,0
2489,Parvathi Rao,Surya Salian,2164.84,2023-03-26,IMPS,,,0
2490,Priya Devi,Mohan Lamani,29409.17,2024-07-10,UPI,520,1290,1
2491,Shankar Hosamani,Vishwanath Naikar,181236.39,2024-10-08,UPI,2226,5593,0
2492,Rajesh Kattimani,Darshan Bhat,1965.41,2023-06-14,UPI,2692,6780,0
2493,Chetan Shankar,Sachin Bhat,11353.87,2023-04-04,Cash,5515,12727,0
2494,Prasad Salian,Santosh Nayak,4166.66,2024-11-12,NEFT,2529,6356,1
2495,Shankar Meti,Prasad Devi,1659.12,2023-07-12,NEFT,,,0
2496,Shilpa Bangera,Bharath Naik,185915.71,2024-07-05,Cash,,,0
2497,Yashodha Swamy,Mahesh Devi,45042.89,2023-09-24,Cash,,,1
2498,Siddaraju Prasad,Renuka Kumar,500,2023-10-29,IMPS,1624,4056,0
2499,Sagar Meti,Sachin Bai,1718.6,2024-03-17,IMPS,398,975,0
2500,Asha Prasad,Surya Bagewadi,22137.23,2023-09-27,NEFT,6085,13862,0
2501,Deepak Hegde,Nandini Swamy,2061.17,2023-09-12,IMPS,1615,4033,1
2502,Mahesh Gupta,Kumaraswamy Acharya,3529.11,2024-08-04,UPI,2207,5539,0
2503,Krishna Lamani,Ganesh Kambli,6311.92,2024-01-09,IMPS,287,692,0
2504,Pavan Hegde,Darshan Bhat,2816.97,2023-03-21,NEFT,1552,3896,1
2505,Sunitha Kattimani,Nandish Gowda,37627.17,2024-03-11,NEFT,,,0
2506,Ambika Nayak,Hanumanthappa Savanur,500,2024-06-12,NEFT,1706,4260,0
2507,Harish Poojary,Mangala Gupta,500,2024-01-01,NEFT,,,0
2508,Gopal Rao,Priya Kulkarni,109323.5,2023-08-30,Cash,,,0
2509,Ambika Angadi,Kamala Poojary,5546.95,2024-07-25,IMPS,,,1
2510,Deepa Reddy,Saraswathi Patil,97124.22,2023-01-16,UPI,1433,3597,1
2511,Surya Siddi,Saraswathi Hosamani,1856.76,2024-04-25,NEFT,,,0
2512,Kiran Ganiger,Ravi Rao,9386.67,2024-11-23,Cash,1765,4414,1
2513,Prasad Raju,Kavitha Kumar,11318.77,2024-06-28,Cash,,,0
2514,Chandrika Shankar,Shilpa Kattimani,500,2024-06-05,IMPS,2899,7290,0
2515,Prakash Kumar,Shivakumar Kulkarni,500,2023-11-25,IMPS,,,0
2516,Sharada Bangera,Vinay Naik,109808.28,2024-01-21,NEFT,,,0
2517,Mohan Bangera,Chandrashekar Desai,1384.16,2024-07-01,Cash,,,0
2518,Jagadish Yadav,Vishwanath Acharya,3092.08,2023-03-08,UPI,1547,3885,0
2519,Ganesh Kattimani,Prasad Kambli,9145.34,2023-01-12,NEFT,2136,5374,1
2520,Girish Ganiger,Yashodha Shankar,21851.41,2023-02-26,NEFT,6024,13741,0
2521,Radha Murthy,Sneha Hosamani,2067.73,2024-07-08,NEFT,,,0
2522,Priya Naik,Sharada Bangera,169063.14,2023-10-20,Cash,,,1
2523,Shivanand Kulkarni,Anand Bai,500,2023-09-04,NEFT,,,0
2524,Mahesh Desai,Kiran Nayak,41513.83,2024-02-17,IMPS,2032,5103,0
2525,Naveen Meti,Mangala Swamy,8955.35,2024-08-23,UPI,124,286,1
2526,Harish Kumari,Shivanand Desai,66841.29,2024-02-15,Cash,2134,5368,1
2527,Pavan Rao,Geetha Nayak,3036.07,2024-04-28,Cash,313,757,0
2528,Umesh Savanur,Shivakumar Hegde,10985.46,2023-09-03,Cash,2719,6839,1
2529,Renuka Gupta,Santosh Reddy,54407.53,2024-08-15,IMPS,269,641,0
2530,Radha Joshi,Harish Raju,2462.27,2024-10-20,UPI,,,0
2531,Shankar Murthy,Kamala Patil,7497.96,2024-04-23,Cash,1883,4734,0
2532,Lakshman Shetty,Mahesh Patil,3292.65,2024-03-15,UPI,,,1
2533,Harish Kumari,Bharath Swamy,70444.92,2023-11-05,UPI,2159,5424,0
2534,Rajesh Devi,Chetan Gupta,857.18,2024-08-30,UPI,1956,4926,0
2535,Basavaraj Ganiger,Yogesh Raju,8797.19,2023-05-18,IMPS,318,769,0
2536,Yashodha Bagewadi,Jyothi Kumar,54537.03,2023-04-24,UPI,,,0
2537,Anitha Patil,Prasad Kumar,2690.97,2023-05-27,NEFT,1438,3612,0
2538,Shivakumar Naik,Arun Shankar,1212.04,2024-10-18,NEFT,,,0
2539,Ramesh Lamani,Nandish Hiremath,11434.08,2024-07-21,Cash,2504,6294,1
2540,Venkatesh Poojary,Madhu Meti,5008.22,2024-10-24,IMPS,9020,19710,0
2541,Shilpa Bai,Vinay Hegde,33854.44,2024-04-19,UPI,,,0
2542,Shivanand Angadi,Chandrika Angadi,31482.67,2024-02-03,NEFT,1733,4328,0
2543,Basavaraj Ganiger,Manjunath Yadav,25349.52,2023-10-12,IMPS,431,1067,1
2544,Hanumanthappa Kattimani,Bharath Shankar,2155534.09,2024-10-06,UPI,,,0
2545,Padma Bagewadi,Chandrashekar Salian,2557.18,2023-08-01,NEFT,1218,3050,1
2546,Deepak Yadav,Darshan Bai,25970.73,2024-02-01,Cash,,,0
2547,Anand Hiremath,Pushpa Nayak,500,2023-07-24,IMPS,,,0
2548,Rekha Murthy,Sachin Bhat,45460.37,2023-12-08,IMPS,2054,5160,1
2549,Deepa Gupta,Rajesh Gupta,16559.61,2023-12-08,NEFT,9052,19775,0
2550,Priya Swamy,Madhu Hiremath,5819.36,2023-07-04,NEFT,,,0
2551,Pavan Rao,Ramesh Hosamani,5478.87,2023-07-28,Cash,404,994,0
2552,Renuka Naikar,Krishna Bagewadi,3483.76,2024-04-17,Cash,,,0
2553,Kavitha Acharya,Bharath Bai,16285.37,2023-08-04,UPI,8510,18667,0
2554,Krishna Lamani,Renuka Kumar,14888.62,2024-06-01,IMPS,151,343,1
2555,Nandini Acharya,Yogesh Angadi,18263.52,2024-06-19,NEFT,,,1
2556,Nagesh Kambli,Harish Patil,4002.01,2024-09-16,Cash,1909,4803,1
2557,Manoj Shankar,Pavan Siddi,17791.15,2023-09-20,UPI,,,0
2558,Ashok Poojary,Suresh Nayak,500,2024-03-10,UPI,1201,3002,1
2559,Shilpa Bai,Nandini Naikar,500,2023-10-06,UPI,6637,14925,0
2560,Srinivas Prasad,Yashodha Shankar,3420.98,2023-12-03,UPI,,,0
2561,Vinay Swamy,Padma Bangera,3809.51,2024-10-12,Cash,1095,2733,1
2562,Ganesh Ganiger,Santosh Salian,1653.53,2023-07-26,Cash,1842,4615,0
2563,Jyothi Ganiger,Anand Kambli,6190.42,2023-05-02,Cash,,,0
2564,Shivanand Desai,Harish Hegde,2614.09,2024-10-24,UPI,7931,17506,0
2565,Mohan Naik,Bharath Naikar,7168.97,2023-05-13,UPI,2940,7397,0
2566,Siddaraju Hiremath,Chandrashekar Bai,13851.59,2023-11-25,NEFT,,,0
2567,Sunitha Patil,Basavaraj Desai,500,2023-04-29,Cash,,,0
2568,Chetan Gupta,Priya Hiremath,14631.09,2023-06-17,NEFT,1736,4336,1
2569,Shivanand Rao,Venkatesh Raju,4114.51,2023-05-22,Cash,1427,3575,1
2570,Srinivas Murthy,Naveen Hegde,52357.05,2023-06-02,NEFT,,,0
2571,Kiran Ganiger,Manjunath Bagewadi,1989.88,2023-01-07,UPI,1682,4203,0
2572,Mangala Raju,Renuka Bagewadi,163515.4,2024-10-30,IMPS,1140,2841,0
2573,Chetan Reddy,Krishna Salian,15218.25,2023-07-05,NEFT,5935,13558,0
2574,Anand Naikar,Savitha Shankar,882.9,2024-06-18,NEFT,4448,10536,1
2575,Vinay Hegde,Shivanand Lamani,2792.88,2023-11-01,UPI,,,0
2576,Nandish Yadav,Kumaraswamy Naik,2133288.86,2024-06-12,NEFT,,,0
2577,Srinivas Gowda,Anitha Meti,13539.39,2023-11-08,Cash,,,0
2578,Siddaraju Salian,Nandini Shankar,7382.09,2024-08-09,UPI,1811,4535,0
2579,Bharath Swamy,Girish Kambli,717989.47,2023-08-02,UPI,2803,7048,0
2580,Anil Bhat,Ambika Nayak,16015.44,2023-08-25,UPI,1878,4719,1
2581,Mohan Lamani,Renuka Kumar,2543.86,2023-05-16,NEFT,2977,7487,1
2582,Bharathi Raju,Vishwanath Patil,14293.93,2024-12-03,NEFT,4812,11303,0
2583,Kumaraswamy Bangera,Ashok Kumar,153201.4,2023-07-01,NEFT,,,1
2584,Swathi Bhat,Indira Bagewadi,3667.06,2024-05-02,NEFT,2846,7156,1
2585,Jyothi Poojary,Geetha Bai,33498.78,2023-04-13,UPI,1948,4900,1
2586,Arun Bangera,Deepa Joshi,9221.77,2023-07-12,UPI,,,0
2587,Anitha Siddi,Ramesh Naik,1855.17,2024-08-16,Cash,158,359,1
2588,Ashok Poojary,Vasantha Gupta,17530.86,2024-09-04,UPI,,,0
2589,Sharada Kulkarni,Kumaraswamy Kulkarni,832.81,2024-03-30,IMPS,1950,4905,0
2590,Santosh Gowda,Arun Yadav,28710.98,2024-02-08,NEFT,395,968,1
2591,Jagadish Yadav,Kiran Naikar,29218.09,2024-01-02,UPI,2142,5387,0
2592,Renuka Naikar,Indira Bhat,124170.12,2023-07-19,Cash,,,1
2593,Kamala Naikar,Ganesh Gupta,1483.94,2023-06-20,Cash,6721,15100,0
2594,Srinivas Reddy,Indira Devi,6342.98,2023-05-15,IMPS,,,0
2595,Ravi Rao,Shivakumar Kumar,3098.35,2024-08-14,IMPS,75,179,1
2596,Surya Yadav,Harish Devi,20832.43,2024-01-02,Cash,,,1
2597,Suma Kambli,Swathi Bhat,13236.19,2024-02-11,Cash,2050,5151,1
2598,Madhu Meti,Yogesh Raju,131022.26,2023-11-02,NEFT,1176,2935,0
2599,Kumaraswamy Nayak,Vishwanath Murthy,9778.06,2023-10-02,Cash,,,0
2600,Chandrika Nayak,Prasad Reddy,4545.33,2024-03-25,Cash,,,0
2601,Anil Bhat,Ramesh Angadi,3636.32,2023-09-02,IMPS,1886,4743,1
2602,Rajesh Kumar,Basavaraj Bangera,9037.33,2023-07-02,UPI,4388,10409,1
2603,Vishwanath Siddi,Anitha Murthy,79384.82,2024-02-21,IMPS,3715,9011,1
2604,Kiran Gupta,Manjunath Patil,151590.17,2024-11-22,IMPS,,,0
2605,Padma Bangera,Lakshmi Lamani,1302.77,2024-07-16,UPI,,,0
2606,Manjunath Kattimani,Rajeshwari Meti,77162.34,2024-03-26,NEFT,6544,14755,1
2607,Pavan Naikar,Santosh Nayak,26311.72,2024-02-17,UPI,1410,3538,0
2608,Manjunath Bai,Ganesh Ganiger,86597.34,2023-02-27,IMPS,652,1635,0
2609,Vinay Meti,Suma Bangera,638546.15,2023-11-05,UPI,,,0
2610,Saraswathi Gowda,Ashok Shetty,24896.61,2023-07-05,IMPS,,,0
2611,Ganesh Gupta,Chandrika Kumar,5156.78,2023-03-09,IMPS,,,0
2612,Vinay Kambli,Lakshman Hiremath,935.74,2024-06-04,IMPS,,,0
2613,Suresh Angadi,Chetan Poojary,41592.31,2023-11-25,NEFT,587,1472,1
2614,Radha Raju,Umesh Angadi,30618.01,2024-01-17,UPI,,,0
2615,Mahesh Poojary,Shankar Desai,2625.7,2023-11-22,Cash,,,0
2616,Mohan Naik,Chandrika Hosamani,236118.44,2024-12-17,UPI,,,0
2617,Gopal Shankar,Sharada Bangera,17781.29,2024-05-03,UPI,,,0
2618,Shilpa Poojary,Ganesh Hegde,500,2024-04-28,Cash,,,0
2619,Chetan Kumari,Suma Ganiger,35820.15,2023-01-06,IMPS,1183,2951,1
2620,Chandrika Angadi,Girish Bai,2544.4,2023-08-01,IMPS,2579,6490,0
2621,Hanumanthappa Salian,Mangala Swamy,500,2023-10-25,NEFT,1000,2490,0
2622,Vidya Kumari,Nandish Hiremath,36651.71,2024-07-31,UPI,1724,4308,0
2623,Shilpa Bangera,Suresh Acharya,500,2023-12-02,Cash,879,2191,0
2624,Chandrika Bhat,Yogesh Raju,8620.39,2024-04-07,Cash,2678,6743,0
2625,Manjunath Bagewadi,Rajesh Lamani,71363.02,2023-01-18,Cash,107,248,1
2626,Lakshman Murthy,Chandrika Bhat,124261.19,2024-07-20,NEFT,1791,4485,1
2627,Asha Patil,Kiran Prasad,6404.5,2024-06-21,Cash,1991,5008,0
2628,Vishwanath Joshi,Anil Yadav,54362.47,2023-04-23,NEFT,,,1
2629,Roopa Kumari,Padma Gowda,5756.45,2023-06-08,Cash,,,0
2630,Yogesh Rao,Suma Swamy,4582.76,2023-03-27,Cash,,,0
2631,Girish Kambli,Vishwanath Murthy,1202.44,2023-01-28,Cash,351,849,0
2632,Pooja Kambli,Hanumanthappa Kambli,500,2024-12-07,UPI,,,0
2633,Kiran Nayak,Sachin Bhat,853270.62,2023-09-24,NEFT,2038,5117,0
2634,Krishna Poojary,Mohan Devi,1048.2,2024-02-10,NEFT,,,0
2635,Harish Nayak,Yogesh Desai,11115.11,2024-07-17,NEFT,7295,16289,0
2636,Vishwanath Murthy,Pavan Rao,8866.55,2023-03-14,IMPS,2000,5031,0
2637,Shobha Raju,Naveen Lamani,1131.39,2023-03-14,UPI,,,0
2638,Gopal Gowda,Santosh Salian,5049.05,2023-09-22,Cash,2716,6833,1
2639,Srinivas Kumar,Kiran Raju,511.52,2023-12-06,Cash,,,0
2640,Jyothi Desai,Sharada Kulkarni,500,2024-11-03,UPI,,,0
2641,Kiran Kulkarni,Venkatesh Angadi,1458.3,2024-12-24,IMPS,7124,15948,0
2642,Vinay Bangera,Gopal Acharya,4308.54,2024-04-14,NEFT,,,0
2643,Kavitha Angadi,Anil Patil,3625.81,2024-06-08,UPI,2663,6710,0
2644,Mohan Salian,Madhu Hiremath,6191.85,2023-12-29,NEFT,,,0
2645,Krishna Meti,Shankar Hosamani,3779.54,2024-10-30,IMPS,1573,3945,0
2646,Shivanand Gowda,Parvathi Angadi,763.23,2024-10-07,NEFT,,,1
2647,Renuka Savanur,Suresh Acharya,52843.23,2024-11-22,Cash,1153,2877,1
2648,Krishna Meti,Saraswathi Hosamani,81288.58,2023-12-20,Cash,1523,3823,1
2649,Mangala Bagewadi,Naveen Raju,2149.94,2024-01-17,Cash,,,1
2650,Rekha Naikar,Sharada Yadav,23030.63,2023-10-10,NEFT,268,640,0
2651,Jyothi Poojary,Rajesh Lamani,24068.84,2023-12-10,NEFT,,,1
2652,Ramesh Kumar,Latha Hiremath,946.74,2024-05-18,Cash,,,0
2653,Pushpa Gowda,Nandish Kattimani,62911.94,2024-04-09,IMPS,723,1816,0
2654,Padma Raju,Hanumanthappa Shetty,14350.49,2024-04-16,NEFT,,,0
2655,Chandrashekar Bai,Krishna Gowda,21553.31,2024-11-17,IMPS,5853,13391,0
2656,Bharath Kattimani,Kavitha Acharya,4943.52,2024-11-15,Cash,146,333,0
2657,Rajesh Lamani,Meena Murthy,627.51,2024-03-21,IMPS,2369,5942,1
2658,Savitha Ganiger,Chetan Kumari,9842.15,2024-04-10,Cash,,,0
2659,Latha Hosamani,Manjunath Bangera,10118.17,2024-03-07,Cash,,,0
2660,Lakshman Meti,Sunitha Patil,278504.9,2024-03-25,Cash,1196,2989,0
2661,Santosh Hiremath,Sachin Prasad,1428.31,2023-02-26,IMPS,,,0
2662,Ambika Yadav,Latha Bagewadi,997.28,2024-06-21,NEFT,2763,6946,0
2663,Rajesh Angadi,Ambika Meti,500,2024-05-17,IMPS,8113,17894,0
2664,Ambika Nayak,Meena Naikar,813.21,2024-06-20,Cash,1763,4409,0
2665,Darshan Bhat,Mahesh Poojary,500,2023-03-12,IMPS,1918,4823,0
2666,Ambika Kattimani,Deepa Poojary,4774.28,2024-09-01,Cash,,,0
2667,Jagadish Swamy,Suma Joshi,12744.97,2024-02-14,NEFT,9737,21187,1
2668,Suresh Ganiger,Suma Meti,1723.19,2023-12-04,NEFT,2261,5675,0
2669,Jagadish Yadav,Kiran Ganiger,267430.07,2024-07-18,NEFT,1647,4115,1
2670,Vidya Savanur,Swathi Bangera,1636.87,2024-05-20,Cash,,,0
2671,Girish Kattimani,Mahesh Nayak,2245.35,2023-09-20,IMPS,,,0
2672,Venkatesh Bai,Savitha Hosamani,135693.37,2024-03-04,IMPS,2592,6528,0
2673,Mohan Ganiger,Vasantha Angadi,31917.17,2024-08-07,IMPS,,,0
2674,Rajeshwari Nayak,Suresh Swamy,2819.26,2023-05-08,UPI,3955,9504,1
2675,Gopal Poojary,Arun Bhat,50776.19,2023-01-28,UPI,5448,12588,1
2676,Anitha Salian,Surya Devi,9336.26,2023-07-27,NEFT,,,0
2677,Suma Prasad,Santosh Gupta,1886.17,2023-11-10,Cash,,,0
2678,Sharada Kumari,Manjunath Murthy,93492.09,2023-06-14,IMPS,,,1
2679,Kumaraswamy Hosamani,Pooja Swamy,52539.7,2023-10-26,IMPS,,,0
2680,Geetha Angadi,Deepa Prasad,243086.22,2024-09-15,IMPS,172,389,0
2681,Ganesh Kambli,Anand Naikar,8984.87,2024-11-10,NEFT,933,2332,1
2682,Krishna Kambli,Ramesh Bagewadi,698.17,2024-07-02,Cash,1192,2977,1
2683,Siddaraju Prasad,Mahesh Ganiger,3313.05,2024-09-18,UPI,1632,4074,1
2684,Pavan Hegde,Shivanand Hosamani,64190.27,2023-08-01,Cash,1517,3806,0
2685,Renuka Gupta,Srinivas Kulkarni,25099.4,2024-08-17,NEFT,208,485,1
2686,Kumaraswamy Salian,Jagadish Kumar,10100.27,2024-12-18,Cash,2143,5390,0
2687,Radha Raju,Ramesh Angadi,8677.83,2024-05-09,UPI,195,455,1
2688,Chetan Gupta,Vishwanath Bai,784.84,2024-05-08,UPI,6075,13840,1
2689,Kiran Hiremath,Anand Hegde,5064.63,2023-07-03,Cash,1612,4027,0
2690,Siddaraju Kattimani,Harish Meti,2307.46,2023-06-10,UPI,,,0
2691,Jyothi Joshi,Savitha Kattimani,500,2023-02-23,IMPS,2095,5262,1
2692,Shobha Murthy,Manjunath Desai,1956.23,2023-11-10,IMPS,2123,5332,0
2693,Chetan Poojary,Nandish Savanur,523.09,2024-06-04,Cash,,,0
2694,Basavaraj Desai,Radha Bagewadi,14108.42,2024-01-31,NEFT,347,836,1
2695,Madhu Savanur,Basavaraj Acharya,866.95,2023-09-26,UPI,7129,15958,0
2696,Nandish Prasad,Srinivas Raju,5510.82,2023-06-09,Cash,,,0
2697,Ramesh Angadi,Priya Kambli,10549.78,2023-08-19,IMPS,5659,12998,1
2698,Yogesh Devi,Chandrika Shankar,2212444.93,2024-09-18,NEFT,74,175,0
2699,Basavaraj Kattimani,Santosh Bangera,6828.61,2023-08-06,UPI,9507,20704,0
2700,Priya Shankar,Savitha Kumar,377665.12,2023-07-07,NEFT,,,0
2701,Jagadish Bai,Ambika Desai,2289.16,2023-01-16,UPI,,,0
2702,Nagesh Hegde,Arun Hosamani,500,2023-02-03,IMPS,2529,6356,0
2703,Saraswathi Hosamani,Kiran Nayak,118507.44,2023-07-20,IMPS,1784,4461,0
2704,Kamala Murthy,Ramesh Angadi,500,2024-06-02,Cash,,,0
2705,Mohan Naik,Deepak Kumar,22393.13,2023-07-28,NEFT,2199,5524,0
2706,Priya Hosamani,Shivanand Hosamani,39365.34,2024-04-08,Cash,,,0
2707,Yashodha Shankar,Surya Hiremath,500,2023-06-28,NEFT,,,0
2708,Sachin Nayak,Jagadish Siddi,550.08,2024-11-09,Cash,4150,9904,0
2709,Krishna Lamani,Jyothi Meti,500,2024-05-05,UPI,218,512,1
2710,Indira Naik,Manoj Shankar,207293.62,2024-12-20,Cash,,,0
2711,Sneha Bhat,Girish Bai,118216.35,2024-08-02,IMPS,,,0
2712,Umesh Murthy,Gopal Swamy,16663.87,2024-09-05,Cash,,,0
2713,Srinivas Bhat,Indira Rao,500,2024-06-20,IMPS,,,0
2714,Kumaraswamy Hegde,Vasantha Bai,11146.97,2024-10-02,Cash,1591,3983,1
2715,Chandrika Bai,Pushpa Prasad,23601.76,2024-02-20,IMPS,,,0
2716,Chetan Poojary,Vasantha Murthy,4627.05,2024-08-01,IMPS,,,0
2717,Gopal Murthy,Rekha Murthy,55162.66,2023-04-09,UPI,697,1755,0
2718,Latha Bagewadi,Meena Gupta,500,2024-01-27,Cash,,,0
2719,Venkatesh Bhat,Prakash Kumar,2801.35,2023-02-24,Cash,,,0
2720,Radha Swamy,Rashmi Ganiger,41458.88,2023-11-02,IMPS,,,0
2721,Hanumanthappa Bai,Rajesh Lamani,10174.11,2023-10-02,NEFT,2781,6988,1
2722,Manjunath Kumar,Kamala Nayak,1072.72,2024-01-29,Cash,,,0
2723,Ashok Kumari,Mahesh Gowda,1731.47,2023-07-15,Cash,88,206,1
2724,Bharath Naikar,Roopa Hiremath,12816.66,2024-06-26,IMPS,,,0
2725,Santosh Salian,Rajesh Devi,29344.77,2024-08-02,UPI,2458,6180,1
2726,Sunitha Yadav,Lakshman Yadav,40154.12,2023-07-07,Cash,,,0
2727,Santosh Nayak,Nandini Gowda,13893.92,2024-02-26,Cash,2668,6727,0
2728,Deepak Kumar,Rekha Shetty,72693.94,2023-11-15,Cash,1790,4479,0
2729,Yogesh Naikar,Meena Reddy,16151.05,2024-12-13,UPI,,,0
2730,Indira Rao,Naveen Raju,4252.86,2024-09-05,Cash,2044,5135,1
2731,Ramesh Bagewadi,Asha Prasad,15399.25,2024-08-15,Cash,,,0
2732,Anil Bhat,Kumaraswamy Hegde,174293.16,2024-07-28,UPI,1841,4614,0
2733,Manoj Joshi,Naveen Ganiger,19763.24,2023-10-05,NEFT,3658,8892,0
2734,Nagaraj Naik,Nagesh Kambli,669.63,2023-08-26,UPI,234,553,1
2735,Kumaraswamy Acharya,Renuka Kumari,29261.26,2024-06-15,NEFT,577,1440,1
2736,Krishna Yadav,Vidya Raju,9927.86,2023-11-21,IMPS,2849,7167,1
2737,Shivanand Angadi,Srinivas Siddi,500,2024-10-03,UPI,1789,4476,1
2738,Girish Raju,Vinay Kambli,11383.46,2023-12-08,Cash,,,0
2739,Latha Bagewadi,Santosh Nayak,14036.01,2023-05-24,UPI,729,1828,1
2740,Swathi Bhat,Divya Kumari,500,2023-12-17,IMPS,2798,7033,0
2741,Krishna Poojary,Divya Kambli,733.35,2024-09-17,NEFT,2986,7506,0
2742,Bharath Yadav,Mahesh Shetty,500,2024-06-20,UPI,6836,15336,1
2743,Ambika Kattimani,Chetan Gupta,33283.47,2024-06-04,NEFT,1975,4973,1
2744,Ambika Angadi,Naveen Kulkarni,2451.71,2024-09-09,IMPS,4715,11101,0
2745,Lakshman Bangera,Shivakumar Joshi,5633.39,2023-11-20,IMPS,,,0
2746,Anil Lamani,Siddaraju Angadi,5568.13,2024-07-14,Cash,,,0
2747,Pavan Angadi,Darshan Kumar,9778.06,2024-05-12,IMPS,784,1961,0
2748,Gopal Naik,Rashmi Hegde,1052.33,2024-06-01,UPI,1080,2688,1
2749,Sunitha Bangera,Jagadish Kambli,2367.39,2024-02-16,NEFT,,,0
2750,Chetan Salian,Rajesh Kattimani,12832.24,2024-11-04,IMPS,1380,3458,0
2751,Venkatesh Lamani,Venkatesh Poojary,2238.19,2023-07-01,UPI,,,1
2752,Vishwanath Angadi,Deepa Raju,376049.2,2023-01-01,UPI,,,0
2753,Siddaraju Naikar,Rashmi Devi,9207.1,2024-02-16,UPI,,,0
2754,Nandini Hosamani,Ambika Kulkarni,24853.82,2024-06-26,Cash,398,977,1
2755,Ramesh Hosamani,Pavan Shetty,51148.79,2024-07-10,NEFT,1531,3847,0
2756,Jyothi Shankar,Shivakumar Hegde,1156.31,2024-11-03,UPI,266,634,0
2757,Nagesh Murthy,Shivanand Raju,17079.5,2024-07-03,Cash,930,2324,0
2758,Shankar Hosamani,Divya Reddy,20845.86,2023-05-30,IMPS,2415,6063,0
2759,Chetan Murthy,Sneha Ganiger,2432.65,2023-12-27,NEFT,,,0
2760,Sachin Naik,Anitha Swamy,43854.28,2024-01-08,UPI,,,0
2761,Radha Ganiger,Shivanand Meti,6810.03,2024-09-04,NEFT,,,0
2762,Latha Kumari,Mohan Kumar,1432.94,2024-10-15,NEFT,2446,6148,0
2763,Vasantha Rao,Manjunath Reddy,315759.0,2024-12-03,IMPS,,,0
2764,Lakshmi Naikar,Parvathi Savanur,40421.07,2023-05-01,UPI,,,0
2765,Chandrika Acharya,Yashodha Reddy,2879.3,2024-06-05,IMPS,5396,12484,0
2766,Gopal Hegde,Mahesh Gupta,4422.77,2024-02-25,Cash,,,1
2767,Anitha Naikar,Meena Swamy,14220.38,2024-03-17,NEFT,7063,15826,0
2768,Anand Nayak,Ramesh Angadi,6473.06,2024-09-26,UPI,865,2153,1
2769,Chandrashekar Kattimani,Harish Patil,11871.65,2023-06-10,Cash,1377,3453,1
2770,Madhu Devi,Gopal Kattimani,13145.83,2023-12-16,IMPS,,,0
2771,Nandini Meti,Shobha Bhat,2982.99,2023-09-04,Cash,,,0
2772,Harish Kumari,Arun Yadav,2471.21,2024-12-07,IMPS,2176,5467,1
2773,Mangala Kumari,Chandrika Salian,5080.02,2023-04-12,Cash,,,0
2774,Santosh Nayak,Basavaraj Prasad,1832542.73,2024-01-29,IMPS,2643,6661,0
2775,Chandrika Bhat,Jagadish Yadav,772.94,2023-04-23,Cash,2685,6758,1
2776,Vidya Rao,Shivanand Kumari,62730.96,2023-11-22,IMPS,,,0
2777,Shobha Kulkarni,Rajeshwari Hegde,49322.29,2023-10-08,Cash,,,0
2778,Chandrika Naik,Siddaraju Nayak,6140.7,2024-03-24,Cash,,,0
2779,Mangala Raju,Sachin Ganiger,25404.79,2023-09-08,IMPS,,,0
2780,Nandish Salian,Arun Shetty,88299.18,2023-04-13,UPI,2366,5935,0
2781,Sachin Ganiger,Yashodha Bagewadi,14883.22,2024-04-13,IMPS,,,1
2782,Suresh Shetty,Pooja Hosamani,4056.01,2023-09-21,NEFT,,,0
2783,Girish Kattimani,Gopal Gowda,40507.25,2024-08-01,Cash,,,1
2784,Chandrika Joshi,Jyothi Poojary,4009.29,2023-11-03,IMPS,1201,3003,0
2785,Shivanand Desai,Arun Yadav,500,2023-03-25,Cash,1701,4247,0
2786,Sharada Hegde,Ravi Naikar,13700.84,2024-03-31,NEFT,2960,7448,0
2787,Asha Kumari,Vinay Kumar,2489.02,2024-06-04,NEFT,,,0
2788,Hanumanthappa Salian,Srinivas Yadav,500,2023-04-05,NEFT,1006,2502,0
2789,Mahesh Angadi,Surya Prasad,500,2023-01-19,UPI,,,0
