CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
3141,100110114202303141,202301610,2023-06-08,924,114,1,2,5,14,3,,2023-06-08 11:49:59,2023-06-08 11:49:59,2023-06-08 17:49:59,17.0285,75.7733,"Complainant Saraswathi Gupta reported that accused Geetha Bai cheated by posing as a government official and fraudulently obtained Rs.1,841,751 through fake documents at Hospital Road, Vijayapura on 08-06-2023. Total loss: Rs.1,509,747."
3142,100070069202403142,202401532,2024-03-15,532,69,1,2,5,15,1,,2024-03-15 06:37:30,2024-03-15 08:37:30,2024-03-15 07:37:30,13.0195,74.7556,"Complainant Pushpa Rao reported that accused Prakash Kumar cheated by posing as a government official and fraudulently obtained Rs.1,430,894 through fake documents at Hospital Road, Mangaluru on 15-03-2024. Total loss: Rs.214,971."
3143,300100100202303143,202301611,2023-11-21,1266,100,2,1,7,22,4,24,2023-11-20 10:15:47,2023-11-20 12:15:47,2023-11-20 18:15:47,15.1122,76.8618,"On 20-11-2023, during a raid at Temple Road, Ballari, accused Jyothi Kumar was found in possession of heroin weighing 21 kgs. Seizure effected under NDPS Act. Complaint by Gopal Nayak (PSI)."
3144,100020014202403144,202401533,2024-06-13,151,14,1,2,5,14,3,,2024-06-13 20:28:09,2024-06-13 23:28:09,2024-06-14 05:28:09,13.385,77.203,"Complainant Sagar Yadav reported that accused Savitha Hiremath cheated by posing as a government official and fraudulently obtained Rs.327,471 through fake documents at K.R. Market, Bengaluru Rural on 13-06-2024. Total loss: Rs.1,454,673."
3145,300240250202403145,202401534,2024-05-18,1942,250,2,2,10,30,4,70,2024-05-18 09:07:26,2024-05-18 09:07:26,2024-05-18 11:07:26,13.3658,77.6277,"On 18-05-2024, complainant Yogesh Raju reported that accused Umesh Yadav committed atrocities based on caste at Bus Stand Area, Chikkaballapura. Verbal abuse and social boycott reported. FIR registered under SC/ST Act."
3146,300290310202403146,202401535,2024-11-01,2311,310,2,1,7,21,2,,2024-11-01 15:49:53,2024-11-01 19:49:53,2024-11-01 17:49:53,17.9289,77.4457,"On 01-11-2024, during a raid at Lake View Area, Bidar, accused Indira Devi was found in possession of heroin weighing 33 kgs. Seizure effected under NDPS Act. Complaint by Swathi Swamy (PSI)."
3147,100020016202403147,202401536,2024-10-06,1762,16,1,2,4,11,1,,2024-10-03 13:16:51,2024-10-03 13:16:51,2024-10-03 19:16:51,12.9999,77.2509,"Complainant Hanumanthappa Patil reported that on 03-10-2024, accused Prasad Gupta committed theft of valuables worth Rs.5,069 from the residence/vehicle at Yeshwanthpur, Bengaluru Rural. Investigation initiated."
3148,300130132202403148,202401537,2024-02-26,1260,132,2,1,2,3,3,,2024-02-24 03:05:13,2024-02-24 04:05:13,2024-02-24 10:05:13,15.5958,75.1897,"On 24-02-2024, at College Road, Dharwad, accused Shivanand Hiremath attempted to murder Swathi Devi by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Bowring Hospital. Case registered on complaint of Ravi Shankar."
3149,100040037202403149,202401538,2024-07-07,607,37,1,2,12,36,2,,2024-07-07 16:01:05,2024-07-07 17:01:05,2024-07-08 03:01:05,13.4032,77.3156,"On 07-07-2024, accused Pavan Kambli driving a bus rashly and negligently caused accident at Main Road, Tumakuru, resulting in grievous injuries of Mahesh Patil. Complaint by Mahesh Patil."
3150,300070062202403150,202401539,2024-04-07,576,62,2,2,6,19,1,,2024-04-05 17:57:54,2024-04-05 17:57:54,2024-04-06 00:57:54,13.0896,74.9174,"On 05-04-2024, complainant Ambika Yadav from Town Center, Mangaluru was defrauded via a fake investment scheme online. Accused Padma Nayak siphoned Rs.932,740 through multiple UPI transactions."
3151,100270287202303151,202301612,2023-02-06,702,287,1,2,6,18,1,,2023-02-06 09:33:31,2023-02-06 13:33:31,2023-02-06 12:33:31,16.3862,77.2983,"Complainant Nandish Salian reported receiving a call from accused posing as bank official on 06-02-2023. Accused Kamala Bai fraudulently obtained OTP and transferred Rs.791,089 from complainant's account. Cyber cell investigation initiated from Market Area, Raichur."
3152,100010007202303152,202301613,2023-02-21,181,7,1,2,6,18,2,,2023-02-20 04:10:32,2023-02-20 06:10:32,2023-02-20 16:10:32,13.0683,77.5639,"On 20-02-2023, complainant Mohan Kattimani from Marathahalli, Bengaluru Urban was defrauded via a fake investment scheme online. Accused Kiran Joshi siphoned Rs.4,828,734 through multiple UPI transactions."
3153,100110106202403153,202401540,2024-01-21,887,106,1,2,5,14,3,,2024-01-18 16:56:00,2024-01-18 18:56:00,2024-01-18 21:56:00,16.6664,75.7448,"Complainant Indira Gowda reported that accused Vinay Hegde cheated by posing as a government official and fraudulently obtained Rs.1,574,933 through fake documents at Main Road, Vijayapura on 18-01-2024. Total loss: Rs.1,883,678."
3154,400290303202303154,202301614,2023-07-01,1863,303,4,1,1,1,4,85,2023-06-28 01:41:07,2023-06-28 05:41:07,2023-06-28 02:41:07,17.9205,77.6536,"On 28-06-2023 at Bypass Road, Bidar, accused Indira Rao allegedly attacked victim Kumaraswamy Gowda with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at Apollo Hospital. FIR registered based on complaint by Kumaraswamy Meti."
3155,100040039202303155,202301615,2023-03-28,1163,39,1,1,7,21,4,9,2023-03-25 22:27:41,2023-03-25 22:27:41,2023-03-26 08:27:41,13.2322,76.9436,"On 25-03-2023, during a raid at Temple Road, Tumakuru, accused Umesh Bhat was found in possession of heroin weighing 10 kgs. Seizure effected under NDPS Act. Complaint by Rajesh Acharya (PSI)."
3156,100300318202303156,202301616,2023-08-20,2409,318,1,2,4,11,2,,2023-08-20 11:41:47,2023-08-20 12:41:47,2023-08-20 18:41:47,14.2903,76.4708,"On 20-08-2023, a two-wheeler bearing registration KA-XX-XXXX was stolen from Old Town, Chitradurga. Complainant Surya Swamy suspects involvement of Siddaraju Raju and gang based on CCTV footage."
3157,100250262202303157,202301617,2023-11-24,2007,262,1,1,1,1,3,,2023-11-22 14:21:50,2023-11-22 15:21:50,2023-11-22 22:21:50,13.2719,78.1988,"On 22-11-2023 at College Road, Kolar, accused Jagadish Gowda allegedly attacked victim Manoj Kambli with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at Manipal Hospital. FIR registered based on complaint by Nagaraj Yadav."
3158,100120125202403158,202401541,2024-11-14,490,125,1,2,6,19,2,,2024-11-13 20:15:19,2024-11-13 22:15:19,2024-11-14 01:15:19,16.2977,75.5408,"On 13-11-2024, complainant Deepak Ganiger from Old Town, Bagalkote was defrauded via a fake investment scheme online. Accused Padma Naik siphoned Rs.2,649,462 through multiple UPI transactions."
3159,100130131202403159,202401542,2024-01-12,1141,131,1,1,1,1,5,,2024-01-12 09:00:43,2024-01-12 10:00:43,2024-01-12 18:00:43,15.5964,75.1074,"The complainant Mahesh Desai reported that on 12-01-2024, the accused Rajeshwari Nayak stabbed Mahesh Desai during a quarrel at Agricultural Land, Dharwad. Victim succumbed to injuries at Columbia Asia Hospital."
3160,100010010202403160,202401543,2024-11-16,13,10,1,2,6,17,4,1,2024-11-15 09:49:12,2024-11-15 11:49:12,2024-11-15 19:49:12,13.0057,77.4277,"On 15-11-2024, complainant Venkatesh Lamani from Hebbal, Bengaluru Urban was defrauded via a fake investment scheme online. Accused Prakash Savanur siphoned Rs.3,531,683 through multiple UPI transactions."
3161,100160159202403161,202401544,2024-08-05,1466,159,1,1,2,4,2,,2024-08-03 02:25:57,2024-08-03 02:25:57,2024-08-03 08:25:57,14.7041,74.6988,"On 03-08-2024, at Railway Station Area, Uttara Kannada, accused Prasad Swamy attempted to murder Kavitha Kumar by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Apollo Hospital. Case registered on complaint of Kavitha Kumar."
3162,100220223202403162,202401545,2024-05-16,2215,223,1,1,8,23,2,,2024-05-16 04:44:29,2024-05-16 05:44:29,2024-05-16 05:44:29,11.9196,76.8507,"Victim Mahesh Angadi reported that on 16-05-2024, accused Shankar Desai committed sexual assault at Ring Road, Chamarajanagara. Medical examination conducted at Taluk Hospital. Case registered under relevant sections."
3163,800290304202403163,202401546,2024-05-18,453,304,3,1,2,3,3,,2024-05-17 00:43:47,2024-05-17 01:43:47,2024-05-17 09:43:47,18.0478,77.3734,"On 17-05-2024, at Main Road, Bidar, accused Bharathi Kattimani attempted to murder Suma Patil by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to District General Hospital. Case registered on complaint of Suma Patil."
3164,100090087202303164,202301618,2023-02-19,1038,87,1,1,2,4,2,,2023-02-19 07:10:38,2023-02-19 09:10:38,2023-02-19 15:10:38,14.4689,75.8111,"On 19-02-2023, at Bus Stand Area, Davanagere, accused Pooja Kambli attempted to murder Mangala Kumari by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to NIMHANS. Case registered on complaint of Manoj Lamani."
3165,100010003202303165,202301619,2023-02-17,40,3,1,1,1,2,4,2,2023-02-14 19:36:06,2023-02-14 23:36:06,2023-02-15 03:36:06,12.7982,77.4525,"On 14-02-2023 at Electronic City, Bengaluru Urban, accused Sunitha Hosamani allegedly attacked victim Rashmi Prasad with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at Manipal Hospital. FIR registered based on complaint by Rashmi Prasad."
3166,100240253202403166,202401547,2024-11-05,1918,253,1,1,7,21,2,,2024-11-05 03:09:04,2024-11-05 05:09:04,2024-11-05 04:09:04,13.625,77.7631,"On 05-11-2024, during a raid at Housing Colony, Chikkaballapura, accused Kiran Bhat was found in possession of MDMA pills weighing 26 kgs. Seizure effected under NDPS Act. Complaint by Deepa Raju (PSI)."
3167,400140139202303167,202301620,2023-05-12,1364,139,4,2,6,16,5,,2023-05-10 04:07:03,2023-05-10 04:07:03,2023-05-10 09:07:03,15.2883,75.6219,"On 10-05-2023, complainant Geetha Yadav from Market Area, Gadag was defrauded via a fake investment scheme online. Accused Pavan Siddi siphoned Rs.4,908,994 through multiple UPI transactions."
3168,100040032202303168,202301621,2023-02-21,1364,32,1,2,6,16,2,,2023-02-21 02:08:45,2023-02-21 02:08:45,2023-02-21 05:08:45,13.2748,77.1358,"Complainant Harish Devi reported receiving a call from accused posing as bank official on 21-02-2023. Accused Shivanand Hosamani fraudulently obtained OTP and transferred Rs.194,554 from complainant's account. Cyber cell investigation initiated from Housing Colony, Tumakuru."
3169,100170166202403169,202401548,2024-01-05,934,166,1,1,1,1,2,,2024-01-03 03:39:33,2024-01-03 04:39:33,2024-01-03 13:39:33,13.1634,74.7572,"The complainant Kamala Reddy reported that on 03-01-2024, the accused Rajeshwari Naik stabbed Kamala Reddy during a quarrel at Main Road, Udupi. Victim succumbed to injuries at Columbia Asia Hospital."
3170,300040038202403170,202401549,2024-09-28,1263,38,2,1,8,24,2,,2024-09-26 10:34:09,2024-09-26 14:34:09,2024-09-26 16:34:09,13.1786,77.1122,"Victim Rashmi Bai reported that on 26-09-2024, accused Divya Raju committed sexual assault at Main Road, Tumakuru. Medical examination conducted at St. John's Hospital. Case registered under relevant sections."
3171,100210218202303171,202301622,2023-10-04,2005,218,1,1,7,21,2,,2023-10-02 21:15:18,2023-10-03 01:15:18,2023-10-03 08:15:18,12.5919,76.7225,"On 02-10-2023, during a raid at Agricultural Land, Mandya, accused Anand Bangera was found in possession of ganja weighing 16 kgs. Seizure effected under NDPS Act. Complaint by Savitha Hegde (PSI)."
3172,100140136202403172,202401550,2024-03-02,1500,136,1,2,12,35,1,,2024-02-28 22:21:49,2024-02-28 22:21:49,2024-02-29 06:21:49,15.3723,75.5986,"On 28-02-2024, accused Darshan Bai driving a lorry rashly and negligently caused accident at Agricultural Land, Gadag, resulting in grievous injuries of Anitha Hegde. Complaint by Anitha Hegde."
3173,100200205202303173,202301623,2023-12-12,2266,205,1,2,12,36,1,,2023-12-10 23:05:07,2023-12-11 03:05:07,2023-12-11 04:05:07,12.3532,75.5866,"On 10-12-2023, accused Ganesh Kumari driving a bus rashly and negligently caused accident at Agricultural Land, Kodagu, resulting in death of Vasantha Poojary. Complaint by Siddaraju Salian."
3174,800180189202303174,202301624,2023-10-06,1341,189,3,2,6,17,2,,2023-10-05 11:48:38,2023-10-05 13:48:38,2023-10-05 19:48:38,13.3594,75.8865,"Complainant Ashok Savanur reported receiving a call from accused posing as bank official on 05-10-2023. Accused Ashok Devi fraudulently obtained OTP and transferred Rs.918,140 from complainant's account. Cyber cell investigation initiated from Bus Stand Area, Chikkamagaluru."
3175,800290307202303175,202301625,2023-07-09,2356,307,3,2,11,32,1,,2023-07-06 04:51:59,2023-07-06 06:51:59,2023-07-06 13:51:59,17.886,77.3342,"During a search operation on 06-07-2023 at Market Area, Bidar, accused Rajesh Acharya was found in illegal possession of a revolver without valid licence. Seized and case registered under Arms Act."
3176,100020014202303176,202301626,2023-09-01,440,14,1,2,5,13,4,5,2023-08-29 04:03:00,2023-08-29 06:03:00,2023-08-29 12:03:00,13.2332,77.4257,"Complainant Mangala Rao reported that accused Vinay Joshi cheated by posing as a government official and fraudulently obtained Rs.1,410,680 through fake documents at BTM Layout, Bengaluru Rural on 29-08-2023. Total loss: Rs.992,383."
3177,100180189202403177,202401551,2024-02-13,1465,189,1,2,4,10,2,,2024-02-12 02:49:19,2024-02-12 02:49:19,2024-02-12 11:49:19,13.3983,75.9184,"Complainant Vishwanath Meti reported that on 12-02-2024, accused Kumaraswamy Angadi committed theft of valuables worth Rs.191,849 from the residence/vehicle at New Extension, Chikkamagaluru. Investigation initiated."
3178,300140137202303178,202301627,2023-08-23,1154,137,2,1,2,3,2,,2023-08-20 10:14:08,2023-08-20 13:14:08,2023-08-20 14:14:08,15.4636,75.4552,"On 20-08-2023, at College Road, Gadag, accused Jyothi Shetty attempted to murder Madhu Bangera by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Taluk Hospital. Case registered on complaint of Rajesh Acharya."
3179,100230246202403179,202401552,2024-08-13,1894,246,1,2,5,13,2,,2024-08-13 00:20:33,2024-08-13 03:20:33,2024-08-13 01:20:33,12.7179,77.2227,"Complainant Arun Kulkarni reported that accused Kiran Reddy cheated by posing as a government official and fraudulently obtained Rs.432,687 through fake documents at Housing Colony, Ramanagara on 13-08-2024. Total loss: Rs.1,478,213."
3180,100300316202403180,202401553,2024-09-25,1112,316,1,2,6,17,3,,2024-09-22 07:09:33,2024-09-22 07:09:33,2024-09-22 15:09:33,14.0841,76.3396,"On 22-09-2024, complainant Radha Murthy from Hospital Road, Chitradurga was defrauded via a fake investment scheme online. Accused Rekha Rao siphoned Rs.610,916 through multiple UPI transactions."
3181,100170173202303181,202301628,2023-08-23,1261,173,1,1,15,43,3,,2023-08-23 07:05:25,2023-08-23 11:05:25,2023-08-23 09:05:25,13.2393,74.7504,"On 23-08-2023, victim Sagar Angadi was kidnapped by accused Sneha Meti from Housing Colony, Udupi and a ransom of Rs.2,672,947 was demanded. Complainant Sagar Angadi reported the matter to police."
3182,100020012202303182,202301629,2023-03-12,1789,12,1,1,8,26,4,6,2023-03-09 09:06:20,2023-03-09 10:06:20,2023-03-09 20:06:20,13.2724,77.4318,"Complainant Radha Prasad reported that her husband Arun Lamani and in-laws have been subjecting her to cruelty and demanding additional dowry of Rs.252,670 at Banashankari, Bengaluru Rural. Complaint filed on 09-03-2023."
3183,100280297202403183,202401554,2024-12-30,2271,297,1,1,1,2,4,83,2024-12-29 13:25:30,2024-12-29 13:25:30,2024-12-29 15:25:30,16.9544,77.3157,"On 29-12-2024 at Market Area, Yadgir, accused Shobha Gupta allegedly attacked victim Renuka Kumar with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at Community Health Centre. FIR registered based on complaint by Renuka Kumar."
3184,400110107202403184,202401555,2024-05-19,1036,107,4,1,8,23,5,,2024-05-18 11:05:55,2024-05-18 12:05:55,2024-05-18 23:05:55,16.7734,75.8695,"Victim Arun Shankar reported that on 18-05-2024, accused Bharath Gowda committed sexual assault at Hospital Road, Vijayapura. Medical examination conducted at Columbia Asia Hospital. Case registered under relevant sections."
3185,100170172202403185,202401556,2024-04-16,1505,172,1,1,1,1,2,,2024-04-13 14:21:16,2024-04-13 14:21:16,2024-04-13 15:21:16,13.155,74.5682,"The complainant Sunitha Bangera reported that on 13-04-2024, the accused Geetha Naik stabbed Ashok Patil during a quarrel at Town Center, Udupi. Victim succumbed to injuries at K.C. General Hospital."
3186,300270290202303186,202301630,2023-06-12,1370,290,2,2,5,15,2,,2023-06-10 21:24:05,2023-06-10 22:24:05,2023-06-11 06:24:05,16.3398,77.3127,"Complainant Radha Joshi reported that accused Deepak Ganiger cheated by posing as a government official and fraudulently obtained Rs.1,505,318 through fake documents at Main Road, Raichur on 10-06-2023. Total loss: Rs.642,024."
3187,800210219202303187,202301631,2023-05-18,200,219,3,1,1,1,2,,2023-05-18 19:44:51,2023-05-18 22:44:51,2023-05-19 06:44:51,12.6242,76.8927,"On 18-05-2023 at Old Town, Mandya, accused Radha Angadi allegedly attacked victim Kumaraswamy Naikar with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at Apollo Hospital. FIR registered based on complaint by Bharathi Hegde."
