EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1484,18,182,12,12,KG2017309891,Suresh Nayak,1986-11-05,1,8,0,2022-04-30
1485,18,187,9,12,KG2022995689,Manjunath Yadav,1975-01-29,1,8,0,2017-07-25
1486,18,188,12,12,KG2010565210,Manjunath Savanur,1980-05-25,1,3,0,2022-12-02
1487,18,178,12,10,KG2022579105,Ravi Gupta,1973-10-01,1,2,0,2012-08-10
1488,19,193,13,1,KG2012732720,Mahesh Bai,1998-07-17,1,3,0,2007-01-03
1489,19,192,11,11,KG2019172632,Yogesh Bhat,2000-07-25,1,6,0,2011-03-14
1490,19,191,13,11,KG2007338163,Surya Naik,1977-05-26,1,2,0,2021-12-28
1491,19,194,12,2,KG2006825718,Kumaraswamy Desai,1998-04-19,1,1,0,2021-10-15
1492,19,196,10,11,KG2014273473,Madhu Murthy,1977-02-22,1,3,0,2006-11-28
1493,19,198,10,9,KG2010864401,Sunitha Rao,1982-12-18,2,1,0,2016-03-31
1494,19,198,9,7,KG2006002932,Venkatesh Bangera,1999-09-12,1,4,0,2010-11-11
1495,19,196,9,12,KG2017396070,Sagar Rao,1995-04-04,1,4,0,2007-10-05
1496,19,195,12,6,KG2014861488,Manjunath Desai,1977-08-21,1,7,0,2022-08-11
1497,19,191,12,1,KG2022482370,Deepak Kattimani,1997-09-22,1,1,0,2012-12-18
1498,19,193,9,1,KG2017265096,Manjunath Kumari,1993-09-17,1,1,0,2007-10-15
1499,19,195,7,11,KG2012540713,Ashok Meti,1978-09-12,1,4,0,2013-06-25
1500,19,192,11,4,KG2017649147,Ravi Rao,2000-05-29,1,3,0,2011-08-15
1501,19,195,11,3,KG2016757334,Vishwanath Bai,1993-09-13,1,4,0,2014-08-31
1502,19,195,9,1,KG2010371905,Anitha Hosamani,1986-10-06,2,5,0,2021-12-29
1503,19,191,10,4,KG2022716370,Nagesh Kulkarni,1978-05-22,1,4,0,2011-08-05
1504,19,191,13,8,KG2014537899,Vishwanath Prasad,1995-10-29,1,1,0,2023-04-11
1505,19,192,11,9,KG2013347657,Sagar Patil,1976-01-09,1,1,0,2015-06-12
1506,19,196,9,11,KG2011961006,Anand Gupta,1979-09-12,1,6,0,2009-09-08
1507,19,195,12,12,KG2009845098,Surya Yadav,1974-08-02,1,2,0,2007-01-08
1508,19,198,12,12,KG2006635916,Geetha Siddi,1978-11-29,2,2,0,2010-05-30
1509,19,194,12,3,KG2006925246,Siddaraju Yadav,1988-03-29,1,2,0,2005-10-12
1510,19,198,13,6,KG2021900076,Asha Lamani,1988-04-07,2,1,0,2022-06-21
1511,19,193,10,1,KG2008350842,Lakshmi Salian,1988-08-13,2,3,0,2007-07-07
1512,19,191,10,7,KG2013764686,Krishna Meti,1982-09-22,1,2,0,2023-06-18
1513,19,197,8,10,KG2016140432,Santosh Desai,1972-08-07,1,5,0,2006-09-17
1514,19,192,13,11,KG2022306440,Anand Devi,1980-02-18,1,7,0,2010-03-11
1515,19,196,13,10,KG2010854534,Vishwanath Nayak,1977-01-27,1,3,0,2009-11-02
1516,19,198,10,6,KG2006729198,Prakash Raju,1983-03-10,1,7,0,2007-12-02
1517,19,191,13,11,KG2020981040,Chandrashekar Gupta,1987-09-28,1,7,0,2014-08-13
1518,19,191,12,2,KG2005984451,Srinivas Angadi,1971-11-22,1,1,0,2009-04-30
1519,19,194,11,7,KG2017161473,Kavitha Naik,2000-09-21,2,2,0,2015-03-22
1520,19,194,9,3,KG2016054581,Harish Kulkarni,1989-04-12,1,3,0,2016-06-02
1521,19,192,12,8,KG2011549970,Nagaraj Rao,1981-10-31,1,1,0,2011-07-07
1522,19,195,13,1,KG2015312938,Umesh Nayak,1980-08-25,1,3,0,2015-09-12
1523,19,194,10,6,KG2008699428,Manoj Reddy,1986-08-16,1,1,0,2015-02-16
1524,19,191,12,10,KG2014601975,Ravi Murthy,1978-02-26,1,8,1,2005-05-10
1525,19,193,11,10,KG2017911821,Mohan Kattimani,1999-06-18,1,8,0,2011-08-26
1526,19,195,9,6,KG2012154070,Krishna Poojary,1984-10-26,1,2,0,2017-09-06
1527,19,195,12,4,KG2010879951,Roopa Devi,1980-01-03,2,3,0,2011-08-09
1528,19,197,11,9,KG2005585010,Rekha Kattimani,1991-03-21,2,7,0,2008-06-23
1529,19,198,13,1,KG2014588943,Naveen Swamy,1980-03-26,1,4,0,2016-08-30
1530,19,196,13,9,KG2014868236,Nagaraj Naik,1970-02-20,1,7,0,2012-09-24
1531,19,192,6,12,KG2005575933,Girish Kulkarni,1976-08-09,1,6,0,2014-02-10
1532,19,193,11,5,KG2017361463,Nagaraj Hosamani,1988-04-03,1,2,0,2019-02-20
1533,19,194,9,8,KG2011846445,Arun Rao,1993-09-16,1,6,1,2012-01-14
1534,19,192,10,4,KG2009252289,Santosh Siddi,1996-05-11,1,5,0,2022-11-11
1535,19,195,12,1,KG2012001026,Bharathi Naikar,1970-04-17,2,7,0,2019-12-23
1536,19,197,9,1,KG2021211874,Bharath Hosamani,1973-05-14,1,4,0,2006-10-28
1537,19,196,13,1,KG2021058706,Ravi Hosamani,1997-06-16,1,5,0,2019-07-17
1538,19,192,13,6,KG2021205416,Vishwanath Patil,1996-02-17,1,7,0,2014-12-11
1539,19,191,13,4,KG2020462055,Vinay Naik,1989-11-10,1,5,0,2018-06-07
1540,19,191,13,8,KG2009625279,Sneha Kattimani,1976-02-26,2,1,0,2012-09-23
1541,19,192,13,8,KG2006168792,Ashok Hosamani,1995-05-13,1,2,0,2020-09-07
1542,19,195,9,9,KG2011208079,Harish Shankar,1979-02-03,1,4,0,2015-03-08
1543,19,193,7,6,KG2016960307,Ganesh Nayak,1988-01-02,1,8,0,2007-06-10
1544,19,192,12,4,KG2007632215,Bharathi Devi,1977-04-30,2,7,0,2005-01-04
1545,19,197,10,9,KG2019519830,Pushpa Bai,1994-07-01,2,6,0,2017-11-11
1546,19,194,10,2,KG2014277452,Yashodha Murthy,1996-07-31,2,3,0,2006-02-07
1547,19,196,9,7,KG2018288770,Venkatesh Devi,1982-10-10,1,4,0,2006-03-10
1548,19,195,13,7,KG2019776908,Arun Rao,1992-05-31,1,3,0,2019-12-20
1549,19,192,9,3,KG2022867511,Shivanand Salian,1978-03-08,1,4,0,2007-04-19
1550,19,197,10,9,KG2019245225,Shivanand Bangera,1989-02-09,1,4,0,2010-03-13
1551,19,193,12,6,KG2019774673,Chandrashekar Yadav,1971-01-11,1,7,0,2016-01-21
1552,19,192,12,12,KG2017543454,Shivanand Gupta,1976-07-28,1,1,0,2022-10-10
1553,19,191,11,3,KG2012659738,Ganesh Patil,1985-09-01,1,3,0,2012-05-10
1554,19,197,13,11,KG2022469010,Nandish Kulkarni,1974-09-15,1,5,0,2020-05-27
1555,19,193,13,9,KG2009343296,Naveen Shankar,1995-06-22,1,8,0,2013-12-04
1556,19,191,12,9,KG2018653722,Vinay Gupta,1997-04-26,1,5,0,2017-02-25
1557,19,191,7,3,KG2006997616,Meena Kulkarni,1997-02-23,2,4,0,2020-07-08
1558,19,197,7,10,KG2014679866,Harish Ganiger,1975-10-31,1,6,0,2011-09-09
1559,19,192,12,5,KG2021480128,Krishna Siddi,1971-08-10,1,8,0,2020-08-05
1560,19,193,10,9,KG2011565466,Prasad Naikar,1999-06-17,1,1,0,2009-03-10
1561,19,198,10,2,KG2020640085,Sunitha Lamani,1993-11-15,2,7,0,2016-01-18
1562,19,197,12,12,KG2021604824,Padma Bhat,1978-10-19,2,1,0,2016-01-30
1563,19,196,13,1,KG2016054392,Naveen Gupta,1982-01-30,1,6,0,2005-09-02
1564,19,197,11,10,KG2006032123,Jagadish Poojary,2000-03-10,1,3,0,2007-10-20
1565,19,193,13,6,KG2010979613,Pooja Raju,1993-06-27,2,8,0,2013-10-26
1566,19,194,9,10,KG2009716729,Krishna Gupta,1993-11-23,1,5,0,2021-08-01
1567,19,194,13,4,KG2015424570,Hanumanthappa Devi,1977-05-17,1,2,0,2010-11-06
1568,20,202,12,6,KG2015407977,Ashok Patil,1977-07-10,1,3,0,2017-11-28
1569,20,209,10,12,KG2016107187,Sagar Bangera,1980-01-11,1,2,0,2016-04-25
1570,20,206,11,1,KG2013405043,Radha Savanur,1995-01-23,2,1,0,2012-04-11
1571,20,207,13,5,KG2011321514,Divya Kumar,1998-03-06,2,2,0,2018-12-24
1572,20,208,13,2,KG2020172821,Geetha Naikar,1972-02-08,2,6,0,2009-06-20
1573,20,204,13,2,KG2014092493,Priya Hiremath,1984-08-03,2,8,0,2011-08-03
1574,20,205,10,4,KG2018498971,Nagesh Swamy,1993-07-12,1,4,0,2007-03-09
1575,20,207,13,1,KG2009730990,Mohan Prasad,1998-11-10,1,2,0,2022-12-31
1576,20,201,9,6,KG2008729892,Prasad Savanur,1996-07-17,1,8,0,2016-09-30
1577,20,209,13,3,KG2016136080,Rajesh Prasad,1980-07-17,1,6,0,2016-07-14
1578,20,202,8,9,KG2018061205,Nandish Angadi,1984-07-21,1,7,0,2022-05-03
1579,20,207,12,5,KG2020740402,Ganesh Bai,1985-02-26,1,6,1,2016-06-11
1580,20,210,10,11,KG2016835299,Lakshman Angadi,1984-03-27,1,5,0,2022-09-01
1581,20,202,10,10,KG2015026630,Kavitha Angadi,1976-02-09,2,1,0,2005-02-21
1582,20,204,11,4,KG2012137498,Sachin Shankar,1998-10-30,1,6,0,2007-08-07
1583,20,201,10,6,KG2011664187,Venkatesh Savanur,1998-05-25,1,3,0,2014-07-20
1584,20,204,10,9,KG2020151071,Prasad Hosamani,1992-05-30,1,4,0,2020-06-26
1585,20,210,13,12,KG2005136039,Swathi Rao,1986-06-07,2,3,0,2016-07-23
1586,20,204,10,2,KG2008772849,Naveen Siddi,1975-12-31,1,2,0,2009-04-09
1587,20,209,9,11,KG2006395478,Basavaraj Hegde,1970-05-13,1,4,0,2007-01-07
1588,20,207,10,12,KG2022173078,Shivakumar Naik,1991-02-27,1,2,0,2014-01-23
1589,20,202,13,6,KG2016589344,Siddaraju Raju,1998-02-27,1,8,0,2010-12-17
1590,20,202,13,1,KG2021856339,Mohan Hegde,2000-01-17,1,8,0,2021-08-22
1591,20,210,12,12,KG2010753181,Manjunath Kambli,1989-09-19,1,8,0,2007-09-18
1592,20,207,13,4,KG2010878561,Anil Swamy,1971-04-25,1,3,0,2012-04-23
1593,20,209,7,10,KG2008768402,Vishwanath Shetty,1989-02-27,1,6,0,2022-12-06
1594,20,209,9,5,KG2012940265,Nagaraj Rao,1977-06-21,1,6,0,2012-04-17
1595,20,203,13,9,KG2013438175,Nagaraj Acharya,1975-06-25,1,8,0,2015-12-21
1596,20,207,10,7,KG2015273719,Suresh Poojary,1981-05-22,1,8,0,2017-12-15
1597,20,211,9,8,KG2005195869,Lakshman Bagewadi,1995-08-13,1,8,0,2008-11-29
1598,20,200,10,11,KG2020753680,Latha Savanur,1975-01-18,2,8,0,2009-10-22
1599,20,205,9,9,KG2009156490,Saraswathi Gupta,1971-04-06,2,2,0,2023-03-22
1600,20,205,11,12,KG2010039487,Indira Nayak,1971-12-30,2,8,0,2010-12-14
1601,20,210,13,9,KG2016716804,Hanumanthappa Bagewadi,1979-06-13,1,6,0,2020-07-20
1602,20,205,10,11,KG2011018180,Manjunath Gowda,1982-06-23,1,4,0,2011-10-11
1603,20,210,9,10,KG2008482571,Vasantha Bhat,1972-12-24,2,3,0,2012-10-12
1604,20,211,12,2,KG2010817072,Ramesh Poojary,1996-04-29,1,6,0,2021-10-22
1605,20,201,10,8,KG2011059443,Yogesh Ganiger,1997-06-16,1,4,0,2023-06-20
1606,20,209,11,8,KG2020097444,Pavan Salian,1997-04-21,1,3,0,2007-08-02
1607,20,210,10,3,KG2019430034,Ganesh Kumari,1990-12-06,1,3,0,2021-11-18
1608,20,209,13,11,KG2017109582,Manoj Hosamani,1975-10-23,1,1,0,2009-01-20
1609,20,211,9,3,KG2019977695,Darshan Savanur,1981-02-26,1,4,0,2009-06-10
1610,20,209,10,7,KG2010477463,Kumaraswamy Kumar,1999-03-09,1,5,0,2019-12-02
1611,20,201,9,5,KG2005828205,Prakash Murthy,1995-01-18,1,7,0,2020-04-27
1612,20,202,8,1,KG2009625291,Siddaraju Bai,1982-11-11,1,3,0,2013-06-04
1613,20,209,10,6,KG2007849834,Mangala Hosamani,1999-05-23,2,4,0,2005-01-11
1614,20,209,12,3,KG2005814076,Lakshman Meti,1974-05-12,1,8,0,2010-02-18
1615,20,204,10,6,KG2017321856,Kumaraswamy Desai,1975-11-06,1,1,0,2009-10-03
1616,20,201,13,3,KG2018129094,Ashok Reddy,1986-03-26,1,3,0,2018-10-11
1617,20,208,12,1,KG2019753760,Mohan Reddy,1973-10-30,1,7,0,2014-09-03
1618,20,200,11,3,KG2008359023,Anand Savanur,1984-04-30,1,3,0,2010-11-09
1619,20,210,12,1,KG2006261827,Anil Murthy,1972-08-18,1,1,0,2007-10-19
1620,20,206,7,10,KG2018936423,Jyothi Desai,1983-10-30,2,2,0,2018-12-21
1621,20,209,13,6,KG2012263488,Girish Patil,1991-07-07,1,3,0,2007-05-22
1622,20,204,12,1,KG2008835987,Nagaraj Reddy,1993-01-24,1,1,0,2007-10-02
1623,20,211,13,9,KG2013800530,Umesh Hiremath,1974-01-14,1,3,0,2015-12-20
1624,20,200,12,9,KG2019112620,Surya Desai,1976-08-23,1,1,0,2018-04-18
1625,20,201,7,12,KG2021044513,Prakash Nayak,1988-04-30,1,2,0,2015-02-28
1626,20,207,13,6,KG2016556474,Manjunath Murthy,1982-05-12,1,5,0,2016-01-14
1627,20,206,10,12,KG2018190554,Suresh Poojary,1985-08-26,1,6,0,2016-12-04
1628,20,211,11,5,KG2022005733,Mahesh Kumari,1984-12-21,1,4,0,2009-06-18
1629,20,202,13,8,KG2018863181,Rashmi Hiremath,1976-09-05,2,6,0,2006-10-09
1630,20,208,10,3,KG2006060378,Ashok Naik,1981-12-07,1,7,0,2014-01-15
1631,20,204,7,11,KG2008053035,Bharath Shankar,1990-01-18,1,8,0,2018-03-15
1632,20,201,8,1,KG2012570298,Gopal Raju,1994-10-06,1,5,0,2006-07-11
1633,20,205,10,12,KG2013640217,Naveen Gowda,1997-04-24,1,1,0,2016-04-04
1634,20,204,12,10,KG2021516764,Sneha Bangera,1998-08-29,2,2,0,2010-01-07
1635,20,209,11,2,KG2022786335,Prasad Bangera,1983-02-16,1,7,0,2007-04-17
1636,20,201,9,8,KG2020598756,Manjunath Meti,1981-12-09,1,4,0,2010-07-27
1637,20,205,11,4,KG2014611178,Madhu Salian,1995-07-02,1,8,0,2007-07-23
1638,20,201,13,5,KG2005224755,Girish Bai,1990-12-17,1,8,0,2006-02-22
1639,20,208,13,2,KG2005661468,Manjunath Shetty,1999-08-17,1,5,0,2019-01-30
1640,20,208,8,2,KG2021624400,Pavan Poojary,1992-08-18,1,8,0,2022-07-01
1641,20,201,9,8,KG2014972873,Yashodha Ganiger,1999-09-03,2,1,0,2016-05-26
1642,20,201,7,7,KG2009168524,Renuka Siddi,1975-05-25,2,6,0,2015-02-14
1643,20,211,8,10,KG2019977805,Ambika Desai,1970-07-08,2,3,0,2017-02-03
1644,20,200,10,1,KG2007869071,Siddaraju Naikar,1978-01-25,1,7,0,2009-03-28
1645,20,204,12,2,KG2010535716,Darshan Hegde,1992-05-31,1,5,0,2020-02-16
1646,20,209,13,9,KG2017606702,Shobha Lamani,2000-01-25,2,1,0,2015-09-14
1647,20,209,11,12,KG2018117958,Prakash Salian,1985-11-27,1,1,0,2014-08-01
1648,21,216,10,5,KG2022235019,Chetan Kambli,1984-12-13,1,7,0,2021-03-19
1649,21,220,12,11,KG2014671088,Santosh Patil,1972-01-11,1,7,0,2018-07-26
1650,21,217,13,7,KG2018026866,Deepak Raju,1981-12-01,1,5,0,2015-03-01
1651,21,220,9,9,KG2010978760,Prasad Rao,1985-12-13,1,4,0,2018-01-04
1652,21,219,10,9,KG2012278836,Madhu Poojary,1993-12-25,1,4,0,2013-12-22
1653,21,219,9,5,KG2019631183,Ramesh Savanur,1995-10-30,1,7,0,2006-07-13
1654,21,214,9,2,KG2012375126,Manoj Salian,1999-08-29,1,3,1,2021-12-11
1655,21,216,13,2,KG2005358329,Ashok Kattimani,1978-05-15,1,1,0,2010-07-30
1656,21,218,12,2,KG2010377819,Nandish Naik,1982-06-28,1,5,0,2021-10-31
1657,21,217,9,2,KG2011730873,Gopal Gowda,1982-12-21,1,1,0,2011-02-20
1658,21,219,11,2,KG2007809920,Yogesh Naikar,1993-02-19,1,5,0,2007-11-05
1659,21,221,12,9,KG2017484154,Surya Kumar,1994-09-22,1,2,0,2008-04-06
1660,21,220,10,9,KG2015652789,Asha Yadav,1978-04-15,2,7,0,2013-11-06
1661,21,221,11,11,KG2017730312,Deepak Salian,1997-09-30,1,8,0,2017-04-29
1662,21,221,11,5,KG2015616932,Prakash Bhat,1981-09-19,1,1,0,2012-01-13
1663,21,215,13,11,KG2016258366,Pavan Naikar,1987-02-11,1,1,0,2020-08-01
1664,21,214,12,7,KG2022789270,Manjunath Yadav,1994-11-28,1,7,0,2023-02-11
1665,21,218,10,12,KG2013343570,Arun Ganiger,1986-09-15,1,1,0,2018-06-13
1666,21,213,9,10,KG2009313224,Hanumanthappa Acharya,1993-10-16,1,5,0,2018-01-07
1667,21,217,8,7,KG2018452293,Vinay Kambli,1992-04-26,1,1,0,2014-03-17
1668,21,219,10,1,KG2018907206,Renuka Bhat,1986-05-03,2,8,0,2015-12-29
1669,21,213,12,5,KG2021844382,Sachin Nayak,1997-04-20,1,7,0,2005-08-25
1670,21,218,10,7,KG2018352854,Padma Patil,1982-12-22,2,2,0,2006-03-20
1671,21,218,12,6,KG2018168050,Manjunath Kumar,1978-05-18,1,3,0,2007-08-29
1672,21,215,7,8,KG2014420727,Ashok Naikar,1976-01-10,1,6,0,2022-02-18
1673,21,219,9,2,KG2007390605,Anil Devi,1992-07-31,1,5,0,2023-04-15
1674,21,221,12,1,KG2008497639,Kumaraswamy Kumar,1996-05-31,1,7,0,2016-07-31
1675,21,220,5,3,KG2016465661,Prakash Patil,1970-08-12,1,5,0,2022-12-27
1676,21,219,13,3,KG2009765930,Girish Shankar,1974-12-23,1,1,0,2008-09-10
1677,21,217,10,8,KG2017908485,Girish Joshi,1993-11-17,1,8,0,2006-01-29
1678,21,215,11,5,KG2009129401,Suma Acharya,2000-02-18,2,4,0,2017-07-03
1679,21,217,11,5,KG2013320344,Pavan Angadi,1999-04-14,1,5,0,2013-03-29
1680,21,218,13,4,KG2009990343,Sunitha Kumari,1978-09-07,2,8,0,2008-06-16
1681,21,221,12,12,KG2019459684,Shivanand Hegde,1987-11-11,1,4,0,2022-02-20
1682,21,217,12,11,KG2005200937,Shivanand Shetty,1994-11-25,1,7,0,2017-02-01
1683,21,214,13,6,KG2006840116,Gopal Siddi,1973-01-07,1,7,0,2018-08-11
1684,21,213,10,12,KG2012340787,Venkatesh Hosamani,1994-06-18,1,3,0,2016-04-13
1685,21,216,10,4,KG2008539705,Savitha Gowda,1973-02-06,2,7,0,2021-01-15
1686,21,221,10,2,KG2013266446,Mangala Patil,1981-05-30,2,6,0,2020-01-11
1687,21,219,9,9,KG2007498191,Kumaraswamy Desai,1997-01-14,1,4,0,2018-11-24
1688,21,221,9,11,KG2012674916,Bharath Bhat,1996-09-21,1,3,0,2007-10-08
1689,21,221,12,5,KG2018614808,Vidya Poojary,1993-09-02,2,3,0,2016-07-16
1690,21,213,10,6,KG2020109738,Chetan Bai,1982-04-21,1,3,0,2015-01-30
1691,21,216,9,2,KG2017744985,Parvathi Siddi,1981-05-02,2,5,0,2008-12-04
1692,21,216,13,11,KG2021246904,Umesh Shetty,1980-09-08,1,2,0,2017-09-28
1693,21,214,6,11,KG2010989543,Suresh Hiremath,1995-06-01,1,3,0,2009-09-18
1694,21,221,8,12,KG2009127011,Mahesh Shetty,1972-01-04,1,2,0,2023-04-23
1695,21,216,10,1,KG2017483718,Chetan Savanur,1989-06-20,1,2,0,2013-07-06
1696,21,213,12,11,KG2017127615,Nagaraj Naikar,1970-07-03,1,2,0,2017-04-15
1697,21,216,11,2,KG2022303420,Surya Gupta,1984-04-28,1,4,0,2019-07-30
1698,21,214,12,1,KG2022672677,Vinay Kattimani,1976-03-15,1,6,0,2009-05-17
1699,21,218,13,2,KG2019875877,Kiran Naik,1988-02-19,1,1,0,2009-02-03
1700,21,217,8,12,KG2015020495,Umesh Shankar,2000-11-28,1,7,0,2006-01-13
1701,21,219,11,2,KG2016313620,Gopal Hiremath,1973-11-18,1,2,0,2020-11-25
1702,21,216,6,1,KG2008418197,Kumaraswamy Bhat,1997-07-19,1,5,0,2023-05-07
1703,21,220,9,10,KG2011450780,Nandish Kambli,1988-10-29,1,4,0,2017-04-19
1704,21,215,11,12,KG2010407282,Mohan Hiremath,1997-03-23,1,1,0,2015-04-20
1705,21,221,11,9,KG2008495430,Krishna Poojary,1993-09-26,1,8,0,2020-04-19
1706,21,214,11,6,KG2016475566,Girish Patil,1973-06-24,1,8,0,2017-10-09
1707,21,213,13,4,KG2018923984,Prakash Bai,1986-01-30,1,3,0,2015-03-13
1708,21,217,7,9,KG2009986443,Vasantha Desai,1973-04-08,2,8,0,2022-08-02
1709,21,221,10,2,KG2007703557,Jagadish Murthy,1976-03-10,1,5,0,2015-12-14
1710,21,215,13,2,KG2009293949,Gopal Kambli,1974-02-14,1,7,0,2018-08-26
1711,21,219,10,3,KG2021616180,Ashok Kulkarni,1973-05-04,1,1,0,2015-01-29
1712,21,217,13,6,KG2022363449,Srinivas Devi,2000-07-19,1,6,0,2011-08-03
1713,21,213,10,9,KG2009885590,Hanumanthappa Rao,1986-06-21,1,1,0,2016-02-23
1714,21,213,8,1,KG2015429926,Santosh Yadav,1982-05-05,1,8,0,2006-03-09
1715,21,215,10,8,KG2022640708,Ambika Shetty,1984-09-19,2,5,0,2021-03-05
1716,21,214,12,11,KG2010722309,Saraswathi Patil,1981-09-29,2,8,0,2021-01-31
1717,21,215,5,2,KG2005504859,Kumaraswamy Desai,1972-12-15,1,6,0,2006-04-28
1718,21,213,9,10,KG2019928943,Rajesh Patil,1974-11-25,1,2,0,2023-04-23
1719,21,219,9,1,KG2006860688,Sachin Bagewadi,1995-07-19,1,4,0,2008-01-21
1720,21,220,9,7,KG2005507372,Pavan Kumar,1981-07-03,1,2,0,2020-09-18
1721,21,217,12,6,KG2021491075,Sachin Rao,1988-07-14,1,4,0,2018-04-21
1722,21,219,10,10,KG2018876959,Ashok Kumari,1973-12-14,1,3,1,2019-01-03
1723,21,216,13,9,KG2006270341,Nandish Shankar,1984-11-27,1,3,0,2006-01-07
1724,21,221,13,7,KG2019935752,Naveen Shankar,1983-04-25,1,6,0,2009-10-14
1725,21,221,13,4,KG2021063414,Ramesh Kattimani,1988-03-12,1,7,0,2011-02-15
1726,21,219,11,10,KG2014976171,Anil Raju,1994-04-24,1,4,0,2016-04-16
1727,21,215,10,4,KG2017959452,Krishna Acharya,1976-03-09,1,1,0,2017-02-12
1728,21,213,11,8,KG2016470796,Rekha Hiremath,1997-10-22,2,6,0,2012-07-11
1729,21,219,10,10,KG2006567115,Rajesh Bangera,1984-12-13,1,6,0,2022-03-05
1730,21,220,12,5,KG2008932691,Darshan Bangera,1980-06-23,1,2,1,2007-03-28
1731,21,220,13,7,KG2009344493,Pavan Naik,1983-03-26,1,8,0,2020-10-17
1732,21,213,13,3,KG2016964037,Suresh Hiremath,1980-06-27,1,5,0,2012-01-26
1733,21,214,13,1,KG2019944890,Padma Patil,1984-01-28,2,6,0,2022-08-10
1734,21,213,9,7,KG2007335028,Chetan Reddy,1974-12-24,1,4,0,2012-07-25
1735,22,228,7,11,KG2019664500,Lakshman Raju,1997-09-15,1,1,0,2012-08-15
1736,22,223,7,8,KG2009486221,Umesh Nayak,1996-09-08,1,1,0,2017-05-09
1737,22,234,13,11,KG2007050484,Suresh Yadav,1970-06-09,1,5,0,2013-10-22
1738,22,232,10,5,KG2008003151,Rajesh Swamy,1982-06-12,1,3,0,2012-10-23
1739,22,226,11,9,KG2007075507,Bharath Murthy,1994-05-07,1,2,0,2011-09-23
1740,22,233,10,10,KG2016362921,Naveen Siddi,1980-12-05,1,6,0,2013-05-21
1741,22,228,11,1,KG2005675415,Shivanand Poojary,1970-11-11,1,7,0,2013-12-03
1742,22,231,9,9,KG2013046231,Umesh Naikar,1980-11-02,1,5,0,2015-09-29
1743,22,225,13,4,KG2014609279,Hanumanthappa Murthy,1986-10-27,1,1,0,2010-01-18
1744,22,230,12,3,KG2010663627,Rajesh Swamy,1985-08-10,1,2,0,2005-04-01
1745,22,229,10,3,KG2008481694,Suma Murthy,1994-02-06,2,3,0,2010-09-19
1746,22,233,10,10,KG2012322663,Ramesh Yadav,1984-11-06,1,2,0,2007-02-20
1747,22,223,12,11,KG2016256152,Swathi Gowda,1970-04-03,2,7,0,2019-04-17
1748,22,226,9,2,KG2012833176,Santosh Bagewadi,1976-02-08,1,1,0,2018-10-28
1749,22,233,10,8,KG2022473063,Hanumanthappa Kambli,1984-07-02,1,3,0,2017-09-08
1750,22,232,13,7,KG2012999557,Santosh Gowda,1980-10-11,1,3,0,2014-05-27
1751,22,234,9,6,KG2013484384,Naveen Shankar,1990-10-14,1,3,0,2005-07-22
1752,22,230,9,6,KG2005189722,Divya Kambli,1978-06-25,2,3,0,2014-09-05
1753,22,232,13,3,KG2021600678,Sagar Kumari,1991-12-06,1,1,0,2021-03-19
1754,22,232,9,2,KG2011561545,Madhu Angadi,1986-08-30,1,2,0,2012-06-15
1755,22,228,12,8,KG2008400263,Ashok Shetty,1994-12-10,1,1,0,2016-08-04
1756,22,228,8,8,KG2011070432,Chetan Bangera,1994-07-24,1,3,0,2013-06-03
1757,22,232,12,3,KG2014908311,Vinay Kulkarni,1972-05-25,1,2,1,2019-09-30
1758,22,225,10,8,KG2022224135,Manjunath Patil,1997-08-03,1,3,0,2011-08-10
1759,22,226,9,3,KG2013510945,Prakash Prasad,1982-07-04,1,4,0,2019-09-09
1760,22,234,13,12,KG2011735158,Vishwanath Desai,1970-06-17,1,3,0,2020-02-06
1761,22,234,9,1,KG2009229657,Manjunath Prasad,1975-11-20,1,8,0,2007-12-06
1762,22,225,13,2,KG2006942158,Anil Nayak,1975-11-11,1,2,0,2016-04-16
1763,22,223,11,7,KG2016749992,Pavan Reddy,1996-09-07,1,8,0,2010-03-06
1764,22,228,11,10,KG2009805207,Kumaraswamy Yadav,1973-03-09,1,1,0,2020-05-03
1765,22,232,9,11,KG2014396488,Sunitha Naikar,1997-04-12,2,3,0,2005-12-01
1766,22,231,10,1,KG2013070130,Yogesh Siddi,1997-10-25,1,7,0,2013-09-07
1767,22,232,9,4,KG2005525429,Swathi Meti,1972-07-04,2,7,0,2013-03-25
1768,22,228,7,7,KG2006401778,Sneha Lamani,1980-06-28,2,7,0,2020-09-16
1769,22,224,12,7,KG2014816635,Manjunath Acharya,1981-06-05,1,1,0,2011-09-28
1770,22,229,11,4,KG2012595123,Shankar Nayak,1988-09-12,1,1,0,2012-09-17
1771,22,232,11,8,KG2009454915,Ganesh Hosamani,1975-04-09,1,5,0,2006-12-26
1772,22,227,10,7,KG2022729208,Yogesh Kulkarni,1984-05-19,1,3,0,2010-12-24
1773,22,231,13,11,KG2020995250,Meena Siddi,1996-08-26,2,2,0,2020-05-31
1774,22,229,9,4,KG2017276478,Anil Hegde,1979-11-24,1,6,0,2009-07-05
1775,22,225,13,5,KG2006382385,Suma Desai,1993-11-06,2,4,0,2010-04-17
1776,22,226,8,1,KG2007740721,Deepak Shankar,1986-05-30,1,8,0,2019-12-30
