ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
3637,2810,Rekha Kumar,25,5,1,1,2
3638,2811,Radha Swamy,44,15,1,3,2
3639,2811,Divya Hiremath,30,13,3,1,2
3640,2812,Yogesh Bhat,24,6,1,4,1
3641,2813,Sachin Swamy,29,3,1,1,1
3642,2814,Harish Raju,53,8,1,2,1
3643,2814,Hanumanthappa Rao,27,10,2,1,1
3644,2815,Vidya Bangera,15,16,1,2,2
3645,2816,Madhu Kulkarni,20,10,1,2,1
3646,2817,Nagaraj Siddi,34,10,2,2,1
3647,2817,Indira Lamani,48,17,1,5,2
3648,2818,Venkatesh Desai,44,13,1,2,1
3649,2818,Sharada Bangera,31,1,2,3,3
3650,2819,Prasad Gupta,29,17,1,1,1
3651,2820,Ganesh Naik,23,13,1,2,1
3652,2820,Suresh Hegde,32,16,1,2,1
3653,2821,Sneha Acharya,45,18,1,3,2
3654,2822,Srinivas Bangera,20,11,1,1,1
3655,2822,Shilpa Gupta,47,3,1,2,2
3656,2823,Vishwanath Kumar,38,17,1,1,1
3657,2824,Rashmi Ganiger,30,16,2,1,2
3658,2825,Santosh Gowda,38,8,1,2,1
3659,2826,Nagaraj Swamy,19,17,1,1,1
3660,2826,Jyothi Hosamani,28,13,1,3,2
3661,2827,Ashok Raju,47,15,1,3,1
3662,2828,Siddaraju Hegde,53,9,1,2,1
3663,2829,Mangala Rao,15,20,5,2,2
3664,2830,Vidya Savanur,19,11,1,4,2
3665,2831,Rajesh Lamani,30,11,1,1,1
3666,2832,Mangala Yadav,30,3,5,5,2
3667,2832,Latha Murthy,32,2,4,1,2
3668,2833,Siddaraju Shetty,28,8,1,2,1
3669,2833,Shobha Kumar,62,13,3,2,2
3670,2834,Vasantha Devi,15,9,2,1,2
3671,2834,Ashok Hiremath,46,15,1,2,1
3672,2835,Parvathi Yadav,19,18,1,5,2
3673,2835,Anil Kumari,34,6,7,2,1
3674,2836,Parvathi Ganiger,27,12,1,2,2
3675,2836,Kamala Patil,58,13,1,1,2
3676,2837,Sharada Rao,26,6,2,3,2
3677,2838,Chandrika Bai,45,13,1,2,2
3678,2839,Ramesh Bagewadi,30,4,3,2,1
3679,2840,Venkatesh Desai,33,7,1,4,1
3680,2841,Suma Gowda,46,2,1,2,2
3681,2842,Shankar Reddy,30,6,1,2,1
3682,2843,Ravi Swamy,30,16,1,1,1
3683,2843,Rajeshwari Kumar,38,10,1,4,2
3684,2844,Vidya Rao,31,3,1,3,2
3685,2844,Savitha Bai,18,14,1,2,2
3686,2845,Latha Bangera,47,14,2,2,2
3687,2845,Sachin Naik,19,17,2,4,1
3688,2846,Chetan Shankar,28,10,1,1,1
3689,2846,Bharath Lamani,30,4,1,1,1
3690,2847,Lakshmi Yadav,40,19,1,1,2
3691,2848,Hanumanthappa Bagewadi,24,20,1,1,1
3692,2849,Indira Yadav,15,12,2,1,2
3693,2850,Sagar Meti,18,3,1,3,1
3694,2851,Madhu Meti,61,5,1,3,1
3695,2852,Indira Yadav,15,12,2,1,2
3696,2852,Rajesh Devi,21,18,2,5,1
3697,2853,Ganesh Lamani,33,10,2,3,1
3698,2854,Madhu Meti,61,5,1,3,1
3699,2855,Santosh Siddi,23,11,1,2,1
3700,2856,Indira Yadav,15,12,2,1,2
3701,2857,Anil Reddy,43,18,4,1,1
3702,2858,Anitha Gupta,15,3,1,1,2
3703,2858,Vasantha Kumari,42,11,2,2,2
3704,2859,Kamala Gowda,20,10,1,2,2
3705,2860,Gopal Lamani,28,11,1,2,1
3706,2860,Manjunath Kulkarni,25,9,3,1,1
3707,2861,Arun Siddi,48,11,1,3,1
3708,2862,Priya Kumari,25,13,1,5,2
3709,2863,Siddaraju Salian,41,9,1,1,1
3710,2863,Prakash Bai,52,17,2,5,1
3711,2864,Suresh Kumar,17,7,1,1,1
3712,2864,Siddaraju Hiremath,27,7,1,1,1
3713,2865,Ravi Desai,15,8,1,1,1
3714,2866,Nandini Kambli,31,6,1,2,2
3715,2867,Nagaraj Swamy,24,3,1,1,1
3716,2868,Madhu Acharya,40,12,1,1,1
3717,2869,Shobha Prasad,15,18,1,4,2
3718,2869,Latha Shankar,44,16,2,5,2
3719,2870,Anil Rao,38,19,1,3,1
3720,2871,Kiran Angadi,15,12,1,1,1
3721,2872,Nagaraj Bangera,25,6,2,2,1
3722,2873,Prasad Bai,29,3,4,1,1
3723,2874,Chandrashekar Naik,15,12,1,1,1
3724,2875,Gopal Lamani,39,11,1,3,1
3725,2876,Shivakumar Hiremath,44,12,1,1,1
3726,2876,Mahesh Murthy,15,2,2,1,1
3727,2877,Sagar Gupta,35,4,5,4,1
3728,2878,Prakash Murthy,36,4,2,2,1
3729,2879,Shobha Raju,50,5,1,1,2
3730,2879,Arun Siddi,15,4,1,2,1
3731,2880,Vasantha Kulkarni,46,12,1,5,2
3732,2881,Nandini Swamy,25,16,6,2,2
3733,2882,Priya Kulkarni,48,16,1,2,2
3734,2882,Kavitha Meti,57,15,1,2,2
3735,2883,Jyothi Meti,19,11,1,2,2
3736,2883,Yogesh Acharya,37,2,1,1,1
3737,2884,Latha Yadav,38,5,1,2,2
3738,2885,Sneha Gupta,36,3,1,4,2
3739,2885,Manjunath Yadav,15,7,2,3,1
3740,2886,Jyothi Hegde,43,6,4,1,2
3741,2887,Vidya Bangera,15,16,1,2,2
3742,2888,Parvathi Yadav,19,18,1,5,2
3743,2889,Kamala Swamy,15,20,1,2,2
3744,2890,Mahesh Bagewadi,45,16,1,3,1
3745,2891,Rajesh Kumar,22,8,1,2,1
3746,2891,Suma Kambli,35,14,1,2,2
3747,2892,Pushpa Ganiger,45,15,2,1,2
3748,2893,Pooja Reddy,30,10,1,3,2
3749,2894,Ravi Swamy,30,16,1,1,1
3750,2895,Shivakumar Kattimani,44,6,2,3,1
3751,2895,Surya Hosamani,37,10,3,1,1
3752,2896,Asha Kulkarni,24,6,3,3,2
3753,2897,Mohan Lamani,43,15,1,2,1
3754,2898,Priya Kulkarni,48,16,1,2,2
3755,2899,Gopal Nayak,21,20,5,4,1
3756,2899,Sneha Swamy,54,3,2,1,2
3757,2900,Anil Rao,38,19,1,3,1
3758,2901,Savitha Savanur,25,10,1,3,2
3759,2901,Umesh Bai,36,16,1,2,1
3760,2902,Renuka Gupta,30,15,1,1,2
3761,2903,Deepa Kambli,35,8,1,2,2
3762,2903,Surya Poojary,24,2,1,1,1
3763,2904,Nandini Hosamani,37,3,1,1,2
3764,2904,Suresh Murthy,15,18,1,4,1
3765,2905,Rashmi Ganiger,30,16,2,1,2
3766,2905,Roopa Nayak,37,17,1,5,2
3767,2906,Shilpa Bangera,34,14,2,2,2
3768,2907,Nandini Hosamani,37,3,1,1,2
3769,2907,Nagesh Desai,49,2,1,2,1
3770,2908,Shobha Naikar,25,3,1,1,2
3771,2909,Hanumanthappa Siddi,17,11,5,2,1
3772,2910,Meena Naikar,26,15,1,1,2
3773,2911,Deepak Joshi,17,3,1,4,1
3774,2912,Lakshman Bai,36,3,1,2,1
3775,2913,Bharath Angadi,50,3,1,1,1
3776,2914,Darshan Naikar,20,15,1,3,1
3777,2915,Anitha Shetty,28,1,1,1,2
3778,2916,Ashok Hiremath,43,1,1,3,1
3779,2917,Bharathi Murthy,21,15,1,4,2
3780,2918,Jagadish Rao,47,5,1,3,1
3781,2918,Suresh Hiremath,15,11,1,2,1
3782,2919,Renuka Bagewadi,27,4,1,1,2
3783,2920,Gopal Lamani,28,11,1,2,1
3784,2920,Latha Gupta,34,15,3,2,2
3785,2921,Siddaraju Shetty,28,8,1,2,1
3786,2922,Savitha Hosamani,30,19,4,3,2
3787,2923,Manoj Hiremath,24,5,4,2,1
3788,2924,Divya Patil,38,13,3,1,2
3789,2925,Kiran Angadi,15,12,1,1,1
3790,2926,Bharath Bai,57,13,4,3,1
3791,2926,Pooja Hiremath,25,20,2,4,2
3792,2927,Vinay Patil,28,16,1,2,1
3793,2927,Sagar Prasad,49,14,2,1,1
3794,2928,Padma Hosamani,15,15,1,1,2
3795,2929,Rekha Naikar,37,6,1,2,2
3796,2929,Radha Joshi,50,17,1,2,2
3797,2930,Venkatesh Hosamani,38,9,4,1,1
3798,2931,Shankar Desai,35,3,1,4,1
3799,2931,Srinivas Poojary,33,5,1,2,1
3800,2932,Rekha Lamani,43,20,1,2,2
3801,2933,Shivanand Kambli,16,12,1,2,1
3802,2933,Harish Kumar,24,6,4,2,1
3803,2934,Lakshman Bai,36,3,1,2,1
3804,2935,Ganesh Kulkarni,19,18,2,1,1
3805,2936,Saraswathi Naikar,35,5,4,2,2
3806,2937,Vidya Savanur,19,11,1,4,2
3807,2937,Prasad Poojary,26,17,1,2,1
3808,2938,Latha Hiremath,27,14,1,4,2
3809,2939,Saraswathi Naikar,35,5,4,2,2
3810,2939,Prasad Poojary,30,15,3,4,1
3811,2940,Priya Kulkarni,48,16,1,2,2
3812,2940,Arun Rao,34,19,4,3,1
3813,2941,Srinivas Reddy,36,4,1,1,1
3814,2942,Ashok Savanur,31,10,1,3,1
3815,2943,Sagar Gupta,35,4,5,4,1
3816,2944,Prakash Joshi,50,7,3,2,1
3817,2945,Nagesh Hegde,37,16,2,1,1
3818,2946,Deepa Angadi,28,10,1,3,2
3819,2947,Padma Desai,41,11,1,3,2
3820,2948,Latha Bangera,47,14,2,2,2
3821,2949,Shankar Reddy,28,2,1,3,1
3822,2949,Asha Kumari,26,18,3,3,2
3823,2950,Pushpa Kambli,39,7,1,2,2
3824,2950,Ramesh Meti,26,12,1,2,1
3825,2951,Renuka Gupta,26,10,1,3,2
3826,2951,Chandrika Desai,16,16,3,3,2
3827,2952,Manoj Bagewadi,28,10,3,3,1
3828,2952,Suresh Savanur,26,3,2,2,1
3829,2953,Venkatesh Prasad,50,4,2,4,1
3830,2953,Sunitha Hiremath,31,11,1,3,2
3831,2954,Chetan Gupta,27,12,5,1,1
3832,2955,Priya Bangera,45,18,1,2,2
3833,2956,Anand Gowda,18,4,1,4,1
3834,2957,Ashok Naikar,26,7,1,1,1
3835,2957,Pooja Ganiger,23,13,1,1,2
3836,2958,Geetha Siddi,36,13,1,1,2
3837,2958,Pavan Naik,15,2,1,3,1
3838,2959,Gopal Acharya,23,16,1,2,1
3839,2960,Prasad Bai,29,3,4,1,1
3840,2960,Kavitha Kumar,33,13,1,4,2
3841,2961,Krishna Bagewadi,24,1,1,5,1
3842,2961,Girish Shetty,28,15,2,2,1
3843,2962,Mahesh Gowda,36,20,1,2,1
3844,2963,Bharathi Siddi,15,6,1,3,2
3845,2964,Chandrika Desai,16,16,3,3,2
3846,2965,Siddaraju Hegde,53,9,1,2,1
3847,2966,Lakshmi Hosamani,15,8,1,5,2
3848,2966,Ganesh Shankar,18,6,1,3,1
3849,2967,Hanumanthappa Bagewadi,24,20,1,1,1
3850,2968,Hanumanthappa Prasad,25,7,1,1,1
3851,2969,Padma Angadi,33,2,3,1,2
3852,2970,Krishna Rao,27,2,2,2,1
3853,2971,Prakash Prasad,29,11,1,1,1
3854,2971,Sagar Hiremath,15,19,1,2,1
3855,2972,Saraswathi Raju,27,7,1,1,2
3856,2972,Bharathi Joshi,21,10,1,3,2
3857,2973,Shilpa Kulkarni,36,18,3,5,2
3858,2974,Sagar Meti,18,3,1,3,1
3859,2975,Kiran Rao,41,1,2,3,1
3860,2975,Hanumanthappa Meti,36,16,1,2,1
3861,2976,Santosh Meti,49,4,1,2,1
3862,2977,Renuka Gupta,26,10,1,3,2
3863,2978,Divya Yadav,30,12,2,3,2
3864,2978,Anand Kambli,39,4,3,1,1
3865,2979,Umesh Meti,29,3,1,5,1
3866,2980,Srinivas Shankar,56,14,1,2,1
3867,2981,Chetan Angadi,32,20,1,1,1
3868,2982,Priya Shankar,48,15,1,2,2
3869,2983,Krishna Acharya,35,13,5,1,1
3870,2984,Roopa Nayak,37,17,1,5,2
3871,2985,Chandrika Poojary,49,11,1,1,2
3872,2986,Srinivas Shankar,56,14,1,2,1
3873,2987,Anitha Shetty,28,1,1,1,2
3874,2988,Kamala Swamy,15,20,1,2,2
3875,2988,Srinivas Bagewadi,47,13,5,5,3
3876,2989,Santosh Acharya,32,2,1,2,1
3877,2989,Shobha Prasad,15,18,1,4,2
3878,2990,Hanumanthappa Naik,15,15,1,2,1
3879,2990,Sachin Lamani,15,20,1,5,1
3880,2991,Ashok Raju,47,15,1,3,1
3881,2991,Asha Yadav,35,11,2,1,2
3882,2992,Manjunath Bhat,24,19,5,1,1
3883,2993,Sachin Kambli,25,4,1,2,1
3884,2994,Kumaraswamy Kulkarni,15,15,1,1,1
3885,2995,Arun Kulkarni,15,4,3,4,1
3886,2996,Mohan Ganiger,18,5,4,2,1
3887,2997,Rajesh Naikar,34,10,1,1,1
3888,2998,Nandish Salian,37,16,1,2,1
3889,2999,Nandish Gupta,32,7,1,1,1
3890,3000,Basavaraj Hosamani,26,7,1,1,1
3891,3001,Vishwanath Naik,16,7,1,2,1
3892,3001,Chandrika Joshi,35,1,1,2,2
3893,3002,Radha Murthy,15,5,2,4,2
3894,3003,Arun Siddi,44,12,2,5,1
3895,3004,Krishna Naik,21,12,1,1,1
3896,3004,Deepak Acharya,34,14,1,2,1
3897,3005,Chandrika Devi,15,20,3,2,2
3898,3006,Harish Devi,39,17,1,5,1
3899,3007,Srinivas Shankar,15,6,1,3,1
3900,3008,Rajesh Kambli,45,1,1,1,1
3901,3008,Harish Salian,46,8,1,1,1
3902,3009,Manjunath Rao,33,16,1,1,1
3903,3010,Nagesh Bai,19,3,1,1,1
3904,3011,Latha Hiremath,46,16,1,5,2
3905,3012,Rekha Siddi,33,1,1,1,2
3906,3013,Bharathi Siddi,41,7,1,4,2
3907,3014,Chandrika Shankar,41,4,1,1,2
3908,3015,Latha Kulkarni,15,16,1,2,2
3909,3015,Yogesh Kattimani,22,14,2,4,1
3910,3016,Kavitha Lamani,24,6,4,1,2
3911,3016,Suma Devi,45,18,2,5,2
3912,3017,Kumaraswamy Swamy,27,17,1,2,1
3913,3017,Hanumanthappa Kambli,27,8,1,2,1
3914,3018,Sagar Reddy,21,5,2,1,1
3915,3019,Manjunath Ganiger,33,12,1,1,1
3916,3019,Ashok Gupta,29,10,1,2,1
3917,3020,Hanumanthappa Savanur,26,1,1,1,1
3918,3020,Nagaraj Angadi,44,20,1,1,1
3919,3021,Lakshmi Gupta,40,7,1,3,2
3920,3022,Krishna Rao,39,4,1,2,1
3921,3022,Rajesh Acharya,40,20,1,2,1
3922,3023,Gopal Angadi,19,2,1,2,1
3923,3024,Latha Kumar,31,6,5,3,2
3924,3025,Pavan Nayak,26,10,1,2,1
3925,3025,Geetha Yadav,44,13,1,3,2
3926,3026,Pooja Shetty,44,1,3,1,2
3927,3026,Shivakumar Naikar,45,18,2,3,1
3928,3027,Nagesh Bhat,28,15,1,2,1
3929,3028,Rekha Patil,28,16,1,2,2
3930,3029,Prakash Ganiger,23,11,1,2,1
3931,3030,Lakshman Kulkarni,45,5,1,4,1
3932,3030,Pavan Poojary,35,1,1,5,1
3933,3031,Ashok Patil,31,4,5,2,1
3934,3031,Lakshman Murthy,28,4,1,2,1
3935,3032,Renuka Swamy,28,3,2,5,2
3936,3033,Harish Bai,21,7,1,2,1
3937,3033,Nagaraj Poojary,37,16,1,1,1
3938,3034,Lakshman Kumari,46,11,1,1,1
3939,3034,Sagar Bagewadi,43,15,1,1,1
3940,3035,Yogesh Desai,35,18,3,1,1
3941,3036,Harish Kumari,30,17,1,3,1
3942,3036,Latha Hiremath,30,1,3,2,2
3943,3037,Shivakumar Kumari,21,11,1,1,1
3944,3038,Yashodha Bai,66,16,1,2,2
3945,3039,Lakshman Angadi,38,14,4,2,1
3946,3040,Vasantha Naik,55,9,1,2,2
3947,3041,Shilpa Gupta,47,3,1,2,2
3948,3042,Jagadish Prasad,15,15,1,2,1
3949,3042,Madhu Kulkarni,33,13,1,4,1
3950,3043,Padma Hiremath,43,14,1,2,2
3951,3044,Yogesh Rao,47,15,2,4,1
3952,3044,Gopal Murthy,37,5,3,2,1
3953,3045,Basavaraj Swamy,34,12,1,1,1
3954,3045,Anand Prasad,34,13,1,1,1
3955,3046,Rashmi Salian,30,11,2,4,2
3956,3047,Chandrashekar Naikar,34,12,1,1,1
3957,3048,Ashok Kambli,34,3,1,3,1
3958,3049,Girish Shankar,30,3,3,1,1
3959,3050,Siddaraju Hosamani,25,16,1,2,1
3960,3050,Surya Swamy,29,2,1,2,1
3961,3051,Suresh Hegde,32,16,1,2,1
3962,3052,Harish Hiremath,45,9,1,3,1
3963,3052,Gopal Savanur,27,19,2,1,1
3964,3053,Rajeshwari Kambli,33,1,1,1,2
3965,3054,Latha Kumar,41,4,1,1,2
3966,3054,Shobha Bhat,24,11,1,2,2
3967,3055,Padma Bangera,16,18,1,2,2
3968,3056,Mahesh Kulkarni,38,12,1,1,1
3969,3056,Prasad Yadav,24,12,1,2,1
3970,3057,Prasad Hiremath,19,15,1,3,3
3971,3058,Chandrika Yadav,15,19,1,2,2
3972,3058,Venkatesh Bagewadi,45,14,1,3,1
3973,3059,Anand Desai,27,11,1,2,1
3974,3060,Shivanand Reddy,33,4,1,2,1
3975,3061,Chandrashekar Kumari,19,15,1,4,1
3976,3062,Shobha Kumar,62,13,3,2,2
3977,3062,Ravi Acharya,17,19,1,1,1
3978,3063,Rekha Hosamani,33,19,3,2,2
3979,3064,Mahesh Patil,47,18,1,2,1
3980,3065,Girish Ganiger,15,20,1,3,1
3981,3066,Rajeshwari Shetty,26,20,1,4,2
3982,3067,Harish Naik,26,13,3,2,1
3983,3068,Gopal Angadi,39,7,1,2,1
3984,3069,Shivanand Rao,35,4,1,2,1
3985,3069,Chandrika Hosamani,47,2,2,1,2
3986,3070,Ashok Reddy,34,19,1,1,1
3987,3071,Anitha Meti,34,8,2,2,2
3988,3071,Rashmi Poojary,32,9,3,1,2
3989,3072,Manjunath Shankar,28,13,1,1,1
3990,3073,Parvathi Hosamani,42,2,1,4,2
3991,3074,Krishna Devi,32,11,1,2,1
3992,3074,Jagadish Reddy,48,9,1,4,1
3993,3075,Lakshman Ganiger,39,8,2,2,1
3994,3076,Sharada Gupta,40,5,2,2,2
3995,3076,Padma Joshi,15,10,1,2,2
3996,3077,Lakshmi Bangera,25,3,1,2,2
3997,3078,Girish Kumar,37,7,1,4,1
3998,3079,Chandrika Yadav,15,19,1,2,2
3999,3080,Sharada Hegde,22,12,3,1,2
4000,3081,Sunitha Bhat,15,19,2,2,2
4001,3082,Divya Swamy,44,16,1,1,2
4002,3083,Saraswathi Hosamani,46,11,2,5,2
4003,3084,Siddaraju Bangera,36,19,1,1,1
4004,3085,Rekha Shetty,41,2,2,2,2
4005,3086,Latha Yadav,42,16,3,2,2
4006,3087,Nagaraj Salian,18,5,1,4,1
4007,3088,Shilpa Raju,25,10,1,2,2
4008,3088,Umesh Angadi,20,17,1,4,1
4009,3089,Venkatesh Lamani,33,7,1,2,1
4010,3090,Vinay Desai,46,17,1,2,1
4011,3091,Priya Meti,22,8,5,2,2
4012,3092,Siddaraju Nayak,42,13,2,4,1
4013,3093,Siddaraju Shankar,54,4,1,2,1
4014,3094,Prakash Kumar,31,7,1,4,1
4015,3095,Harish Bagewadi,15,20,1,3,1
4016,3096,Harish Joshi,41,15,1,1,1
4017,3096,Ashok Shetty,25,14,1,1,1
4018,3097,Shivakumar Siddi,36,19,1,5,1
4019,3097,Suresh Yadav,35,1,1,3,1
4020,3098,Vasantha Murthy,15,3,1,4,2
4021,3099,Vinay Ganiger,41,4,1,2,1
4022,3099,Pavan Rao,21,4,1,2,1
4023,3100,Mahesh Joshi,26,5,2,3,1
4024,3101,Shankar Shankar,28,14,1,1,1
4025,3102,Rajeshwari Bagewadi,35,11,1,3,2
4026,3103,Shilpa Shankar,21,16,1,2,2
4027,3104,Geetha Murthy,51,16,1,1,2
4028,3104,Chetan Angadi,38,12,1,4,1
4029,3105,Chetan Lamani,42,7,3,3,1
4030,3105,Rajeshwari Shetty,25,16,1,1,2
4031,3106,Latha Naikar,25,10,1,2,2
4032,3106,Asha Naik,41,2,1,3,2
4033,3107,Geetha Raju,35,1,1,2,2
4034,3108,Vasantha Rao,34,16,1,2,2
4035,3109,Nandini Bangera,37,19,2,3,2
4036,3109,Prasad Gowda,30,3,1,3,1
4037,3110,Nandini Siddi,53,5,1,1,2
4038,3110,Kumaraswamy Naik,47,19,4,1,1
4039,3111,Krishna Desai,42,3,1,5,1
4040,3112,Bharath Reddy,43,9,1,1,1
4041,3113,Mangala Hosamani,38,3,2,2,2
4042,3114,Shilpa Bai,15,2,1,2,2
4043,3115,Krishna Savanur,29,6,1,4,1
4044,3116,Mangala Kambli,31,7,1,1,2
4045,3117,Kiran Hegde,15,14,3,2,1
4046,3118,Srinivas Hosamani,15,12,1,4,3
4047,3118,Rajesh Naikar,34,10,1,1,1
4048,3119,Chandrika Joshi,39,13,1,2,2
4049,3119,Anitha Naik,35,8,1,3,2
4050,3120,Sagar Bhat,39,8,3,5,1
4051,3121,Rajeshwari Kambli,33,1,1,1,2
4052,3121,Madhu Hiremath,16,13,3,1,1
4053,3122,Shivakumar Lamani,44,3,2,3,1
4054,3122,Santosh Reddy,38,3,1,3,1
4055,3123,Venkatesh Desai,32,10,3,1,1
4056,3123,Anitha Reddy,25,9,1,2,2
4057,3124,Sachin Shetty,25,11,1,1,1
4058,3125,Rajesh Bhat,22,10,1,2,1
4059,3126,Yashodha Nayak,15,4,1,1,2
4060,3127,Nandini Desai,39,13,7,3,2
4061,3128,Umesh Bai,47,12,3,3,1
4062,3129,Vasantha Kumar,35,20,1,1,2
4063,3129,Anand Angadi,40,3,1,3,1
4064,3130,Ravi Desai,27,19,1,1,1
4065,3131,Gopal Shankar,22,19,1,1,1
4066,3131,Jyothi Shetty,29,19,1,3,2
4067,3132,Ramesh Bagewadi,30,4,3,2,1
4068,3133,Manjunath Shetty,15,10,1,2,1
4069,3134,Yashodha Angadi,20,20,1,2,2
4070,3135,Madhu Hiremath,16,13,3,1,1
4071,3136,Suma Kumar,40,16,2,3,2
4072,3136,Gopal Gupta,27,15,6,4,1
4073,3137,Ashok Desai,39,18,1,2,1
4074,3138,Bharath Prasad,25,11,1,1,1
4075,3138,Chetan Naikar,35,19,1,1,1
4076,3139,Saraswathi Devi,15,8,1,2,2
4077,3139,Kavitha Yadav,22,4,1,2,3
4078,3140,Nandish Savanur,32,9,1,3,1
4079,3141,Saraswathi Gupta,34,6,3,4,2
4080,3142,Pushpa Rao,25,4,5,3,2
4081,3142,Ganesh Ganiger,56,20,1,3,1
4082,3143,Gopal Nayak,24,14,1,3,1
4083,3144,Sagar Yadav,29,2,1,2,1
4084,3145,Yogesh Raju,34,15,1,2,1
4085,3146,Swathi Swamy,32,11,1,1,2
4086,3147,Hanumanthappa Patil,54,18,1,5,1
4087,3148,Ravi Shankar,39,12,1,3,1
4088,3149,Mahesh Patil,43,7,1,2,1
4089,3150,Ambika Yadav,22,20,1,2,2
4090,3151,Nandish Salian,30,15,1,3,1
4091,3151,Madhu Hiremath,37,18,1,2,1
4092,3152,Mohan Kattimani,34,1,4,3,1
4093,3152,Rashmi Kambli,25,15,4,2,2
4094,3153,Indira Gowda,19,9,1,4,2
4095,3154,Kumaraswamy Meti,25,7,1,2,1
4096,3155,Rajesh Acharya,27,20,1,1,1
4097,3156,Surya Swamy,28,3,1,1,1
4098,3157,Nagaraj Yadav,43,12,1,3,1
4099,3157,Kiran Ganiger,19,19,1,3,1
4100,3158,Deepak Ganiger,43,14,1,1,1
4101,3159,Mahesh Desai,31,6,1,5,1
4102,3160,Venkatesh Lamani,50,19,1,1,1
4103,3161,Kavitha Kumar,44,5,1,1,2
4104,3162,Asha Salian,22,1,7,3,3
4105,3162,Ashok Angadi,29,1,5,2,1
4106,3163,Suma Patil,30,2,4,1,2
4107,3164,Manoj Lamani,25,7,1,5,1
4108,3164,Mohan Murthy,31,18,1,5,1
4109,3165,Rashmi Prasad,52,8,1,1,2
4110,3165,Manoj Rao,39,7,1,3,1
4111,3166,Deepa Raju,15,16,1,2,2
4112,3166,Padma Kumari,24,2,3,2,2
4113,3167,Geetha Yadav,27,15,1,1,2
4114,3168,Harish Devi,39,17,1,5,1
4115,3168,Prasad Kambli,47,13,1,4,1
4116,3169,Kamala Reddy,29,16,1,2,2
4117,3170,Rashmi Bai,43,18,1,2,2
4118,3170,Pooja Swamy,36,16,1,2,3
4119,3171,Savitha Hegde,43,9,2,1,2
4120,3172,Anitha Hegde,40,4,1,2,2
4121,3173,Siddaraju Salian,37,1,1,3,1
4122,3174,Ashok Savanur,15,12,1,3,1
4123,3175,Santosh Angadi,42,7,3,3,1
4124,3176,Mangala Rao,32,13,1,4,2
4125,3176,Nandini Naikar,43,2,2,3,2
4126,3177,Vishwanath Meti,32,15,3,3,1
4127,3177,Deepak Hegde,21,14,1,1,1
4128,3178,Rajesh Acharya,27,20,1,1,1
4129,3179,Arun Kulkarni,34,14,1,1,1
4130,3179,Basavaraj Hosamani,20,9,1,2,1
4131,3180,Radha Murthy,21,16,1,5,2
4132,3181,Sagar Angadi,44,13,1,2,1
4133,3182,Radha Prasad,21,20,1,2,2
4134,3183,Renuka Kumar,42,6,1,3,2
4135,3184,Sharada Savanur,41,16,3,4,2
4136,3185,Sunitha Bangera,17,20,1,4,2
4137,3186,Radha Joshi,16,20,1,1,2
4138,3187,Bharathi Hegde,35,14,2,3,2
4139,3188,Shobha Nayak,29,12,1,4,2
4140,3189,Pavan Naikar,26,6,2,2,1
4141,3190,Chetan Kattimani,29,19,1,2,1
4142,3191,Srinivas Hiremath,24,15,2,3,1
4143,3192,Jyothi Yadav,19,2,1,5,2
4144,3192,Ganesh Shetty,44,11,3,2,1
4145,3193,Chetan Naikar,35,19,1,1,1
4146,3194,Shobha Shetty,32,5,1,1,2
4147,3194,Mangala Bangera,36,9,1,4,2
4148,3195,Indira Salian,25,10,1,1,2
4149,3196,Sunitha Yadav,36,6,1,2,2
4150,3197,Parvathi Hegde,28,6,1,3,2
4151,3197,Jyothi Gowda,37,9,4,2,2
4152,3198,Pooja Bhat,17,4,1,3,2
4153,3198,Mahesh Naik,36,9,1,3,1
4154,3199,Girish Bai,49,7,1,2,1
4155,3200,Rajesh Kumar,22,8,1,2,1
4156,3201,Shivakumar Siddi,49,13,1,2,1
4157,3202,Lakshman Angadi,19,18,1,2,1
4158,3202,Anitha Murthy,35,13,1,1,2
4159,3203,Gopal Hegde,42,2,1,1,1
4160,3204,Venkatesh Acharya,23,1,1,2,1
4161,3204,Shivanand Desai,44,2,5,3,1
4162,3205,Rajeshwari Shetty,26,20,1,4,2
4163,3206,Parvathi Kumari,16,13,1,3,2
4164,3207,Ganesh Kumari,41,16,1,1,1
4165,3208,Basavaraj Nayak,33,13,7,1,1
4166,3209,Hanumanthappa Meti,40,15,1,1,1
4167,3209,Surya Kattimani,30,3,2,5,1
4168,3210,Lakshman Angadi,19,18,1,2,1
4169,3210,Vasantha Kulkarni,30,17,1,3,2
4170,3211,Ramesh Joshi,40,17,4,3,1
4171,3212,Sharada Bai,26,11,3,2,2
4172,3213,Rekha Devi,15,20,1,3,2
4173,3214,Chandrashekar Rao,29,4,1,4,3
4174,3215,Sagar Reddy,15,13,1,2,1
4175,3215,Swathi Siddi,49,6,2,2,2
4176,3216,Jagadish Naik,33,11,1,1,1
4177,3216,Divya Yadav,34,20,1,1,2
4178,3217,Ambika Lamani,34,14,1,1,2
4179,3218,Gopal Poojary,36,16,4,5,1
4180,3219,Krishna Meti,19,20,1,3,1
4181,3220,Chandrashekar Yadav,58,17,2,5,1
4182,3221,Asha Kulkarni,24,6,3,3,2
4183,3221,Shilpa Devi,37,10,2,2,2
4184,3222,Parvathi Bagewadi,51,9,1,4,2
